entity_head,entity_tail
肿胀,右侧腰骶部
骨折,左侧胸部
水肿,肋下
包块,左侧腹股沟
黄染,周身皮肤、粘膜
发绀,双瞳孔
骨折,左侧顶部皮下
结节,腰椎
水肿,肺
发热,肝
呼吸困难,左侧胸
骨折,右侧第四肋骨
骨折,右侧额颞部硬膜下
红肿,左腹股沟部
异常搏动,甲状腺
疼痛,右膝部外侧
丘疹,双肺
畸形,腹部
水肿,右上肢
正大等圆,足趾
水肿,关节
昏迷,右膝部
肿大,结膜
红肿,阴茎
恶心,双上肢
出血,胸部右侧第4肋
黄染,皮肤黏膜
疼痛,椎小关节
膨隆,双肺
畸形,眼睑
抽搐,薄层硬膜
疼痛,左上臂
红肿,外阴
腹痛,右上胸部
正大等圆,舌
畸形,右肘
水肿,足背
呕吐,脑
充血,胸部
正大等圆,左侧髋关节
头痛,左前胸局部
肿大,咽峡
畸形,左腕
隆起,双肾区
红肿,四肢
疼痛,骨盆
疱疹,口腔黏膜
胸痛,颈椎
红肿,头右侧额部
疼痛,四肢
骨折,胸廓
血肿,头右顶枕部
黄染,各瓣膜听诊区
头痛,颈部后侧
咳嗽,大小便
肿胀,头左颞部
肿胀,右腕
头晕,肺腹
呕吐,头部
头痛,肩颈部
头痛,左侧阴囊
出血,左膝
骨折,主动脉
疼痛,阴囊
出血,脑
疼痛,阴道
肿胀,腰1-5椎体棘突
渗出,包皮
呼吸困难,右肺
裂伤,头皮
干燥,左膝
正大等圆,肌腱
静脉曲张,胃肠
咳痰,盗汗
腹痛,右侧踝部
肿大,双扁桃体
出血,肺
麻木,胃脘部
对称,额
发绀,颈静脉
腹痛,胃肠
头晕,肩部
发烧,阴道
疼痛,左手拇指
黄染,周身皮肤
恶心,左眼
瘀斑,左眼眶
疼痛,肺
律齐,双瞳孔
头晕,左肩部
渗出,左手指
疼痛,椎间孔
出血,头颅
疱疹,胸部
头晕,右肩
咳痰,左侧胸
水肿,瞳孔
呕吐,白痰
耳鸣,脑
寒战,背部
腹泻,上腹部
头痛,肺腹
正大等圆,双眼睑
轻咳,双肺
发热,心
脓苔,口唇
抽搐,右胸部
咳嗽,支气管
肿块,双肾区
腰痛,四肢
呼吸音,双扁桃体
疼痛,双下肢
腹泻,心前区
正大等圆,鼻唇沟
疼痛,硬膜外
肿胀,双膝部内侧
咯血,双肺
耳鸣,右耳部
肿胀,右膝前皮肤
水肿,宫底脐下
腹胀,胃肠
疼痛,肩颈部
呼吸困难,左侧胸部
律齐,瞳孔
肿胀,双侧睾丸
红肿,脊柱
呕吐,小便
锐痛,右髋部
隆起,双侧输尿管
头晕,口唇
发热,大便
昏迷,左手拇指
恶心,右侧额颞部硬膜下
呕吐,薄层硬膜
肿胀,软组织
疱疹,胸
肿大,胸
膨隆,肋下
疼痛,硬膜囊
狭窄,C4-C7棘突两侧
疼痛,胸肋部
呕吐,肝
肿胀,双肾区
呼吸困难,腹
腹泻,脑
恶心,脾
腰痛,腰3-腰4椎间盘
出血,右卵巢
肿胀,肺
律齐,肺腹
腰痛,软组织
正大等圆,眼睑
头晕,小便
骨折,右侧腰3-4椎
昏迷,左足
耳聋,颜面
恶心,颜面
气短,肺腹
青紫,左手拇指
头痛,右耳
肿大,上额部
麻木,左手
律齐,胸廓
咳嗽,脑
包块,腰部
正大等圆,左肩部
发热,脑
充血,双侧第一乳磨牙
律齐,右胸部
疼痛,头
腰痛,L3-5椎间盘
头晕,左胸部
头晕,上腹部
隆起,双侧输尿管走行区
对称,舌
心慌,双下肢
疼痛,颈椎
流涕,小便
头晕,右膝部外侧
疼痛,左胸部
充血,外耳道
胸闷,痰
咳嗽,周围软组织
畸形,肢体
包块,肝脾胃
包块,头
出血,左手拇指远节
胸闷,右侧顶骨
血肿,右侧顶骨
疼痛,口角
昏迷,各瓣膜
喘憋,胸肋部
疼痛,侧腹部
疼痛,左侧肢体
疼痛,右耳部
疼痛,腰4-腰5、腰5-骶1椎间盘
畸形,椎旁软组织
畸形,右肩部
渗出,右小腿
头痛,头部
结节,左肺上叶近纵隔旁
疼痛,心前区
肿胀,左侧面部皮肤组织
红肿,右髋部
腹胀,胃
咳嗽,上腹部
疼痛,右髋部
肿胀,拇指
头晕,颈
肿胀,上腹部软组织
头痛,颈椎
头昏,右膝部
疼痛,伤口边缘
肿胀,右肘关节
苍白,皮肤粘膜
咳痰,右胸部
红肿,L4-S1棘突
心慌,关节
发热,胃脘部
呕吐,右侧顶骨
发烧,扁桃体
气短,双下肢
红肿,肛门
胸闷,左肩部
红肿,右膝关节
疼痛,背部
血肿,左肩部
血肿,右侧颞顶部
包块,腹部
肿胀,左髋部
律齐,全腹部
反酸,颈部
苍白,结膜
黄染,巩膜
咯血,痰
恶心,左侧附件、右侧附件区
水肿,头颅
恶心,关节
正大等圆,心
血肿,枕骨骨
头晕,左上肢
胸闷,左肩
血肿,左肩
出血,头颈部
腹泻,胃脘部
心慌,痰
呕吐,大便
律齐,腰1-5椎体
疼痛,足背
疼痛,右膝
红肿,双下肢
出血,头部
心悸,大便
头痛,上腹部软组织
肿大,头颅
红肿,右膝
麻木,痰
咳痰,涕
肿大,躯干
律齐,腹壁
膨隆,耻骨上膀胱区
疱疹,舌体
溃疡,上颚
疱疹,扁桃体
腹痛,盗汗
呕吐,左侧附件、右侧附件区
头晕,双面部
发热,肺
水肿,口唇
水肿,肝
血肿,左额颞顶部
丘疹,双扁桃体
肿大,出血点
头痛,头皮
红肿,子宫
充血,咽部
头晕,白痰
狭窄,椎体
膨隆,心
畸形,右前额部
骨折,颈椎
头晕,左眼
咳嗽,头部
胸闷,关节
呕吐,二便
心悸,右耳
律齐,咽部
气短,四肢
畸形,腿
畸形,浅表淋巴结
气短,颈椎
恶心,上腹部
发热,左侧肢体
头痛,右侧顶骨
钝痛,左大腿
肿大,两肺
恶心,面部
烧心,痰
发绀,口腔黏膜
肿大,皮肤粘膜
干燥,双侧肋脊角
包块,心
发绀,肺
律齐,肝肺
出血,右腰季肋部
麻木,左手拇指末节
肿大,腹部
瘀斑,各瓣膜听诊区
律齐,各瓣膜听诊区
包块,腰方肌
肿胀,耻骨上膀胱区
麻木,足背部
正大等圆,腹部
出血,拇指
膨隆,宫口
充血,右肺
腹痛,右耳部
疼痛,额纹
腹痛,肛门
胸痛,心前区
畸形,巩膜
结节,脐周大血管旁
腰痛,肺
腹痛,右耳
肿大,双肺
麻木,右上肢
畸形,左肱骨
腹泻,盗汗
发热,阴道
黄染,眼睑
气短,大便
疼痛,椎管
肿大,舌下
畸形,右胸部
脓苔,双侧第一乳磨牙
轻咳,左侧面颊部
骨折,肘关节
肿块,右股
对称,鼻唇沟
正大等圆,肝
流涕,痰
狭窄,右侧臂丛
震颤,心前区
对称,阴囊
红肿,面部
寒战,心前区
脓苔,扁桃体
律齐,肺
胸闷,大便
腹胀,头部
正大等圆,腹
充血,咽峡部
疼痛,左前胸局部
苍白,全身皮肤黏膜
麻木,左膝
膨隆,上膀胱区
出血,右手掌
恶心,颈部
腹痛,背部
包块,子宫体
膨隆,腹部
呕吐,胃脘部
抽搐,痰
发热,小便
昏迷,左膝
心悸,四肢
裂伤,颈椎
狭窄,余椎体及各附件
畸形,伤口边缘
膨大,侧隐窝
疼痛,软组织
头痛,双膝部内侧
水肿,心
疼痛,C3-7椎间盘
气短,左肩部
呼吸音,双肺
肿胀,腰椎
头晕,左面部
头晕,颈部后侧
肿大,咽峡部
正大等圆,左侧耳
头痛,右侧小脑
呼吸音,胸
无力,痰
斑丘疹,浅表淋巴结
律齐,浅表淋巴结
等大等圆,鼻背部
头痛,双膝部
包块,肋下
抽搐,右侧肢体
出血,左手拇指末节
痰鸣音,胸膜
浮肿,右眼结膜
血肿,脑
胸闷,脑
头痛,头面部
发绀,臀部
渗出,左下腹
狭窄,颈椎4-7椎体
狭窄,双侧椎间孔
腹泻,腹
抽搐,二便
充血,咽后壁
律齐,肝
正大等圆,面部
浮肿,口唇
恶心,便
头晕,左侧胸
畸形,头皮
充血,腹
正大等圆,左膝
疼痛,右肘部
畸形,双下肢
无力,右侧肢体
骨折,左面侧额部
发烧,左侧附件、右侧附件区
腰痛,双下肢
无力,左侧上下肢
无力,薄层硬膜
瘀斑,双肺
正大等圆,右前额部
膨隆,头颅
律齐,各瓣膜
呕吐,枕顶部
头晕,右髋部
呕吐,上呼吸道
隆起,左肾区
恶心,右膝关节
畸形,右腕
充血,双下肢
畸形,拇指末节外侧
心悸,双下肢
疱疹,双扁桃
昏迷,右手
头晕,右肘部
肿胀,左侧阴囊
胸痛,双下肢
腹泻,痰
畸形,肋下
肿胀,双侧髋部
肿大,舌体
充血,鼻
腹泻,双下肢
正大等圆,右面部
骨折,左肘部皮肤
肿胀,左尺桡动脉
畸形,肛门
头晕,枕顶部
肿大,脐
出血,胸廓
肿胀,左膝关节
充血,脓苔
红肿,口腔黏膜
麻木,左足趾
肿大,右下腹部髂血管
水肿,腹部
麻木,踝部
对称,右侧锁骨中线第5肋间
头晕,舌下
苍白,鼻
肿大,咽部
发绀,咽
干燥,左背部
肿胀,左颧弓处
渗出,全腹
畸形,腰椎
律齐,左侧腹股沟
疼痛,左侧顶部
胸痛,肺
胸闷,后背部
腰痛,腰2-3、腰5骶1间盘
麻木,颈
膨隆,骨盆外
出血,左手拇指
畸形,头右顶枕部
肿大,鼻
气短,胃
呕吐,阴道
肿大,双眼睑
咳嗽,心
肿胀,肢体
律齐,心前区
疼痛,右侧阴囊
疼痛,双膝部内侧
麻木,左膝部
红肿,左肩部
红肿,左上乳中切牙
黄染,皮肤
反酸,胃脘部
红肿,右肩
头昏,双下肢
血肿,左侧顶部
苍白,双侧舌下淋巴结
咯血,大小便
肿胀,左前胸
渗出,腹
肿胀,右颞部
咳嗽,面颊部
苍白,咽
疼痛,静脉
胸痛,四肢
发热,背部
发热,右膝部外侧
正大等圆,口唇
麻木,颈部
咳痰,右侧踝部
无力,腰部
头痛,左眼
锐痛,肢体
包块,左腹股沟部
疼痛,头颈部
出血,宫底脐下
烧心,右下肢
肿胀,拇指末节
红肿,腰部双侧竖脊肌
无力,脑
红肿,尿道外口
黄染,全身皮肤黏膜
疼痛,双侧侧隐窝
肿块,双侧肋脊角
腰痛,左侧肩部
腹痛,扁桃体
正大等圆,胸壁
腹胀,右上胸部
胸痛,左面侧额部
呕吐,头皮
水肿,L2-S1椎间盘
心悸,左侧肢体
肿胀,左侧前臂
头晕,上腹部软组织
胸闷,左侧胸部
呼吸困难,双肺
恶心,左侧阴囊
红肿,腰3-5椎棘突间隙
咳痰,二便
心悸,心前区
麻木,左侧肩部
肿胀,各瓣膜听诊区
咳脓痰,双肺
头痛,左上肢
浮肿,脊柱
呕吐,心前区
喘憋,大小便
恶心,薄层硬膜
酸痛,右上肢
肿大,脾
肿块,双侧肾区
呼吸困难,左锁骨远端
正大等圆,跟膝腱
疱疹,左上乳中切牙
恶心,小便
异常搏动,颈
浮肿,颜面部
出血,左前臂
疼痛,右胫骨
包块,腹壁
畸形,四肢
头晕,下腹部
发热,上呼吸道
苍白,腹
膨隆,胎膜
狭窄,右下肢
胸痛,盗汗
水肿,右胸部
咳嗽,双眼
疼痛,左髋部
疼痛,左肱骨
律齐,胸部
腹痛,头部
喘憋,白痰
抽搐,腰部
头晕,心前区
律齐,颈软
腹痛,右下腹
喘憋,关节
肿大,右肺
水肿,肝肺
咳痰,背部
呕吐,左上唇
头痛,右上胸部
抽搐,脑
骨折,关节
包块,双肺
黄染,黏膜
正大等圆,双臀部
呕吐,颈椎
麻木,左上肢
正大等圆,胸廓
疼痛,上腹部软组织
疼痛,大便
耳鸣,大小便
胸闷,面部
肿胀,左手拇指末节
等大等圆,巩膜
发热,咽后壁
对称,肝
红肿,尿道外
肿大,右眼结膜
恶心,肩
肿胀,头顶部
肿胀,浅表淋巴结
心悸,痰
疼痛,颈肩部
畸形,右肘关节
腹痛,咽
脓苔,咽部
恶心,右侧腰部
丘疹,咽部
肿胀,左侧膝部
震颤,胃
骨折,左肱骨
气短,头皮
正大等圆,右前额
耳聋,肢体
呕吐,左上肢
恶心,肢体
狭窄,各椎间隙
律齐,胸
麻木,颈椎
骨折,右胸部
畸形,右下肢
瘀斑,周身浅表淋巴结
瘀斑,左颈部
疼痛,右耳
腹痛,脾
气短,心前区
呕吐,肩
对称,双侧瞳孔
膨大,椎体
红肿,右手腕部
怒张,颈
腹胀,腹股沟
抽搐,手足
红肿,右颧弓处
头昏,四肢
头晕,右耳
狭窄,尿道外
头晕,右耳部
正大等圆,右颧部皮肤
头晕,二便
发绀,咽后壁
肿大,肝脾胃
血肿,心
肿大,阴囊
正大等圆,双侧舌下淋巴结
恶心,肋下
腰痛,L3-S1椎体棘突旁
干燥,左手指
腹胀,小便
头晕,颈肩部
锐痛,骨盆
畸形,喉腔
疼痛,左侧肩部
头痛,左肘部
发烧,双肺
腹泻,四肢
咳痰,四肢
恶心,左肩
畸形,左肩关节
头痛,右颧部
斑丘疹,全身皮肤粘膜
头痛,口唇
红肿,外阴侧切口
狭窄,双侧臂丛
肿大,肠管
浮肿,口腔黏膜
鼻塞,咽部
红肿,右下肢
疼痛,大小便
头晕,痰
狭窄,尿道外口
锐痛,左膝部
呕吐,肛门
腰痛,左下肢
充血,口腔黏膜
裂伤,左侧膝部软组织
胀痛,双膝部
对称,双肾区
对称,颈
膨隆,肝、脾肋下
气短,左侧肩部
疼痛,右背部
狭窄,右侧颈内动脉
疼痛,肩部
昏迷,心前区
水肿,咽部
头晕,腹
发热,右侧腰部
红肿,双侧舌下淋巴结
畸形,全腹
狭窄,侧隐窝
昏迷,左手拇指末节
结节,双下肢
头晕,右腕
疼痛,左肩部
咳嗽,左下肢
头晕,右下肢
发绀,心
包块,肺
锐痛,左肘
肿胀,右下腹
肿胀,头部
抽搐,肢体
胸痛,右侧顶骨
头晕,胃
胸闷,右颈部
充血,结膜
肿大,左下腹
发热,咽峡部
腹痛,四肢
胸闷,腹部
包块,阴囊
血肿,腹部
律齐,腰部
正大等圆,左肘关节
静脉曲张,腹壁
浮肿,双肺
水肿,肝、脾肋下
呕吐,踝部
无力,肢体
结节,腹部脐周大血管
充血,双侧瞳孔
脓苔,口腔黏膜
咳嗽,腰椎骨
包块,上腹部
肥大,扁桃体
头痛,右下腹
渗出,尿道外口
腰痛,侧隐窝
腰痛,腰椎
肿胀,右肩关节
包块,肌
充血,左肺
肿胀,右眼睑
正大等圆,右小腿
瘀斑,右手掌
骨折,双侧瞳孔
正大等圆,头部
脓苔,咽后壁
头晕,左前胸局部
恶心,腰部
头痛,鼻窦
皮疹,咽峡部
咳嗽,椎体
脓苔,咽
腹胀,大小便
疼痛,腰2-3、腰5骶1间盘
昏迷,头部
耳聋,头皮
律齐,肋下
充血,眼睑
恶心,双侧基底节区
头晕,右膝部
腹胀,心
畸形,右腰季肋部
头晕,左上唇
疼痛,胸背部
抽搐,小便
红肿,左肘
畸形,左小腿
畸形,拇指
胸闷,右侧额颞部硬膜下
血肿,右侧额颞部硬膜下
丘疹,周身
喘憋,痰
麻木,左小腿外侧
耳聋,心前区
头晕,左侧肩部
腹胀,右侧踝部
呕吐,腰部
呕吐,下腹
疼痛,左下腹
浮肿,躯干
畸形,全身皮肤粘膜
律齐,口唇
咳嗽,左侧上下肢
血肿,顶部
疼痛,左侧胸
水肿,皮肤粘膜
溃疡,扁桃体
畸形,双侧瞳孔
气短,痰
腹痛,大小便
红肿,关节
发热,二便
麻木,腰3-5椎棘突间隙
呕吐,便
狭窄,双侧颈动脉
畸形,结膜
出血,会阴
疼痛,左前胸部
黄染,睑结膜
腹痛,小便
包块,右上腹
对称,双侧肱二，三头肌腱
头痛,肝
恶心,后背部
呕吐,右侧颞顶部颅骨
疼痛,双髋部
腹胀,右髋部
喘憋,双肺
畸形,左侧耳
畸形,右肩关节
腰痛,椎管
肿胀,头颈部
麻木,拇指末节外侧
正大等圆,右膝、右踝关节
怒张,甲状腺
发热,右胸部
发绀,扁桃体
头晕,枕部
狭窄,阴茎
疼痛,右膝部
疱疹,咽后壁
血肿,右侧小脑
腹痛,左上唇
膨隆,脾
膨大,周围软组织
胀痛,面部
恶心,头部
肿胀,右膝关节
苍白,双肺
畸形,胸部右侧第4肋
畸形,左肘关节
畸形,两肺纹理
头痛,左上唇
骨折,左面部
头痛,腰部
呕吐,右侧小脑
畸形,尿道外
发烧,咽部
狭窄,颈椎
肿胀,右肘
充血,双侧舌下淋巴结
渗出,双肺
腰痛,腰部
肿胀,全腹
红肿,后背部
呕吐,扁桃体
头痛,左前胸部
浮肿,胸膜
咳嗽,背部
抽搐,四肢
狭窄,硬膜囊
畸形,右肺
头晕,左髋部
疼痛,颈部后侧
呕吐,右腕
畸形,胸廓两侧
畸形,余肢体
脓苔,上颚
骨折,肩关节
鼻塞,二便
腰痛,腰5-骶1椎间盘
头晕,右颈部
肿大,颈动脉
正大等圆,四肢关节
腰痛,相应水平硬膜囊
静脉曲张,上腹部
钝痛,左侧阴囊
疼痛,右季肋部
咳痰,双下肢
水肿,C2-T2椎间盘
腹痛,脐周
肿大,胸部正位
疼痛,右胸
隆起,阴茎
恶心,头
畸形,肺
胸闷,肢体
血肿,肢体
恶心,左锁骨远端
苍白,出血点
昏迷,四肢
包块,左颧弓处
言语不利,左侧肢体
畸形,左面部
血肿,口角
肿胀,左前胸部
脓苔,双侧扁桃体
瘀斑,拇指末节
瘀斑,左手拇指末节
水肿,全腹部
抽搐,大便
充血,扁桃体
恶心,鼻部
瘀斑,浅表淋巴结
胀痛,上腹部
疼痛,痰
胸闷,右胫骨
发热,尿
呼吸困难,肢体
律齐,心尖部
疱疹,左侧面颊部
苍白,双下肢
正大等圆,双侧瞳孔
疼痛,双肺
肿胀,左肘
畸形,五官
肿胀,双眼周围
腹痛,右侧阴囊
咳嗽,腰部
气短,大小便
耳聋,右侧肢体
恶心,右侧肢体
呕吐,肢体
膨隆,各瓣膜听诊区
头晕,踝部
胸闷,头
麻木,左侧上下肢
胸闷,左锁骨远端
血肿,左锁骨远端
溃疡,左下腹
