entity_head,entity_tail
胸透,肠梗阻
肌酐,原发性高血压3级 很高危
腹部彩超,肝硬化失代偿
肌酐,高血压性心脏病
腹部CT,肝左叶后段病灶，考虑转移可能
蛋白质,下消化道出血
胸部CT,周围型肺癌
尿素,高血压性心脏病
胸部CT,两肺上叶炎症
尿素氮,慢性肾脏病5期
胸部CT,慢支炎
CT,乙状结肠癌
血红蛋白,高血压心脏病
心脏彩超,高血压性心脏病 心脏扩大 心房纤颤
CT,肝癌
总胆汁酸,肝硬化失代偿
血肌酐,肾性贫血
脑DWI,冠状动脉粥样硬化性心脏病
彩超,卵巢癌
心电图,心房纤颤
血红蛋白,高血压3级很高危
下腹部，CT,肝转移瘤
床旁心电图,室下性早搏
OGTT,妊娠期糖尿病
CT,网膜及系膜多发肿瘤转移
尿糖,下消化道出血
尿酮体,糖尿病
HCO3-,糖尿病糖尿病酮症酸中毒
查体,腰椎管狭窄
CT,膀胱癌根治术后
查体,腰椎间盘突出症
血肌酐,高血压心脏病
腹透,上消化道穿孔
查体,右手中指指骨粗隆骨折
上肢静脉造影,左髂总静脉血栓
血糖,糖尿病
尿素,糖尿病植物神经病变
血钾,消化道出血
胰岛素样生长因子,妊娠期糖尿病
CT,左上腹回-回肠套叠
B超,胆总管末端可疑结石
胸片,胸椎骨质增生
查体,左髌骨骨折术后骨性愈合
腹部彩超,脂肪瘤
MRI,肝内胆管癌
腹部，CT,胆囊多发小结石
腹部，CT,乙状结肠CA（浸润型）
泌尿系彩超,无痛血尿
下腹部平扫,胃肿瘤
脑、肺CT,肺气肿
MRI检查,胆总管末端可疑结石
胸、腹、，盆腔CT,肝多发囊肿
血红蛋白,消化道出血
冠脉造影,四支血管病变
腹部(CT平扫+增强),肝母细胞瘤术后
B超,肝母细胞瘤
脑、肺CT,左肺下叶病变
MRI,颈椎、椎间盘退行性变
颈胸腹部，CT,食管憩室
MRI,肝内胆管扩张
PET-CT,肝门区及胃小弯淋巴结转移，肝多发转移瘤
孕早期彩超,子宫多发肌瘤
腹部立位片,不完全性肠梗阻
血钾,尿路感染
脑、肺CT,心包积液、两侧胸腔积液
胸片,肺气肿
血肌酐,消化道出血
头胸部CT,脑干陈旧性腔隙性脑梗死
血红蛋白,肾性贫血
尿糖,糖尿病
腹部CT平扫+，增强,胃大部切除术后
彩超,低分化腺癌
头胸部CT,两侧半卵圆中心及两侧基底节区腔隙性脑梗死
胸片,胸膜增厚
头胸部CT,陈旧性腔隙性脑梗死
胰岛素（2H）,1型糖尿病糖尿病酮症酸中毒
心脏彩超,右室收缩功能正常
血钾,高血压心脏病
腹透,肠梗阻
腹部，CT,胃癌并发转移
血红蛋白,尿路感染
CT,小肠淋巴瘤
指血糖,高血压病
头颅CT,头皮血肿
腹部CT,腹腔积液
HB,血小板减少性紫癜
胸部CT,胆囊炎
腰骶部平扫,腰4/5水平双侧隐窝狭窄
胸部CT,肺气肿
腹部彩超,肝硬化
胸部CT,肺源性心脏病
脑DWI,急性脑梗死
血钾,慢性肾脏病5期
糖化血红蛋白,糖尿病
胸部CT平扫+，增强,食管癌
腹部，CT,肝脏囊肿
胸ct,右上上肺尖周围型肺癌并肺内多发转移
尿素,糖尿病肾病
胸透,心包积液
盆腔彩超,卵巢癌复发伴左输尿管受累
PET-CT,肝包膜转移
心电图,快速房颤
血肌酐,尿路感染
彩超,右侧输尿管结石
PH,下消化道出血
胸部CT,心包积液
尿素,原发性高血压3级极高危
腹部彩超,急性阑尾炎
指血糖,低血糖症
胸部CT,两上肺支气管扩张伴感染
肌酐,原发性高血压3级极高危
泌尿系超声,左侧输尿管结石
腰椎X光片,胸12椎体压缩骨折
尿素氮,消化道出血
腹部CT,结肠癌并腹腔淋巴结转移
胸部CT,胆囊多发小结石
胸部CT,心包腔积液
腰骶部平扫,骶1-3水平椎管局限性膨大
腹部彩超,腹腔积液（少量）
胸部CT,慢性阻塞性肺病（急性加重期）
胸片,胸腔积液
b超,胆囊多发结石
胰岛素（空腹）,1型糖尿病糖尿病酮症酸中毒
盆腔MR,盆腔右侧附件区占位
CT,膀胱占位病变
腰骶部平扫,腰1压缩性骨折
查体,左手环指开放伤
脑DWI,慢性肾功能不全
胸部CT,支气管囊肿
脑DWI,心房颤动
胸部CT,支气管扩张
尿素,糖尿病眼病
脑DWI,心包积液
谷草转氨酶,肝硬化失代偿
肌酐,糖尿病眼病
左上肢肿物彩超,脂肪瘤
空腹血糖,妊娠期糖尿病
腰骶部平扫,腰2/3、3/4、4/5椎间盘突出
腹透,心包积液
腹部彩超,胆囊切除术后
B，超,肝母细胞瘤
MRI,盆腔内囊实性占位病变
胸透,上消化道穿孔
查体,右侧睾丸、附睾炎
酮体,糖尿病糖尿病酮症酸中毒
CT,胰腺囊腺癌
蛋白质,糖尿病糖尿病酮症酸中毒
CT,胆总管结石
胸部CT,两肺感染性病变
PET-CT,卵巢癌
尿糖,糖尿病糖尿病酮症酸中毒
PET,腺癌
胸部CT,胃癌并发转移
血钾,肾性贫血
尿素,原发性高血压3级 很高危
尿素氮,高血压3级很高危
腹部CT,胆囊结石
脑DWI,胃CA术后
心脏彩超,心包腔积液
行尿常规检验,无痛血尿
胸部CT,心房纤颤
CT,淋巴瘤
脑DWI,左侧大脑半球多发急性梗塞灶
尿素氮,高血压心脏病
CT,肝内外胆管多发结石伴胆管扩张
左髋X光片,左股骨颈骨折
头颅、鼻骨、肝胆脾胰CT,腔隙性脑梗死
CT,右侧上颌窦炎
胸ct,隆突下淋巴结转移
C肽（2H）,1型糖尿病糖尿病酮症酸中毒
胸、腹、，盆腔CT,直肠CA
CT,慢性肝病
腹部CT,肝左叶转移灶
脑、肺CT,两肺上叶钙化灶
末梢血糖,糖尿病糖尿病酮症酸中毒
胰岛素样生长因子,胎膜早破
CT,结肠癌
脑、肺CT,两肺炎症伴纤维灶
床旁心电图,房性心动过速
胸部CT,心包囊肿
腰骶部平扫,腰椎退行性变
MRI,颈3、胸4椎体病理性压缩性骨折
血红蛋白,低蛋白血症
PLT,缺铁性贫血
下腹部，CT,两肾多发囊肿
肌酐,糖尿病植物神经病变
胆囊术后CT,脂肪肝
全腹部CT,胃CA侵出浆膜层并网膜种植转移
肌酐,重度骨质疏松
全腹部增强CT,小肠梗阻
CEA,腺癌
尿素,重度骨质疏松
胸部CT,心功能Ⅲ级
CT,食道癌术后
CT,肝S4、8转移瘤
MRI,肝左叶巨块型MT
酮体,下消化道出血
查体,急性胰腺炎
血钾,低蛋白血症
隐血试验,糖尿病糖尿病酮症酸中毒
肌酐,2型糖尿病
下腹部CT,胆总管上段多发结石
尿素,甲状腺功能减退
尿素,2型糖尿病
胸部CT,左下叶感染
下腹部CT,肝内外胆管扩张
胸部X光片,胸部外伤
肌酐,甲状腺功能减退
腹盆腔强化CT,胆囊管结石
MRI,卵巢癌
胸部CT,胸腔积液
上肢静脉造影,右腘静脉附壁血栓
尿素,冠状动脉粥样硬化心脏病
全腹部增强CT,结肠CA伴卵巢转移术后
心脏彩超,心房颤动
肌酐,冠状动脉粥样硬化心脏病
CT,肠套叠
脑DWI,直肠CA术后
胸部CT,冠心病
胸部ct,食管癌
PH,糖尿病糖尿病酮症酸中毒
盆腔MR,盆腔少量积液
胸腹部CT,食管癌
腹部CT,胃癌
末梢血糖,下消化道出血
颈胸腹部，CT,食管癌，伴右侧锁骨下窝、食管旁沟及纵膈内多发淋巴结转移
超声,膀胱占位病变
血钾,高血压3级很高危
隐血试验,下消化道出血
上肢静脉造影,右下下肺动脉栓塞
脑DWI,肺炎
指血糖,腔隙性脑梗死
BE,下消化道出血
骨盆正位片,骨盆骨折
CT,食管上段贲门CA
腹部mri,肝右叶vii段转移
心脏彩超,二尖瓣及三尖瓣重度反流
下腹部MRI,肝CA
C肽（空腹）,1型糖尿病糖尿病酮症酸中毒
腹部彩超,胆囊炎
腹部血管DSA,静脉曲张
中小水泡音,支气管肺炎
Hb,下消化道出血原因不能明确
Hb,静脉曲张
氯,尿路感染
CT,多瓣膜反流
血小板数,心
心脏彩超,肺动脉轻度高压
下腹部CT,肝硬化
心电图,不完全性左束支传导阻滞
淀粉酶 ,重症急性胰腺炎
尿酮体,呕血、排黑便
PET/CT,吻合口炎
血红蛋白浓度,两上肢
头颅MRI,右侧额部占位
CEA,囊肿
肝脏彩超,轻度脂肪肝
国际标准化比值,肺部感染
血红蛋白浓度,下消化道出血
尿酸,室下性心动过速
腹部彩超,肾性贫血
CA125,直肠神经内分泌肿瘤
血钾,尿毒症
血肌酐,梗阻性肾病
CREA,慢性肾脏病（CKD3期）
下消化道造影,中低分化腺癌
大便潜血,消化道肿瘤
CT,两侧下颌窦壁不除外线性骨折
胸部CT,脑萎缩
 CA199 ,直肠神经内分泌肿瘤
颈部胸部CT,甲状腺原发恶性肿瘤并淋巴结转移
尿素,冠状动脉粥样硬化心脏病
CT,鳞癌
CRP,急性下呼吸道感染
胸部CT,肾性贫血
钠,发热待查
PET-CT,结肠癌术后复发伴肠系淋巴结转移
胸片,肺源性心脏病
下腹部增强CT,肝门部胆管癌
钠,肺部感染
头、颈部CTA,颈椎病
指血糖,低钾血症
肋骨重建,右肺中叶炎症
电解质,糖尿病
腹部CT,降结肠肿瘤
HPV,HSIL
b超,慢性胆囊炎伴胆囊内多发结石
活化部分凝血酶原时间,急性下消化道出血
腹部彩超,肝多发囊肿
胸片,肺炎
彩超,早孕
白细胞数,下消化道出血
血小板数,心房纤颤
全腹部增强CT,右侧髂骨多发骨质破坏
腹部CT,贲门癌术后
中性粒细胞,发热原因待查
CT,肺转移瘤
血肌酐,糖尿病周围神经病变
蛋白质,糖尿病糖尿病酮症酸中毒
CT,肺部结节
PLT,WBC
肌酸激酶同工酶,房颤伴快速心室率
pet/ct,左侧腹壁、脑转移
上肢静脉造影,右腘静脉附壁血栓
中性粒细胞百分比,腹
CT,肝、腹膜及腹膜后淋巴结转移
腹部CT,肝内多发结节
二甲两胍,血糖升高
CT,乙状结肠中-低分化腺癌
腹部B超,脂肪肝
Hb,慢性丙型肝炎
下腹部彩超,腹腔少量积液
血红蛋白,胃窦、胃角角溃疡
头胸部CT,两侧半卵圆中心及两侧基底节区腔隙性脑梗死
RBC,腔隙性脑梗死
尿酸,慢性心力衰竭
ＭＲＩ,肝内多发转移瘤
白细胞数,肺部感染
腹部ct,肠梗阻
NSE,慢性胃炎
头颅CT,老年痴呆
血肌酐,慢性肾脏病5期
盆腔MR,盆腔少量积液
B超,中分化腺癌
HCO3-,糖尿病糖尿病酮症酸中毒
空腹末梢血糖,糖尿病糖尿病酮症酸中毒
彩超,左乳浸润性导管癌Ⅱ级
血红蛋白,高血压3级很高危
血钾,高血压肾病
CT,肝癌介入术后
白细胞数,糖尿病
隐血试验,糖尿病糖尿病酮症酸中毒
血肌酐,低蛋白血症
腹部立位平片,消化道穿孔
胸部CT,两上肺感染
pet/ct,左肺下叶前内基底段周围型mt伴纵隔、左肺门淋巴结门淋巴结转移
腹部CT,胃癌术后
彩超,阑尾炎
血糖,高血压病？
NSE,直肠神经内分泌肿瘤
胸片,胸椎骨质增生
CEA,胆红素
腹部彩超,左肾囊肿
尿HCG,宫内早孕
腹部CT,慢性浅表萎缩性胃炎
CT,左肺中叶
胸，CT,胃周多发淋巴结转移
血小板数,中腹部
颈椎DR,左肩峰撕脱骨折
肝脏CT,肝脏多发转移
血肌酐,高血压肾病
PET-CT,弥漫大B细胞性淋巴瘤
PET/CT,甲状腺癌转移
CT,骨转移
中性粒细胞百分比,肺部感染
总胆汁酸,轻度脂肪肝
脑、肺CT,胃CA术后
彩超,附睾炎
胸CT,胃癌转移
腹部超声,肝小囊肿
腹部彩超,胆囊切除术后
钠,急性下呼吸道感染
血红蛋白浓度,支扩
尿常规检查,左侧输尿管结石
CT检查,左侧胸腔少量积液
APTT,两侧基底节区腔隙性脑梗死
胸片,左肺炎症
CT,腹腔及盆腔积液
HB,胃癌伴出血
彩超,卵巢癌
血钾,高血压3级很高危
 CA199,胰腺占位
CEA,结肠癌术后
肌酐,冠心病
EF,慢性心功能不全
WBC,低分化腺癌
PET,肺部结节
精液常规,慢性前列腺炎
心脏彩超,主动脉弓壁少许钙化
肝胆脾胰超声,胃癌
CT,食管癌
WBC,低血容量性晕厥
脑、肺CT,急性脑梗死
红细胞数,肺部感染
查体,头外伤后神经反应
纤维蛋白原,肠梗阻
心脏彩超,肾功能不全
CEA,升结肠癌肺转移
CT,肝右叶肝内胆管扩张
CA199,胆囊癌
心电图,心功能Ⅱ-Ⅲ级
空腹血糖,糖尿病
头颅CT,两上肺感染
下腹CT平扫+增强,胆囊底部结节
心电图,快速型房颤
心脏彩超,肺源性心脏病
胸部CT,左肺中央型肺CA，伴左肺下叶阻塞性肺不张，纵隔内及降主动脉动脉旁多发淋巴结转移，左肺上叶动脉内癌栓
血红蛋白浓度,贫血
PET-CT,肝包膜转移
红细胞,咳嗽待查
CEA,两肾多发囊肿
MRI检查,胆总管末端可疑结石
PT,心功能 2-3级
红细胞数,左肺小细胞癌
X光片,右下肢软组织损伤
PLT,贫血
红细胞压积,肠梗阻
心脏彩超,主动脉瓣重度狭窄伴反流
尿酸,冠心病
CEA,肠梗阻
CT,两侧基底节区腔隙性脑梗死
尿糖,消化道肿瘤
胸片,肺动脉轻度高压
腹部血管CTA,右侧髂总动脉起始处管腔狭窄
血小板数,左肺小细胞癌
红细胞压积,胃癌
BP,高血压
粒细胞,消化道肿瘤
腹部，CT,胃癌术后
尿素,糖尿病眼病
心脏彩超,肺动脉瓣及主动脉瓣轻度反流
氯,左肺小细胞癌
动态心电图,室性早搏（两源）
B，超,左肾囊肿
超声,胃癌术后PT3N2M0
AFP,HCC
干湿性啰音,急性支气管炎
高敏肌钙蛋白,肠梗阻
CT,肾出血
腹部平片,两上肺炎症
MRI,卵巢癌
空腹血糖,2型糖尿病
心电图,心
PH,肺部感染
胸部CT,左肺上叶近肺门处及左肺上叶后基底段占位性病变，代谢活性增高，考虑恶性肿瘤可能
腹盆，CT,间质瘤
彩超,乳癌
血糖,妊娠期糖尿病
T管造影,肝内胆管多发结石
PH,两侧基底节区腔隙性脑梗死
CT,胸椎骨质增生
PET-CT,头颈部肿瘤
CT,胆囊癌
心脏彩超,慢性阻塞性肺疾病伴急性加重
AST,心功能 2-3级
盆腔MRI,胰腺炎术后改变
Hb,消化道出血原因待查
腹部立位片,消化道穿孔
腹部平扫CT,脂肪肝
颈部血管彩超,颈椎退行性变
钾,尿路感染
盆腔CT,（子宫）高级别恶性肿瘤
INR,冠心病
CT,冠心病
WBC,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶
红细胞体积分布宽度百分比,咳嗽待查
盆腔MRI,直肠癌（CT4BN2B）
HB,血小板减少性紫癜
AST,慢性心功能不全
脑、肺CT,左肺下叶病变
上腹部ct,慢性阻塞性肺疾病
PET/CT,回盲部术后
血糖,老年性痴呆
CA125,盆腔积液
PET-CT,肺、右肾下腺、左额叶转移
胸片,低分化腺癌
血红蛋白浓度,慢性心力衰竭
腹部MRI,肝脏多发转移
CEA,胃体胃角印戒细胞癌及管状腺癌，弥漫型
直接胆红素,轻度脂肪肝
HCO3-,下消化道出血
腺苷脱氨酶测定,心脏血管及主动脉钙化
空腹末梢血糖,下消化道出血
胸部x线片,降结肠息肉
血糖,窦性心动过速
钾,肺部感染
腹部彩超,心包积液
胸/盆CT,囊肿
心电图,窦性心动过缓
b超,畸胎瘤
全腹CT,进展期直肠癌，溃疡浸润型，中分化腺癌，II级
脑DWI,慢性肾功能不全
中性粒细胞百分比,白质脱髓鞘性脑病
PH,两上肺感染
脑DWI,两侧胸腔积液
腹部立位片,不完全性肠梗阻
钾,室下性心动过速
血糖,腔隙性脑梗塞
胸部CT,心包积液
头颅CT,轻度脑萎缩
胸CT,低分化鳞癌
颈部超声,贲门癌术后
血小板数,两上肢
肌酸激酶,肠梗阻
HB,食管上段、胃底静脉曲张
PO2,两侧基底节区腔隙性脑梗死
腹平片,肠梗阻
AFP,肝癌术后
上肢静脉彩超,肺部感染
脑、肺CT,两肺上叶钙化灶
PLT ,低分化腺癌
超声,盆腔CT
BE,糖尿病糖尿病酮症酸中毒
腹部CT,胃癌
妇科彩超,（宫颈）鳞状细胞癌
纤维蛋白原,慢性心力衰竭
CT,肺、肝、腹腔多发淋巴结转移
CT,胆总管结石
PET,冠心病
甘油三酯,单纯性肥胖
心电图,室性早搏
血小板,消化道出血
冠脉造影,心肌桥
餐后末梢血糖,糖尿病糖尿病酮症酸中毒
CT,肝内胆管及胆总管多发结石伴远端胆管扩张
CT,肝S5、6段肝转移
肌酐,室下性心动过速
压痛,膝关节骨性关节炎
下腹部CT,门脉高压并胃底-食道上段静脉曲张
查体,多发淋巴结
全血碱剩余,支扩
乳酸脱氢酶,急性下消化道出血
肌酐,肠梗阻
腹部CT,低分化腺癌
核磁,腺癌，KRAS 突变型
CEA,"近端胃术后,吻合口溃疡,反流行食管炎"
B超,子宫切除术及右侧附件切除术
葡萄糖,头
腹部MRI,原发性肝细胞癌
肌酐,肺部感染
心脏彩超,二尖瓣及主动脉瓣狭窄
冠脉造影,冠心病
胸部CT,低分化癌
T,膝关节骨性关节炎
四维彩超,妊娠期糖尿病
呼吸音,急性支气管炎
心脏彩超,多瓣膜反流
查体,右膝关节骨性关节炎
CEA,中分化腺癌
胸片,左肺肺炎
尿酸,急性下消化道出血
头胸部CT,脑干陈旧性腔隙性脑梗死
高敏肌钙蛋白T,房颤伴快速心室率
腹部CT,胃多发息肉
腹部彩超,左肾结石
血浆D二聚体测定,消化道肿瘤
腰椎MRI,腰椎间盘突出症
MRI,结肠癌姑息切除术后
CT,肝左叶转移瘤
CT,胆红素
心脏彩超,风湿性心脏病
心脏彩超,二尖瓣及三尖瓣重度反流
CT,左肺上叶术后
PET-CT,腹腔播散转移
EF,心功能 2-3级
胰岛素样生长因子测定,妊娠期糖尿病
CEA,肝转移
胸部CT,左肺转移
腹部，CT,慢性胰腺炎急性发作
脑DWI,直肠CA术后
超声,子宫切除术后
凝血酶原时间,肠梗阻
胸部CT,两肺多发转移
盆腔超声,贲门癌术后
C反应蛋白,消化道肿瘤
总胆固醇,单纯性肥胖
超声,胃癌
胸部CT,心脏血管及主动脉钙化
隐血试验,肾性贫血
压痛,多发淋巴结
胸部CT,肾功能不全
MRI,肝多发囊肿
凝血酶时间,肺部感染
胸部ct,左侧肺癌
CT,左乳癌术后
白细胞,胰腺癌
CT,肝部分切除术后
P,膝关节骨性关节炎
RBC,慢性心功能不全
平均红细胞体积,咳嗽待查
HCO3-,呕血、排黑便
胸部CT,左侧胸腔积液
糖化血红蛋白,颈动脉多发硬化性斑块形成
白细胞数,慢性心力衰竭
PET-CT,腹膜转移
尿酸,肠梗阻
癌胚抗原,肝内多发转移
胸部CT平扫+，增强,食管中上段鳞癌
腹部CT,腹膜弥漫转移
肌酐,肾功能异常
肌力,高血压
两上肢血管彩超,两上肢动脉硬化伴粥样斑点
PET/，CT,肝癌
血小板计数,发热原因待查
血肌酐,消化道出血
CEA,乳头状腺癌
腹部CT,胰腺占位
心电图,髋关节术后
脑、肺CT,呼吸衰竭
隐血试验,出血性胃炎
心电图,室早
淋巴细胞计数,消化道肿瘤
末梢血糖,呕血、排黑便
胸片,支扩
凝血酶原时间,急性下消化道出血
腹部，CT,脂肪肝
C反应蛋白,两上肢
CA199,盆腔右侧附件区占位
胸部CT平扫,肾性贫血
肺部CTA,肺心病
上腹部增强ct,胃窦腺癌
盆腔MRI,肠癌
PET-CT,复发性宫颈癌
间接胆红素,轻度脂肪肝
蛋白,腹
胸部ct,食道中下段癌
查体,高血压
尿素氮,十二指肠球部糜烂炎
CA74-2,直肠术后
隐血试验,低蛋白血症
脑、肺CT,高血压病（2级 很高危）
血糖,低钾血症
CT,左胸腔积液
头颅CT,腔隙性脑梗塞
肝脏MR,肝癌术后
粒细胞,慢性粒细胞白血病
胰岛素（空腹）,1型糖尿病糖尿病酮症酸中毒
白细胞,两上肺感染
拍片,糖尿病
B，超,前列腺增生
腹部平片,肠梗阻？
唐筛,妊娠期糖尿病
动态心电图,偶发房性早搏
心电图,窦性心动过速
心脏彩超,三尖瓣重度反流
CT, 两肾囊肿
脑DWI,左肺下叶病变
CT,左上腹回-回肠套叠
蛋白,头
脂肪酶,重症急性胰腺炎
下腹部彩超,脂肪肝
胎监,妊娠38+1周孕2产0LO临产
B，超, 胃癌术后
腹部CT,"近端胃术后,吻合口溃疡,反流行食管炎"
CA125,腺癌
胸部CT,支气管扩张
CA199,II度骨髓抑制
尿素,2型糖尿病
谷草转氨酶,室下性心动过速
上肢静脉造影,右下下肺动脉栓塞
PET-CT,肝小囊肿
血小板数,急性下消化道出血
MR,直肠癌
胸/盆CT,肝小囊肿
酸碱度,房颤伴快速心室率
鼻咽、，颈部及下腹部CT,肝转移瘤
白细胞数,肠梗阻
CT,肝内转移瘤
上肢静脉彩超,扩张型心肌病
J-HD,慢性前列腺炎
BNP,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶
CT,内膜异位症
CT,肝内外胆管、胰管扩张
PET-CT,吻合口炎
氧分压,房颤伴快速心室率
MR,肝癌介入术后
胸部及盆腹腔CT,肺转移瘤
中性粒细胞百分比,房颤伴快速心室率
腹盆腔、胸，CT,结肠癌术后
肌酐,甲状腺功能减退
CA125,盆腔少量积液
红细胞数,急性下消化道出血
心脏彩超,右室舒张功能减退
便潜血,慢性浅表性胃炎
内生肌酐清除率,胸腔积液
血压,慢性萎缩性胃炎
头颅CT,右侧额部占位
凝血酶时间,慢性心力衰竭
b超,乳腺癌转移
糖化血红蛋白,脑梗死后遗症
血糖,两侧基底节区腔隙性脑梗死
CT,脂肪肝
HB,两侧基底节区腔隙性脑梗死
CT,乙状结肠癌
CT,盆腔积液
腹CT,肝S7占位
MR,直肠腺癌（CT3NXM0）
下腹部平扫,胃肿瘤
胸部CT,心包腔积液
Hb,急性下消化道出血
下腹CT平扫+增强,肝右外叶小肝癌
CT,直肠癌
PET-CT,（降结肠）中分化绒毛状管状腺癌，伴部分粘液腺癌及部分印戒细胞癌
肝血管造影,腹膜后LNM
CA199,左肾囊肿
心电图,冠心病
超声,低分化鳞状细胞癌
胸部CT,肺气肿
心脏彩超,右室收缩功能减退
CTU,右肾输尿管中段结石伴右肾积水（中度）
CT,胆管癌介入治疗后
ECT,骨转移
PET/CT,胆总管上段近胰头恶性肿瘤；胃小弯、胰头周围多发淋巴结转移
MRI,肝癌
心电图,头
CEA,反流性食管炎
血肌酐,高血压3级很高危
CT,肝癌术后
超声,息肉
全腹部增强ct,肝肿物
腹部MRI,肝多发转移
尿素氮,胃窦、胃角角溃疡
下腹部CT,重度营养不良
BE,出血性胃炎
CT,肝内多发转移
血肌酐,心功能不全
呼吸音,肺炎
EF,高血压2级很高危
心电图,高血压
血小板数,腹
心电图,纳差待查
腹部超声,AST
MRI,喉癌
腹盆腔CT,直肠、左半结肠切除术后
中性粒细胞百分比,心房纤颤
腹部CT,神经内分泌癌
AST,腔隙性脑梗死
腹部，CT,胃间质瘤
纤维蛋白原,肺部感染
 CT,腹膜后LNM
白细胞数,急性下呼吸道感染
脑、肺CT,心房颤动
氯,糖尿病
胸部CT,肺Ca伴两肺及纵隔淋巴结转移
CA199,隆起型中分化腺癌
CT,急性胆囊炎
血糖,头
盆腔MR平扫+，增强,直肠癌术后
腹部CT,结肠癌
HB,肝硬化
盆腔mri,中分化腺癌
MR,腺瘤
腹部CT,（右半肝），：肝中分化胆管细胞癌
钠,房颤伴快速心室率
腹盆CT,骨髓抑制
腹,卵巢浆液性乳头状囊腺癌
尿酸,低血容量性晕厥
腹部彩超,胆囊息肉
颈部超声,"近端胃术后,吻合口溃疡,反流行食管炎"
HEPOTOCYTE,左叶肝细胞性肝癌，中分化
抗酸杆菌,心脏血管及主动脉钙化
头颅核磁,脑梗死
白细胞,消化道肿瘤
上腹部mri,肝硬化
左肩正位片,左锁骨远端骨折
下消化道造影,胃窦癌（溃疡型）
PaCO2,肺部感染
MRI检查,胆囊泥沙样结石
压痛,右膝关节骨性关节炎
尿素氮,尿路感染
CT,肠梗阻
乳腺彩超,高级别导管
血糖,腔隙性脑梗死
乳酸脱氢酶,房颤
胸部CT平扫+，增强,肝囊肿
蛋白,心房纤颤
随机指血糖,急性下呼吸道感染
血肌酐,糖尿病视网膜病变
左手X光片,左手拇指末节开放骨折
颅脑mri,周围型肺癌
空腹末梢血糖,出血性胃炎
超声,骨转移瘤
B超,盆腔大量积液
腹部血管DSA,下消化道出血原因
CT,肝门区，胃右动脉旁淋巴结转移
C反应蛋白,中腹部
PH,出血性胃炎
胸部CT,（食道Ca？）术后
CT,淋巴瘤
BP,膝关节骨性关节炎
胸部CT,肺Ca伴阻塞性肺不张
尿素,重度骨质疏松
血压,糖尿病
BUN,急性肾损害
CT,肝内胆管细胞癌
PET-CT,胃溃疡
肌酐,糖尿病肾病
肺部CTA,肺动脉栓塞继发性改变
盆腔，MRI,中上段直肠癌
AFP,肝左叶局部切除术后
CEA,甲状腺癌转移
心电图,心房颤动
谷草转氨酶,肝囊肿
腹部增强CT,结肠直肠多发性息肉
颈椎侧、双斜位DR片,颈椎病
总胆红素,慢性胆囊炎伴胆囊内多发结石
血红蛋白,心功能不全
CT,乙状结肠癌姑息术后
