entity_head,entity_tail
胃癌,胃底
腹泻,上肢
慢性发炎,降结肠
肺炎,间隔
直肠癌,肝
肺源性心脏病,主动脉壁
两肺下叶肺气肿,两肺下叶
慢性胃炎,三尖瓣
中至低分化腺癌,结肠中动、静脉
低级别下皮内瘤变,胃
肺动脉栓塞继发性改变,两肺上叶
食管多发溃疡,腹部
胆红素,肝内胆管
宫颈腺癌,宫颈管
急性黄疸型肝炎,腹
（左半）结肠溃疡型低分化腺癌,肠
胃体及胃窦小弯侧早期隆起型（0-I型）低黏附性癌，印戒细胞癌为主，部分为低分化腺癌及未分化癌,胃
左侧扁桃体占位,舌体
升结肠癌,结直肠
升结肠腺癌腹腔多发种植，伴不完全肠梗阻,肠
胃角溃疡型粘液腺癌，部分为印戒细胞癌,幽门上淋巴结
右上肢足趾坏疽,右上肢
胃巨大溃疡性病变，恶性可能大,胃
浸润性高分化鳞状细胞癌,胸腔
（肝结节）肝转移性胰腺实性-假乳头状瘤,小肠
血糖升高,心
间质瘤,腹腔动脉
胆囊摘除术后,脾
肝囊性占位,腹
（结肠）高级别绒毛管状腺瘤,横结肠
印戒细胞癌,食管
结肠癌,胸
降结肠癌,降结肠近脾曲
(乙状结肠)腺癌，直肠低级别绒毛管状腺瘤,乙状结肠
门脉高压,脾
回盲部肿瘤,结肠
脂肪肝,胰头
左侧淋巴结转移性腺癌,颈部淋巴结
反流性食管炎（LA-B）,腹
乙状结肠癌,右髂部盆壁
轻度脂肪肝,胆囊
贲门-胃体癌,胃
胃角溃疡型粘液腺癌，部分为印戒细胞癌,远端胃
直肠癌伴肝转移,肝脏
老年性痴呆,腹
低血容量性晕厥,腹
（宫颈）中低分化鳞状细胞癌,左髂血管淋巴结
食管下段鳞癌,(隆突上)淋巴结
低分化鳞状细胞癌,宫颈
两侧胸腔积液,腰部
慢性支气管炎,右室
肝内胆管及胆总管多发结石伴远端胆管扩张,脾
胆石症术后,肝
肺心病,右肺上叶
支气管扩张,右肺
慢性萎缩性胃炎,心
心脏扩大,心
胃炎,心
腹腔镜直肠癌根治术（MILES术）+肠粘连松解术,右侧腹
急性下消化道出血,四肢
胃癌,远端胃
恶性黑色素瘤,肠
慢性粒细胞白血病,下肢
心功能不全,两上肢
慢性阻塞性肺疾病,胸
中分化鳞癌,右颈II区淋巴结
胃中至低分化腺癌，LAUREN,胃
乙状结肠癌姑息切除+近端乙状结肠造瘘+小肠部分切除吻合术,乙状结肠
食管癌,隆突上见淋巴结
剖腹探查+胃空肠吻合+升结肠-横结肠侧侧吻合术,肝十二指肠韧带
右室舒张、收缩功能减退,二尖瓣
淋巴结结核病,左颈部
胃肿瘤,胃
宫颈低分化癌,宫颈管
左卵巢肿瘤,盆腔淋巴结
心房纤颤,主动脉壁
鼻咽癌,耳
急性下消化道出血,腹
肠癌,腹主动脉
非霍奇金淋巴瘤，T细胞性,肺部
慢性非萎缩性胃炎,肠区
子宫术后,腹
肝右内叶、左叶多发占位性病变,肝左前叶上段包膜
两肺多发占位,右肺门淋巴结
中分化腺癌,十二指肠降段
尿毒症,心
中低分化腺癌,胰头区
子宫肌瘤良性病变,左侧附件
高分化粘液性囊腺癌,右下腹
消化道穿孔,肩部
脑动脉供血不足,四肢
子宫内膜高分化内膜样腺癌IIIA期,两侧漏斗韧带
妊娠期糖尿病,阴道
下纵隔（食管）肿瘤,左侧上颈部
乙状结肠肿瘤,胃
壶腹周围癌,腹
糜烂性胃炎,肝曲
慢性胆囊炎,胸
肝硬化,胸
印戒细胞癌,乙状结肠
进展期胃癌，中、低分化腺癌及粘液腺癌,胃窦
急性左心衰心功能4级,心前区
左卵巢肿瘤,子宫
胃小弯弥漫浸润性低分化腺癌,小弯侧大弯侧淋巴结
淋巴造血系统肿瘤,左下腹
食道癌术后,胃
中至低分化腺癌,阴道穹窿
糖尿病,腹
腹膜外肿瘤,淋巴结
急性单纯性胆囊炎,胆囊
膀胱癌根治术后,腹部
2型糖尿病,口
两侧胸腔积液,两肺
子宫粘膜上肌瘤,宫颈口
腰2/3、3/4、4/5椎间盘突出,腹部
左半结肠回盲部隆起型管状腺癌II级,肠
胃腺癌,淋巴结
副脾,左侧下肢
浅表性胃窦炎伴糜烂,左下腹
高至中分化腺癌,全子宫
中分化腺癌,腹
慢性阻塞性肺疾病伴急性加重,心脏
脂肪肝,脐
直肠肿瘤,肛门
（胃大弯、小弯）溃疡型中分化管状腺癌,肠管
左侧第3后肋骨质转移,左肺门
前列腺癌并骨转移,腰
胃部息肉,下腹部
鳞状细胞癌,宫颈
结肠癌术后,腹
十二指肠炎胃窦轻度慢性萎缩性胃炎伴中度急性炎,直肠
胃溃疡,腹
窦性心律,心前区
右乳印戒细胞癌,胃肠道
腺癌,胆囊
直肠CA术后,两肺
胃溃疡型低分化管状腺癌,头
血小板减低症,胸
胆囊造瘘术后,皮肤
肝CA,肝左叶
腺瘤,十二指肠大乳头
原发性肝癌术后,肝右外叶
右侧扁桃体恶性肿瘤,右侧鼻
食管溃疡型鳞状细胞癌II级,食管
左侧肺癌,胸
贲门腺癌,胸
胸膜增厚,左侧水平裂
贲门溃疡，,胃窦
中分化鳞状细胞癌,右侧梨状窝
心包少量积液,肺段肺动脉
溃疡型低分化腺癌,胃
（胃大体）镜检为胃中至低分化腺癌，LAUREN,腹
食管癌,下腹部贲门周围一淋巴结
肾性贫血,右室
胆管癌,右肾
胰腺癌,腹
阑尾慢性炎,胰腺
结肠黑变病,盆腔
低分化腺癌,胃窦后壁
妊娠,右腰
心房纤颤,心
WBC,两眼睑
中分化鳞状细胞癌,胸上段食管
肝硬化,胆囊
粘液腺癌,下腹痛
结肠溃疡型中-低分化腺癌,肠周淋巴结
壶腹癌,胆囊管
腺癌,SMV
胃体前壁及胃窦溃疡型管状腺癌II-III级,远端胃
食管息肉,下腹部
胃癌,面
食管癌,肝
十二指肠降部SMT,腹
（残胃）胃近贲门处溃疡型管状腺癌II-III级,食管
粘连性小肠梗阻,肛门
胃体印戒细胞癌,腹盆腔
周围型肺肺癌癌,左肺上叶外基底段
卵巢癌,子宫直肠窝
慢支炎,主动脉壁
两上肺支气管扩张伴感染,心
食管占位,(颈段食管旁)淋巴结
慢性肾功能不全,左肺下叶
右肩半脱位,头皮
恶性肿瘤,门静脉左干
心律失常,头
大肠乳头状管状腺瘤,心
结肠多发息肉,眼
贲门溃疡型胃癌,心
（升结肠）中分化腺癌,左附件
十二指肠球炎伴糜烂,中下腹
AECOPD,腹
（宫腔）子宫内膜样腺癌，G2,宫颈管
脑动脉粥样硬化,颈部
直肠癌,左上肺
膀胱浸润性癌,左髂外淋巴结
腔隙性脑梗死,腹
心功能Ⅲ级,左上肺
重度骨质疏松症,两上肢
乙状结肠癌术后伴肝、骨、肺多发转移,腹
粘液腺癌,肠旁淋巴结
左髂总静脉血栓,右髂总静脉
肝左叶多发转移,胰腺
副脾,淋巴结
肝内外胆管、胰管扩张,十二指肠乳头
贲门癌,空回肠
胸腔积液,水平裂
低分化腺癌,子宫体
原发性高血压病,心
乙状结肠中分化腺癌,盆腔
肝Ⅱ段肿瘤,肝
左肾小囊肿,门静脉左支
肺癌,鼻腔
高脂血症,胸
右室舒张功能减退,三尖瓣
非霍奇金淋巴瘤，，弥漫大B细胞型,胃体
两侧上肢动脉支架置入术+术中溶栓术,上肢
左肾囊肿,头
宫颈中分化鳞癌,两侧宫旁
急性胆囊炎,左下腹
宫颈内生浸润性鳞状细胞癌II级,全子宫
胰十二指肠术后,腹
发热原因待查,双肺
双侧胸腔积液,腹
急性胆囊炎,腹腔
（食管胃交界腺癌化疗后）食管及胃交界部低分化腺癌,胃
两侧卵巢见低分化浆液性腺癌浸润,右输卵管
肝门区及腹膜后淋巴结转移,手足
高分化腺癌,直肠
胰腺炎,胰腺体尾部
左肝原发性肝癌,肝
胆囊结石,腹
（左半）结肠溃疡型低分化腺癌,十二指肠
升结肠肠乳头状管状腺癌II级,近端肠管
房早、室早）,耳
弥漫大b细胞淋巴瘤,双侧颈部
食管-胃交界处溃疡型混合型腺神经内分泌癌【腺癌为管状腺癌II-III级，神经内分泌肿瘤为G3型（神经内分泌癌）】,胃
肠中分化腺癌,降结肠
癌栓,胃引流静脉
盆腔积液,腹
高分化腺癌,升结肠
高级别下皮内瘤变,乙状结肠
低分化鳞癌,下腹
原发性肝癌,肝左前叶上段包膜
脑供血不足,胸
直肠息肉,胃体
腺癌,升结肠
（宫颈）中-低分化鳞状细胞癌，内生浸润型,两侧输卵管
肺部结节,胸
心律失常,心
LYNCH综合征,肝
息肉,乙状结肠
骨髓抑制,颈部淋巴结
浅表性胃窦、角炎伴糜烂,腹
室早,心
三尖瓣、二尖瓣重度反流,右室
胆管癌,肝脏
大肠隆起型管状腺癌II级,腹
乙状结肠癌,右髂血管
胸9椎体及附件骨质破坏、转移,胰头上方
肠外生型管状腺癌II级,肠
慢性非萎缩性胃炎,右肺上叶
中分化鳞癌,阴道
两肺转移,两肺门
胰头占位,壶腹
HCC,腹
鼻咽癌,胃
两侧胸腔积液,两上肢
消化道出血,两上肢
印戒细胞癌（LAUREN，分型：弥漫型）,胃
冠状动脉粥样硬化心脏病,肢体
中低分化腺癌,腹腔淋巴结
(乙状)结肠蕈伞型管状腺癌II级,骨
胃癌术后多发脑转移,头
中度慢性浅表性胃炎,胃体
（左半）结肠溃疡型低分化腺癌,结肠
房早、室早）,心
腺癌,颈部
（胃）溃疡型低分化腺癌,胃小弯（1/4)及胃大弯（3/4）淋巴结
肠炎,腹
胃中分化腺癌,食管
胸腔积液,左下肺
子宫切除术后,右上腹部
阑尾慢性炎,结肠
（全子宫）宫颈中至低分化鳞状细胞癌,宫颈管
右侧锁骨下淋巴结转移,腹腔
腺癌,卵巢
壶腹部中分化腺癌，部分为粘液腺癌，，分期为：T3N1M0,门静脉
中分化鳞状细胞癌,贲门右小淋巴结
下消化道出血,腹
贫血,胆囊
胃癌,中下腹部
右乳浸润性导管癌,胸肌间淋巴结
右室收缩功能正常,主动脉瓣
胃肠间质肿瘤,回盲部
浆液性腺癌并子宫内膜样腺癌,两侧卵巢
AECOPD,胸
中至低分化肝细胞癌（梁索型）,肝
直肠（切除）浸润性中分化腺癌,肠
胃间质瘤,胃
胃角）高级别下皮内瘤变（重度异型增生）,幽门管
高级别浆液性腺癌,盆腔淋巴结
心肌缺血,头
（食管）鳞状下皮重度不典型增生，癌变,下腹
胸、腹主动脉壁钙化,右肾
 胃癌术后,腹
炎性肉芽肿,左肺上叶
两肾囊肿,肝
肝囊性占位,胸
血糖升高,四肢
中见低分化腺癌,两侧卵巢
（鼻咽部）鳞状细胞癌,鼻咽部
残胃癌,盆底
（两侧卵巢）高级别浆液性乳头状癌,右侧输卵管粘膜
主动脉硬化,两上肺
乙状结肠癌,肝
癌栓,脾静脉
两膝退行性骨关节炎,腰
心包积液,骨
心衰,右房
胃癌术后,右下肺
胰头癌,腹
胃癌,腹腔
高血压病,两肺上叶
胰头占位,皮肤
肺癌伴右肺上叶尖段支气管旁及纵隔内淋巴结转移,右肺上叶尖段
腹部CT,下腹部
梗阻性黄疸,肝
b细胞淋巴瘤,腹股沟淋巴结
（宫颈）中低分化鳞状细胞癌,子宫
下消化道出血,下腹部
肝内转移瘤,腹
高级别下皮内瘤变,食管中段
膀胱癌根治术后,两肾盂
贲门腺癌,腹
子宫腺肌症,双侧髂总、盆腔淋巴结
腹部增强CT,胃
胃癌,胰
宫颈,阴道
肿瘤复发伴淋巴结转移,左肺门
扁桃体癌,软腭
升结肠肠乳头状管状腺癌II级,回盲部
低分化腺癌,宫颈管
TEM术后,直肠
（右肺穿刺）腺癌,肺穿
短暂性脑缺血发作,肢体
左肺下叶病变,右侧肢体
食管中分化鳞状细胞癌,胸下段食管
肝多发囊肿,两肺上叶
（胃）中分化腺癌,肠
子宫平滑肌瘤,子宫
腹膜外肿瘤,右闭孔淋巴结
胆管炎,腹腔
壶腹癌,肝内胆管
腺癌,横结肠
直肠癌,（肠系膜上动脉根部）淋巴结
幽门梗阻,胃
口腔溃疡,两手
结肠脾曲癌,脾脏
幽门梗阻,大网膜
心包腔积液,左室
非霍奇金淋巴瘤，，弥漫大B细胞型,下腹
淋巴瘤,左肺
结肠息肉,肛门
宫颈角化型鳞状细胞癌,阴道
脑动脉供血不足,二尖瓣
两肺上叶钙化灶,气管
两肺广发感染,两侧肺门
两肾结石,下腹部
卵巢癌复发伴左输尿管受累,左上腹
溃疡性结肠炎,直肠
胆囊多发小结石,贲门
脑梗死后遗症,两上肢
溃疡性结肠炎,腹
壶腹癌,胆囊
结肠中分化腺癌,乙状结肠
胆囊切除术后,胸腔
"子宫浸润型Ⅱ型子宫内膜癌(浆液性腺癌为主,局部为透明细胞腺癌)",双附件
急性黄疸型肝炎,巩膜
食管下段鳞癌,(贲门旁)淋巴结
肺动脉瓣局限性反流,室间隔
肝癌,第一肝门右外叶
浆液性腺癌,左卵巢
子宫内膜腺癌诊刮术后,宫
胆总管结石,左下腹
胃癌,脾脏
中分化腺癌,胰
平滑肌瘤,左侧腹股沟
胃癌,腹膜后淋巴结
肺气肿,左侧水平裂
直肠粘膜慢性炎,回盲瓣
房颤,左心房
肾母细胞瘤,左肾
两肺上叶钙化灶,右侧肢体
腹部CT,左附件
乙状结肠中分化腺癌,肠壁
胃窦炎,头
胃息肉,胸
肺部感染,下腹部
胆总管末端可疑结石,下腹部
肝内胆管结石伴慢性炎症,胆管
二尖瓣及三尖瓣重度反流,右房
乙状结肠腺癌,肠
乙状结肠癌术后,肠
盲肠癌,腹腔
两膝退行性骨关节炎,上肢
消化道溃疡,巩膜
肾出血,左侧肾静脉
结肠溃疡型管状腺癌II级,回肠
（胰腺）导管粘液腺癌,胃
卵巢癌,肝
低分化鳞状细胞癌,腹
主动脉瓣钙化,二尖瓣
胃体癌,横结结肠
老年性痴呆,胸
弥漫性大B细胞淋巴瘤，非GCB亚型,肾下腺
两上肢动脉硬化闭塞症伴坏疽,血管
小细胞肺癌,头颈部
近端升结肠梗阻,升结肠
慢性胃炎,胸骨
梗阻性黄疸,腹
C7-T2骨转移,肝脏
反流性食管炎（LA-B）,胸
重度骨质疏松症,两膝
左上肢深静脉血栓,左上肢
心包积液、两侧胸腔积液,右侧肢体
左侧胸腔少量积液,左膈面
晚期胃癌,腹
乙状结肠癌姑息切除+近端乙状结肠造瘘+小肠部分切除吻合术,回肠
肠粘膜慢性炎,结直肠
腺癌,肝内外胆管
直肠癌,腹腔
（直肠），：直肠溃疡型黏液腺癌,肠周淋巴结
脑梗死,头
胃潴留,腹
胰头占位,肠壁
腹水原因待查,两侧输卵管壁外膜
CINIII级,宫颈管
淋巴上皮瘤样癌,鼻咽
腰椎间盘突出症,大腿外侧
扁桃体癌,左侧舌根
高血压2级很高危,心
脂肪肝,胆囊壁
肝MT综合治疗后,下腹
粘液腺癌,直肠
肠癌,左侧阴囊
肝内胆管扩张,腹
心包少量积液,右肺上叶
胃恶性肿瘤,肠壁
结肠癌,盆腔内
左上肺鳞癌,椎管
高血压2级很高危,右心房
颈椎管狭窄,颈椎
心包积液,纵膈
两侧基底节区腔隙性脑梗死,头
两上肺支气管扩张伴感染,左上肺
直肠癌,直肠中段
左下叶感染,心脏
贫血,腹
脑萎缩,右上肢
窦性心动过速,胸
肠浸润性管状腺癌II级,回肠周淋巴结
胃CA,肝右叶
椎体转移,左腰背部
肠梗阻,头
胃溃疡,右下腹
胸腔积液,纵隔
肺部感染,上腹
脑梗死后遗症,头
冠心病,主动脉壁
右肾多发结石伴右肾、右输尿管下段轻度扩张、积水,右侧腰部
肝S4、8转移瘤,盆底
神经内分泌肿瘤,胰腺
乙状结肠中-低分化腺癌,肠周淋巴结
胃黄斑瘤,腹
胃窦癌伴胃潴留,胃
食管鳞状细胞癌,贲门上淋巴结
小肠、结肠梗阻,腹
子宫内膜混合性癌,腹
经皮胆管引流术后,巩膜
 胃癌术后,胆囊
糖尿病肾病,腰部
周围型肺癌,小脑
腹腔播散转移,右侧竖脊肌
多瓣膜反流,左室
纳氏囊肿,左侧髂总髂外
高至中分化鳞状细胞癌,右颈肿大淋巴结
胃黄斑瘤,肠
胃低分化癌,中下腹部
支气管囊肿,右肺
食管癌术后,胸
锁骨上淋巴结转移癌,锁骨上淋巴结
中至低分化腺癌,左闭孔深淋巴结
软腭恶性肿瘤,咽部
２型糖尿病,腹
低分化腺癌,宫颈
胃低分化腺癌,胃
子宫内膜混合性癌,右侧宫底
浆液性囊腺癌,子宫
左肾囊肿伴囊壁钙化,胆
肝S8 囊肿,肝S6 
子宫腺肌症,双附件
子宫切除术后,膀胱
小肠术后,子宫
低级别下皮内瘤变,直肠
两侧椎动脉及左侧肾动脉狭窄,头颅
肝硬化,门静脉
胃神经内分泌癌术后,淋巴结
（左半）结肠溃疡型低分化腺癌,胃
消化性溃疡,心
营养不良,胸
消化性溃疡,腹
骨转移,肝
卵巢浆液性囊腺癌（中分化）,阑尾
左上肺不张,胸
慢性腺性胆囊炎,巩膜
食管鳞状细胞癌,肠
右乳腺浸润性导管癌,肝脏
腺癌,心
胃窦溃疡,盆底
LYNCH综合征,胆囊
（结肠肝曲、降结肠）腺管状腺瘤,下腹部
胃间质瘤,空回肠
胰头占位,淋巴结
结肠腺癌并肝多发转移,肝
肠易激综合征,腹
胰腺炎术后改变,腹
直肠癌（CT4BN2B）,肛门内括约肌
小肠术后,右侧输尿管
肠梗阻,腹
心功能 2-3级,肺动脉
"胃大部切除\\胃空肠吻合,空肠空肠吻合术",胃窦大弯侧
肝转移瘤,肝S2
中分化腺癌,肝
骨质疏松症,下肢
乙状结肠癌,腹主动脉
右侧腹股沟淋巴结转移,周围软组织
肠梗阻,肠
宫颈，浸润性低分化鳞癌,宫颈
脑梗塞,心
宫腔腺癌,宫颈
胃癌,剑突
壶腹部中分化腺癌，部分为粘液腺癌，，分期为：T3N1M0,肝脏
卵巢癌复发伴左输尿管受累,骨
左股骨头骨岛,两下颌窦
肝转移,肝
左卵巢肿瘤,右卵巢
腹腔中量积液,腹膜
心力衰竭,心
胃体中下部溃疡,胰
