entity_head,entity_tail
触痛,肿胀
触痛,肿胀
血常规,发热
白细胞,发热
中性粒细胞百分比,发热
腰椎间盘CT,腰痛
压痛,红肿
胸部正位片,充血
胸部正位片,肿大
门诊血常规,充血
门诊血常规,肿大
查体,腹痛
腹部彩超,腹痛
查体,腹痛
腹部彩超,腹痛
查体,发热
心率,律齐
压痛,肿大
反跳痛,肿大
叩击痛,对称
触痛,肿胀
叩击痛,对称
压痛,肿胀
肌力,红肿
生理反射,发热
病理反射,红肿
查体,正大等圆
查体,发绀
对光反射,发绀
呼吸音,律齐
湿啰音,正大等圆
湿啰音,律齐
肌紧张,膨隆
肠鸣音,膨隆
呼吸音,包块
啰音,律齐
病理性杂音,律齐
反跳痛,包块
肌紧张,律齐
肌紧张,包块
压痛,红肿
病理性杂音,律齐
肌紧张,律齐
对光反射,畸形
触痛,正大等圆
心率,律齐
呼吸音,对称
干湿性啰音,对称
干湿性啰音,畸形
压痛,红肿
挤压试验,红肿
触痛,畸形
对光反应,水肿
查体,肿胀
压痛,肿胀
压痛,畸形
触痛,肿胀
呼吸音,包块
啰音,包块
啰音,肿胀
病理性杂音,肿胀
病理性杂音,律齐
压痛,肿胀
压痛,肿胀
反跳痛,律齐
肌紧张,肿胀
肌紧张,律齐
压痛,律齐
压痛,肿胀
查体,肿胀
触压痛,肿胀
查体,畸形
呼吸音,畸形
压痛,畸形
肌紧张,畸形
肠鸣音,畸形
叩击痛,对称
压痛,肿胀
触痛,对称
触痛,对称
触痛,对称
心率,律齐
压痛,肿胀
心率,律齐
叩击痛,隆起
叩击痛,肿块
叩击痛,隆起
叩击痛,肿块
压痛,隆起
叩击痛,隆起
压痛,肿胀
压痛,肿胀
触痛,畸形
触痛,畸形
查体,苍白
查体,黄染
心率,隆起
杂音,隆起
杂音,律齐
呼吸动度,对称
皮下捻发音,对称
叩音,畸形
干湿性啰音,对称
查体,正大等圆
查体,渗出
心肺腹查体,渗出
光反射,渗出
查体,疼痛
查体,咳嗽
对光反射,疼痛
对光反射,正大等圆
啰音,疼痛
啰音,咳嗽
啰音,正大等圆
查体,发绀
查体,充血
查体,疱疹
查体,肿大
查体,脓苔
T,充血
T,肿大
心率,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
查体,充血
查体,肿大
查体,发热
压痛,肿大
腹部彩超,结节
查体,疱疹
T,充血
T,疱疹
T,肿大
病理性杂音,律齐
心率,律齐
肠鸣音,肿大
肠鸣音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
肠鸣音,肿大
肠鸣音,肿大
压痛,肿大
呼吸音,充血
心率,律齐
病理性杂音,律齐
鼓音,肿大
心率,律齐
病理性杂音,律齐
鼓音,肿大
病理性杂音,律齐
肠鸣音,肿大
鼓音,肿大
肠鸣音,肿大
病理性杂音,律齐
压痛,肿大
肠鸣音,肿大
病理性杂音,律齐
压痛,肿大
鼓音,肿大
查体,充血
T,发绀
T,疱疹
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
病理性杂音,律齐
压痛,肿大
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
病理性杂音,律齐
鼓音,肿大
查体,发绀
查体,充血
T,充血
T,疱疹
清音,充血
清音,疱疹
清音,肿大
湿性啰音,肿大
摩擦音,充血
心率,律齐
T,肿大
病理性杂音,律齐
查体,肿大
查体,脓苔
T,发绀
T,疱疹
T,肿大
T,脓苔
心率,律齐
肠鸣音,肿大
呼吸音,疱疹
干湿性啰音,肿大
摩擦音,肿大
心率,律齐
病理性杂音,律齐
鼓音,肿大
心率,律齐
压痛,肿大
压痛,肿大
病理性杂音,律齐
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
病理性杂音,律齐
压痛,肿大
压痛,肿大
鼓音,肿大
肠鸣音,肿大
T,浮肿
T,疱疹
清音,发绀
呼吸音,发绀
呼吸音,疱疹
呼吸音,肿大
干湿性啰音,发绀
摩擦音,发绀
摩擦音,肿大
压痛,肿大
鼓音,肿大
心率,律齐
病理性杂音,律齐
查体,疱疹
压痛,肿大
心率,律齐
肠鸣音,肿大
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
压痛,肿大
肠鸣音,肿大
病理性杂音,律齐
肠鸣音,肿大
病理性杂音,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
鼓音,肿大
肠鸣音,肿大
压痛,肿大
清音,肿大
呼吸音,肿大
心率,律齐
心率,律齐
鼓音,肿大
压痛,肿大
鼓音,肿大
压痛,肿大
病理性杂音,律齐
压痛,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
鼓音,肿大
病理性杂音,律齐
鼓音,肿大
呼吸音,痰鸣音
心率,律齐
病理性杂音,律齐
压痛,肿大
呼吸音,痰鸣音
病理性杂音,律齐
肠鸣音,肿大
心率,律齐
压痛,肿大
鼓音,肿大
压痛,发绀
鼓音,肿大
肠鸣音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
压痛,肿大
肠鸣音,肿大
查体,无力
Bp,头痛
Bp,律齐
心率,麻木
心率,律齐
杂音,咳嗽
杂音,律齐
肌力,头痛
肌力,律齐
肌张力,无力
双侧巴氏征,头痛
双侧巴氏征,头晕
双侧巴氏征,咳嗽
双侧巴氏征,无力
双侧巴氏征,律齐
查体,律齐
心率,律齐
杂音,律齐
查体,水肿
BP,水肿
心率,律齐
心率,水肿
杂音,水肿
对光反射,对称
肌张力,对称
肌张力,正大等圆
查体,水肿
呼吸音,律齐
干啰音,喘憋
干啰音,咳嗽
干啰音,水肿
湿啰音,喘憋
湿啰音,水肿
心率,水肿
杂音,咳嗽
杂音,律齐
杂音,水肿
查体,律齐
查体,水肿
心率,水肿
杂音,律齐
杂音,水肿
压痛,律齐
压痛,水肿
神经系统检查,正大等圆
肌力,正大等圆
肌力,对称
肌张力,对称
跟膝腱反射,对称
跟膝腱反射,正大等圆
查体,头晕
查体,律齐
Bp,头晕
Bp,无力
心率,无力
心率,律齐
杂音,无力
肌力,头痛
肌力,麻木
肌张力,头痛
肌张力,麻木
肌张力,无力
双侧巴氏征,头痛
双侧巴氏征,无力
查体,畸形
皮下捻发音,畸形
相对浊音界,畸形
呼吸音,畸形
查体,律齐
查体,水肿
呼吸音,律齐
干湿性啰音,水肿
心率,水肿
杂音,律齐
压痛,律齐
压痛,水肿
查体,律齐
查体,水肿
呼吸音,水肿
湿性啰音,律齐
杂音,律齐
压痛,律齐
压痛,水肿
查体,心悸
Bp,心悸
心率,心悸
杂音,心悸
肌张力,心悸
肌力,腰痛
肌张力,腰痛
生理反射,腰痛
血糖,头晕
查体,疼痛
拾物试验,疼痛
BP,律齐
呼吸音,律齐
干湿性啰音,律齐
压痛,律齐
血糖,头晕
心率,律齐
反跳痛,膨隆
肌紧张,包块
叩鼓音,静脉曲张
移动性浊音,膨隆
肠鸣音,膨隆
肠鸣音,静脉曲张
肠鸣音,包块
压痛,静脉曲张
肌紧张,包块
莫非氏征,包块
移动性浊音,静脉曲张
肠鸣音,包块
压痛,发热
呼吸音,疼痛
呼吸音,肿胀
肠鸣音,肿胀
压痛,疼痛
叩击痛,对称
叩击痛,隆起
压痛,肿胀
查体,正大等圆
查体,发绀
呼吸音,发绀
对光反射,对称
啰音,律齐
病理性杂音,律齐
心率,律齐
神经系统检查,对称
对光反射,正大等圆
T,疼痛
R,疼痛
4字试验,疼痛
对光反射,红肿
啰音,律齐
心率,水肿
神经系统检查,正大等圆
对光反射,正大等圆
肌力,正大等圆
肌张力,正大等圆
查体,血肿
Bp,浮肿
压痛,浮肿
杂音,律齐
查体,水肿
Bp,律齐
湿性啰音,发绀
湿性啰音,律齐
心率,律齐
病理性杂音,发绀
病理性杂音,水肿
压痛,发绀
压痛,律齐
肠鸣音,水肿
查体,律齐
呼吸音,律齐
呼吸音,水肿
心率,水肿
病理性杂音,律齐
病理性杂音,水肿
压痛,水肿
肠鸣音,水肿
对光反射,畸形
心率,发绀
压痛,律齐
反跳痛,发绀
反跳痛,律齐
肌紧张,发绀
肠鸣音,律齐
触痛,水肿
触痛,干燥
触痛,渗出
啰音,畸形
啰音,包块
压痛,律齐
压痛,水肿
压痛,律齐
压痛,包块
压痛,水肿
反跳痛,畸形
反跳痛,包块
肌紧张,水肿
P,出血
压痛,隆起
查体,水肿
查体,苍白
对光反射,正大等圆
压痛,畸形
呼吸动度,对称
呼吸动度,畸形
叩音,对称
呼吸音,对称
呼吸音,畸形
杂音,律齐
肌紧张,肿大
触痛,肿胀
叩击痛,对称
压痛,肿胀
反跳痛,包块
呼吸音,律齐
啰音,渗出
压痛,律齐
反跳痛,包块
查体,水肿
心肺腹查体,水肿
查体,疼痛
反跳痛,膨隆
肠鸣音,膨隆
啰音,律齐
啰音,水肿
病理性杂音,律齐
压痛,包块
压痛,水肿
反跳痛,水肿
肌紧张,包块
肌紧张,水肿
移动性浊音,律齐
查体,律齐
BP,发绀
BP,律齐
呼吸音,发绀
干湿性啰音,发绀
病理性杂音,发绀
压痛,发绀
反跳痛,律齐
肌紧张,律齐
对光反应,充血
反跳痛,膨隆
反跳痛,包块
肌紧张,包块
肌力,畸形
肌张力,畸形
跟膝腱反射,畸形
病理反射征,畸形
呼吸音,水肿
啰音,律齐
啰音,水肿
杂音,水肿
压痛,律齐
反跳痛,包块
肌紧张,律齐
肌紧张,水肿
压痛,包块
压痛,水肿
BP,水肿
压痛,发绀
压痛,肿大
干湿性啰音,律齐
心率,律齐
压痛,充血
压痛,律齐
反跳痛,肿大
查体,律齐
BP,律齐
呼吸音,发绀
呼吸音,水肿
湿啰音,发绀
湿啰音,律齐
干啰音,水肿
心率,发绀
心率,水肿
病理性杂音,发绀
病理性杂音,律齐
病理性杂音,水肿
压痛,律齐
肠鸣音,发绀
肠鸣音,律齐
查体,律齐
查体,水肿
BP,发绀
BP,水肿
心率,律齐
病理性杂音,水肿
压痛,发绀
T,充血
P,充血
BP,充血
呼吸动度,充血
啰音,充血
病理性杂音,律齐
压痛,律齐
压痛,水肿
肌紧张,水肿
移动性浊音,水肿
查体,发绀
查体,水肿
BP,发绀
心率,发绀
病理性杂音,发绀
压痛,发绀
查体,律齐
呼吸音,律齐
呼吸音,水肿
干湿性啰音,律齐
干湿性啰音,水肿
杂音,水肿
压痛,律齐
反跳痛,律齐
反跳痛,水肿
肠鸣音,律齐
呼吸音,律齐
啰音,包块
病理性杂音,包块
压痛,律齐
压痛,水肿
肌紧张,律齐
压痛,律齐
压痛,包块
查体,律齐
查体,水肿
查体,红肿
BP,畸形
BP,红肿
BP,疼痛
肌力,畸形
肌力,红肿
肌力,疼痛
肌张力,畸形
生理反射,畸形
生理反射,疼痛
病理反射,畸形
病理反射,红肿
4字试验,畸形
4字试验,红肿
4字试验,疼痛
查体,头痛
查体,头晕
压痛,疼痛
肌紧张,头痛
肌紧张,头晕
反跳痛,头晕
压痛,疼痛
压痛,头痛
压痛,疼痛
查体,发绀
BP,发绀
啰音,包块
啰音,水肿
病理性杂音,水肿
移动性浊音,包块
查体,律齐
查体,水肿
头颅CT,昏迷
肝胆脾胰及双肾CT,昏迷
对光反射,正大等圆
压痛,肿胀
对光反射,正大等圆
触痛,肿胀
胸部x片,骨折
叩心界,隆起
心率,律齐
杂音,隆起
杂音,律齐
皮下捻发音,畸形
压痛,红肿
胸x片,骨折
呼吸动度,畸形
干湿性啰音,畸形
叩心界,隆起
杂音,隆起
压痛,肿大
反跳痛,肿大
肠鸣音,畸形
触痛,正大等圆
对光反射,畸形
对光反射,正大等圆
查体,头晕
查体,头晕
查体,疼痛
对光反射,正大等圆
相对浊音界,畸形
呼吸音,畸形
干湿性啰音,畸形
反跳痛,震颤
反跳痛,包块
肌紧张,肿大
肌紧张,包块
心率,律齐
病理性杂音,律齐
压痛,律齐
肌紧张,律齐
移动性浊音,律齐
查体,骨折
拍片,呼吸困难
呼吸动度,畸形
呼吸音,畸形
叩心界,律齐
杂音,律齐
双侧语颤,畸形
皮下捻发音,畸形
相对浊音界,畸形
心率,隆起
心率,律齐
杂音,震颤
杂音,律齐
肌紧张,肿大
肠鸣音,肿胀
皮下捻发音,畸形
叩音,畸形
叩心界,隆起
心率,隆起
心率,震颤
心率,律齐
杂音,隆起
杂音,律齐
压痛,肿大
触痛,肿胀
触痛,肿胀
查体,头晕
查体,咳嗽
查体,呼吸困难
查体,疼痛
查体,恶心
叩心界,隆起
叩心界,震颤
心率,隆起
心率,律齐
杂音,律齐
压痛,包块
反跳痛,包块
肌紧张,肿大
肌紧张,包块
放射痛,疼痛
对光反射,正大等圆
皮下捻发音,畸形
叩音,畸形
相对浊音界,畸形
叩心界,震颤
杂音,震颤
叩击痛,肿块
叩击痛,肿块
压痛,肿胀
放射痛,疼痛
相对浊音界,畸形
叩心界,震颤
心率,震颤
杂音,隆起
杂音,震颤
压痛,肿大
反跳痛,肿大
肌紧张,肿大
叩击痛,肿块
压痛,肿胀
压痛,肿胀
压痛,肿胀
放射痛,疼痛
压痛,肿大
压痛,肿胀
叩击痛,隆起
叩击痛,肿块
叩击痛,肿块
压痛,肿胀
压痛,肿胀
压痛,肿胀
对光反射,正大等圆
压痛,畸形
皮下捻发音,畸形
叩心界,震颤
心率,震颤
心率,律齐
杂音,隆起
压痛,震颤
压痛,肿大
压痛,包块
反跳痛,肿大
肌紧张,震颤
压痛,肿胀
查体,疼痛
压痛,畸形
皮下捻发音,畸形
相对浊音界,畸形
呼吸音,畸形
干湿性啰音,畸形
叩心界,震颤
杂音,隆起
压痛,包块
反跳痛,包块
肌紧张,震颤
肌紧张,包块
双侧肱二、三头肌反射,骨折
膝腱反射,骨折
巴彬斯基氏征,骨折
触痛,骨折
触痛,畸形
压痛,骨折
反跳痛,畸形
触痛,畸形
DR,畸形
DR,骨折
叩心界,震颤
心率,震颤
杂音,隆起
体温,红肿
体温,腹胀
呼吸音,畸形
叩心界,隆起
叩心界,震颤
叩心界,律齐
心率,震颤
杂音,震颤
压痛,肿大
肠鸣音,畸形
压痛,肿块
压痛,红肿
查体,肿胀
查体,红肿
P,肿胀
P,红肿
BP,肿胀
压痛,肿胀
压痛,红肿
压痛,红肿
压痛,红肿
查体,畸形
BP,畸形
BP,正大等圆
查体,正大等圆
对光反射,畸形
肌力,畸形
对光反射,浮肿
对光反射,苍白
心率,律齐
摩擦音,律齐
对光反射,畸形
对光反射,充血
心率,律齐
摩擦音,律齐
BP,结节
对光反射,浮肿
对光反射,苍白
心率,律齐
病理性杂音,律齐
摩擦音,律齐
对光反射,浮肿
病理性杂音,律齐
肠鸣音,静脉曲张
对光反射,黄染
对光反射,正大等圆
清音,律齐
呼吸音,律齐
摩擦音,律齐
对光反射,畸形
对光反射,充血
对光反射,黄染
对光反射,正大等圆
摩擦音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,苍白
对光反射,黄染
心率,律齐
移动性浊音,静脉曲张
对光反射,充血
对光反射,正大等圆
清音,律齐
呼吸音,律齐
对光反射,畸形
对光反射,充血
对光反射,苍白
对光反射,正大等圆
呼吸音,律齐
病理性杂音,律齐
对光反射,畸形
对光反射,浮肿
对光反射,充血
对光反射,黄染
清音,律齐
摩擦音,律齐
对光反射,苍白
病理性杂音,律齐
对光反射,浮肿
对光反射,充血
对光反射,正大等圆
摩擦音,律齐
鼓音,肿大
查体,咳嗽
查体,发烧
查体,肿大
对光反射,畸形
对光反射,浮肿
心率,律齐
摩擦音,律齐
摩擦音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,浮肿
对光反射,充血
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
清音,律齐
病理性杂音,律齐
摩擦音,律齐
肠鸣音,静脉曲张
对光反射,浮肿
心率,律齐
肠鸣音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,苍白
对光反射,正大等圆
痰鸣音,律齐
心率,律齐
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
对光反射,浮肿
对光反射,充血
对光反射,苍白
心率,律齐
反跳痛,静脉曲张
对光反射,浮肿
对光反射,苍白
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,充血
对光反射,苍白
对光反射,正大等圆
肠鸣音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,黄染
摩擦音,律齐
查体,咳嗽
查体,咳痰
T,头痛
T,发热
W,发热
查体,咳痰
查体,头痛
对光反射,畸形
对光反射,充血
对光反射,黄染
对光反射,正大等圆
病理性杂音,律齐
肠鸣音,静脉曲张
对光反射,浮肿
对光反射,苍白
对光反射,正大等圆
心率,律齐
压痛,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,浮肿
反跳痛,静脉曲张
移动性浊音,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,黄染
心率,律齐
肠鸣音,静脉曲张
对光反射,充血
病理性杂音,律齐
摩擦音,律齐
反跳痛,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,充血
对光反射,黄染
呼吸音,律齐
病理性杂音,律齐
对光反射,浮肿
呼吸音,律齐
心率,律齐
压痛,静脉曲张
对光反射,充血
对光反射,苍白
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
干湿性啰音,律齐
压痛,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,充血
对光反射,苍白
干湿性啰音,律齐
摩擦音,律齐
对光反射,浮肿
对光反射,充血
对光反射,苍白
反跳痛,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,充血
呼吸音,律齐
摩擦音,律齐
对光反射,畸形
对光反射,浮肿
对光反射,黄染
干湿性啰音,律齐
心率,律齐
摩擦音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
胸部正位片,畸形
对光反射,畸形
对光反射,充血
清音,律齐
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,浮肿
对光反射,黄染
清音,律齐
心率,律齐
病理性杂音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
腹部常规彩超,结节
对光反射,畸形
对光反射,黄染
呼吸音,律齐
心率,律齐
摩擦音,律齐
对光反射,浮肿
对光反射,充血
对光反射,苍白
对光反射,正大等圆
清音,律齐
干湿性啰音,律齐
肠鸣音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,充血
对光反射,苍白
压痛,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
呼吸音,律齐
心率,律齐
摩擦音,律齐
对光反射,畸形
对光反射,浮肿
对光反射,充血
对光反射,苍白
摩擦音,律齐
肠鸣音,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
摩擦音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,苍白
对光反射,黄染
干湿性啰音,律齐
病理性杂音,律齐
腹部常规彩超,结节
对光反射,畸形
对光反射,正大等圆
压痛,静脉曲张
肠鸣音,静脉曲张
对光反射,充血
对光反射,黄染
摩擦音,律齐
反跳痛,静脉曲张
对光反射,浮肿
对光反射,充血
移动性浊音,静脉曲张
对光反射,浮肿
对光反射,正大等圆
心率,律齐
摩擦音,静脉曲张
压痛,静脉曲张
移动性浊音,律齐
移动性浊音,静脉曲张
肠鸣音,律齐
对光反射,浮肿
对光反射,苍白
对光反射,正大等圆
心率,律齐
病理性杂音,律齐
摩擦音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,充血
对光反射,苍白
心界,律齐
压痛,静脉曲张
反跳痛,静脉曲张
对光反射,畸形
对光反射,浮肿
压痛,静脉曲张
反跳痛,浮肿
肠鸣音,静脉曲张
对光反射,浮肿
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
查体,咳嗽
查体,咳痰
查体,发热
T,咳嗽
T,发热
P,咳嗽
P,咳痰
P,发热
P,腹痛
R,腹痛
W,发热
W,腹痛
对光反射,浮肿
对光反射,充血
病理性杂音,律齐
对光反射,正大等圆
病理性杂音,律齐
摩擦音,律齐
反跳痛,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,充血
对光反射,黄染
对光反射,正大等圆
病理性杂音,律齐
压痛,静脉曲张
反跳痛,静脉曲张
对光反射,充血
病理性杂音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,浮肿
对光反射,正大等圆
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,浮肿
清音,律齐
心率,律齐
病理性杂音,律齐
摩擦音,律齐
肠鸣音,静脉曲张
对光反射,畸形
对光反射,充血
肠鸣音,静脉曲张
对光反射,浮肿
对光反射,正大等圆
病理性杂音,律齐
肠鸣音,静脉曲张
对光反射,畸形
对光反射,苍白
心率,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,苍白
对光反射,黄染
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,苍白
病理性杂音,律齐
摩擦音,律齐
反跳痛,静脉曲张
肠鸣音,静脉曲张
对光反射,苍白
对光反射,黄染
肠鸣音,静脉曲张
P,发热
P,呕吐
R,咳嗽
R,发热
R,呕吐
W,发热
W,呕吐
查体,咳嗽
查体,呕吐
对光反射,畸形
对光反射,充血
对光反射,苍白
对光反射,黄染
心率,律齐
移动性浊音,静脉曲张
对光反射,浮肿
对光反射,正大等圆
干湿性啰音,律齐
心率,律齐
病理性杂音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
对光反射,浮肿
对光反射,黄染
干湿性啰音,律齐
移动性浊音,静脉曲张
头颅核磁检查,头痛
头颅核磁检查,呕吐
头颅核磁检查,抽搐
头颅核磁检查,昏迷
查体,律齐
查体,水肿
P,水肿
Bp,律齐
心率,律齐
杂音,水肿
T,水肿
P,律齐
R,律齐
R,水肿
Bp,律齐
心率,水肿
杂音,律齐
杂音,水肿
头颅CT,头晕
头颅CT,抽搐
头颅CT,昏迷
头颅CT,心悸
头颅CT,发热
头颅CT,胸痛
头颅CT,咳嗽
T,水肿
P,水肿
BP,律齐
心率,律齐
神经系统检查,正大等圆
对光反射,正大等圆
体温,咳嗽
体温,喘憋
胸部CT,咳嗽
胸部CT,咳痰
胸部CT,呼吸困难
呼吸音,发绀
查体,水肿
T,水肿
R,律齐
心率,律齐
杂音,水肿
对光反射,正大等圆
体温,咳嗽
T,水肿
R,律齐
BP,水肿
心率,律齐
杂音,律齐
神经系统检查,正大等圆
对光反射,正大等圆
肌张力,正大等圆
R,水肿
心率,水肿
杂音,水肿
呼吸动度,畸形
皮下捻发音,畸形
鼓音,畸形
相对浊音界,畸形
心率,震颤
心率,律齐
T,律齐
T,水肿
P,水肿
R,律齐
呼吸音,律齐
心率,律齐
杂音,水肿
对光反射,正大等圆
肌张力,正大等圆
腰椎间盘CT,狭窄
L3-S1椎间盘CT,腰痛
L3-S1椎间盘CT,咳嗽
查体,水肿
T,律齐
T,水肿
R,律齐
Bp,律齐
心率,水肿
呼吸音,水肿
腰间盘CT,腰痛
腰间盘CT,麻木
腰椎CT,咳嗽
L3-S1椎间盘CT,腰痛
颈椎CR,头痛
查体,水肿
T,水肿
腰椎磁共振平扫,狭窄
颈椎X光片,恶心
颈椎X光片,呕吐
颈椎X光片,麻木
颈椎侧位片,狭窄
直腿抬高试验,疼痛
拾物试验,畸形
拾物试验,腰痛
四字试验,畸形
生理反射,畸形
病理反射,畸形
腰3-骶1椎间盘CT,疼痛
颈椎X光片,头晕
颈椎X光片,恶心
颈椎X光片,呕吐
颈椎侧、双斜位片,狭窄
腰椎CT,疼痛
L3-S1椎间盘CT,腰痛
L3-S1椎间盘CT,疼痛
L3-S1椎间盘CT,咳嗽
L3-S1椎间盘CT,腰痛
L3-S1椎间盘CT,腰痛
L3-S1椎间盘CT,疼痛
查体,水肿
P,律齐
R,水肿
Bp,律齐
心率,律齐
杂音,律齐
L3-S1椎间盘CT平扫,腰痛
L3-S1椎间盘CT平扫,咳嗽
L3-S1椎间盘CT平扫,狭窄
腰间盘CT,腰痛
腰间盘CT,疼痛
颈椎X光片,头痛
头颅CT,头晕
头颅CT,恶心
头颅CT,呕吐
颈部血管彩超,头晕
颈部血管彩超,头晕
颈椎X光片,头晕
颈椎X光片,呕吐
颈椎X光片,麻木
颈椎核磁,疼痛
颈椎CR,头晕
颈椎侧、双斜位DR片,头晕
颈椎侧、双斜位DR片,恶心
颈椎侧、双斜位DR片,头晕
颈椎侧、双斜位DR片,头痛
T,疼痛
R,疼痛
肌力,畸形
肌张力,疼痛
生理反射,红肿
病理反射,疼痛
压痛,畸形
拾物试验,畸形
拾物试验,疼痛
4字试验,疼痛
直腿抬高试验,畸形
直腿抬高试验,疼痛
腰椎间盘CT,疼痛
腰间盘CT,疼痛
腰间盘CT,咳嗽
颈椎X光片,疼痛
颈椎X光片,麻木
颈椎X光片,疼痛
L3-S1椎间盘CT,疼痛
放射痛,疼痛
反跳痛,包块
肌紧张,膨隆
肌紧张,包块
叩鼓音,静脉曲张
移动性浊音,包块
肠鸣音,膨隆
肠鸣音,包块
放射痛,胀痛
放射痛,恶心
放射痛,气短
病理性杂音,律齐
压痛,膨隆
压痛,包块
肌紧张,膨隆
叩鼓音,膨隆
叩鼓音,包块
移动性浊音,包块
肠鸣音,静脉曲张
查体,钝痛
查体,疼痛
查体,恶心
