entity_head,entity_tail
压痛,腹
反跳痛,腹
肌紧张,腹
生理反射,脊柱
生理反射,四肢
病理反射,脊柱
病理反射,四肢
压痛,双肾区
叩击痛,双肾区
压痛,右侧输尿管
压痛,耻骨上膀胱区
触痛,两侧阴囊、睾丸
呼吸音,双肺
啰音,双肺
压痛,全腹
反跳痛,全腹
肌紧张,全腹
压痛,各椎体棘突
叩击痛,各椎体棘突
叩击痛,双肾区
肌力,四肢
肌张力,四肢
肱二、三肌腱反射,四肢
跟膝腱反射,四肢
病理反射,四肢
叩击痛,双肾区
压痛,双侧输尿管
压痛,耻骨上膀胱区
触压痛,右侧阴囊
透光试验,睾丸
透光试验,附睾
压痛,指骨末端
叩击痛,指骨末端
肌力,四肢皮肤
肌张力,四肢皮肤
足背伸力,各足趾
压痛,腰椎
叩击痛,腰椎
压痛,左侧臀部
直腿抬高实验,双下肢
肌力,四肢
肌张力,四肢
背伸力,双足趾
触痛,前额
触痛,左侧下眼睑
触痛,右侧胸锁乳肌
触痛,右手拇指
呼吸音,双肺
啰音,双肺
病理性杂音,各瓣膜听诊区
压痛,全腹
反跳痛,全腹
肌紧张,全腹
移动性浊音,全腹
移动性浊音,全腹
压痛,淋巴结
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,下腹部
反跳痛,下腹部
肌紧张,下腹部
压痛,耻骨上膀胱区
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
叩击痛,右肾
叩击痛,左肾区
压痛,右腹部
压痛,左腹部
压痛,耻骨上膀胱区
对光反射,双侧瞳孔
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,右腹部
压痛,左腹部
压痛,耻骨上膀胱区
肾上腺CT,左侧肾上腺
肌力,四肢皮肤
肌张力,四肢皮肤
肌力,四肢
肌张力,四肢
压痛,全腹
反跳痛,全腹
肌紧张,全腹
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,耻骨上膀胱区
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
分泌物,尿道外口
压痛,左前胸第四、五肋部
挤压试验,左前胸第四、五肋部
摩擦音,胸膜
叩击痛,双侧肾区
压痛,双侧输尿管走行区
压痛,耻骨上膀胱区
压痛,皮肤
肌力,四肢
肌张力,四肢
生理反射,四肢
病理反射,四肢
压痛,腰椎棘突
压痛,椎旁
叩击痛,腰椎棘突
叩击痛,椎旁
直腿抬高试验,右下肢
直腿抬高试验,右下肢
肌力,四肢
肌张力,四肢
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
呼吸音,双肺
干湿性啰音,双肺
叩击痛,双肾区
压痛,耻骨上膀胱区
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
压痛,前胸部
压痛,左面部
压痛,双上臂内侧
触痛,胸廓
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第Ⅴ肋
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
压痛,胸椎中上段
肌力,四肢
肌张力,四肢
压痛,腰部局部
肌力,四肢
肌张力,四肢
压痛,左胸肋部局部
压痛,左肘部
压痛,腰部
叩击痛,腰部
压痛,右踝内侧
肌力,四肢皮肤
肌张力,四肢皮肤
呼吸音,双肺
干湿性啰音,双肺
压痛,腹
反跳痛,腹
肌紧张,腹
呼吸音,双肺
干湿性啰音,双肺
压痛,腹部
呼吸音,双肺
啰音,双肺
移动性浊音,腹
呼吸动度,胸膜
触觉语颤,胸膜
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅵ肋间
呼吸音,双肺
湿性啰音,右肺
干湿性啰音,左肺
杂音,各瓣膜听诊区
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,双侧睾丸
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第Ⅴ肋间
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
压痛,各椎体
叩击痛,各椎体
肌力,双上肢
肌力,上下肢
跟膝腱反射,双侧肱二三头肌
双侧巴氏征,双侧肱二三头肌
呼吸音,双肺
啰音,双肺
查体,腹部
叩击痛,双肾区
叩击痛,双肾区
压痛,双侧输尿管
压痛,耻骨上膀胱区
触痛,左肩部
触痛,左上臂近肘关节处
触痛,前胸部局部软组织
触痛,左侧胸部
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩击痛,双肾区
压痛,耻骨上膀胱区
压痛,头顶部右侧
压痛,左肘部
压痛,头颅
压痛,右腹股沟
对光反射,双侧瞳孔
压痛,右颧部
压痛,右上唇
查体,心
查体,肺
压痛,右髋部
叩击痛,右髋部
压痛,上腹部
反跳痛,上腹部
肌紧张,上腹部
呼吸音,双肺
啰音,双肺
病理性杂音,各瓣膜听诊区
压痛,全腹
反跳痛,全腹
肌紧张,全腹
对光反射,双侧瞳孔
叩音,胸廓
相对浊音界,肺
相对浊音界,肝
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
肌力,四肢
肌张力,四肢
双侧Babinski征,双侧肱二三头肌
双侧Babinski征,跟膝腱
克氏症,双侧肱二三头肌
克氏症,跟膝腱
触痛,双上臂
压痛,鼻窦
压痛,甲状腺
杂音,血管
扣音,双肺
相对浊音界,肺
相对浊音界,肝
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹
反跳痛,腹
肌紧张,腹
压痛,右髋部
叩击痛,右下肢
肌力,余肢体肢
肌张力,余肢体肢
呼吸音,双肺
啰音,双肺
病理性杂音,各瓣膜听诊区
压痛,全腹
反跳痛,全腹
肌紧张,全腹
呼吸音,双肺
啰音,双肺
病理性杂音,各瓣膜听诊区
压痛,全腹
反跳痛,全腹
胸部正位DR片,胸部
对光反射,双侧瞳孔
压痛,右侧胸壁腋前线内侧
压痛,胸壁局部软组织
叩清音,双肺
压痛,腹
肠鸣音,腹
压痛,上腹及脐周
反跳痛,上腹及脐周
肌紧张,上腹及脐周
肌力,四肢
肌张力,四肢
生理反射,四肢
病理反射,四肢
压痛,头部
对光反射,双侧瞳孔
压痛,右眼部
压痛,鼻部
压痛,颈部
压痛,背部
压痛,右大腿皮肤
压痛,头顶部
双侧语颤,胸廓
清音,胸廓
呼吸音,双肺
干湿性啰音,双肺
病理性杂音,各瓣膜听诊区
压痛,全腹
反跳痛,全腹
肌紧张,全腹
压痛,各椎体
叩击痛,各椎体
叩击痛,双肾区
肌力,四肢
肌张力,四肢
病理反射,肱二、三头肌腱
压痛,头颅
压痛,臀部
压痛,会阴部
呼吸音,双肺
干湿性啰音,双肺
杂音,各瓣膜听诊区
压痛,腹
反跳痛,腹
肌紧张,腹
内外翻试验,右膝
内外翻试验,左膝
前后抽屉试验,右膝
前后抽屉试验,左膝
对光反射,双侧瞳孔
压痛,头顶部
压痛,右上肢
压痛,右侧枕顶部
对光反射,双侧瞳孔
肌力,四肢
肌张力,四肢
压痛,头颅
对光反射,双侧瞳孔
压痛,下腹部
反跳痛,下腹部
肌紧张,下腹部
叩鼓音,下腹部
肠鸣音,下腹部
压痛,右侧大腿前外侧
肌力,四肢
肌张力,四肢
对光反射,双侧瞳孔
压痛,鼻窦
压痛,压痛点
压痛,甲状腺
杂音,甲状腺
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
扣音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹
反跳痛,腹
肌紧张,腹
压痛,脊柱
压痛,左肘关节背
病理反射,左侧腕关节
病理反射,其余肢体
压痛,头颅
对光反射,双侧瞳孔
肌力,四肢
肌张力,四肢
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,上腹部
反跳痛,上腹部
肌紧张,上腹部
叩击痛,右肾区
叩击痛,左肾区
压痛,腹部
压痛,耻骨上膀胱区
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
生理反射,脊柱
生理反射,四肢
病理反射,脊柱
病理反射,四肢
压痛,腹部
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
肌力,四肢
肌张力,四肢
叩击痛,右肾区
叩击痛,左肾区
压痛,双侧沿输尿管
压痛,耻骨上膀胱区
放射痛,会阴部
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅴ肋
呼吸音,双肺
干、湿性啰音,双肺
压痛,双侧肋脊角
叩击痛,双侧肋脊角
压痛,耻骨上膀胱区
触痛,两侧阴囊、睾丸
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅴ肋
呼吸音,双肺
干、湿性啰音,双肺
移动性浊音,腹
肠鸣音,腹
压痛,双肾区
压痛,左侧
压痛,耻骨上膀胱区
触痛,两侧阴囊、睾丸
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,右下腹
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
叩心界,心前区
杂音,各瓣膜听诊区
压痛,右下腹
压痛,全腹
反跳痛,全腹
肌紧张,全腹
压痛,右腹股沟部
压痛,椎体棘突
叩击痛,椎体棘突
叩击痛,双肾区
肌力,各关节
肌张力,各关节
病理反射,跟膝腱
压痛,右臀部
叩击痛,双侧肾区
压痛,耻骨上膀胱区
触痛,阴囊
叩击痛,双肾区
压痛,双侧输尿管
压痛,耻骨上膀胱区
压痛,右侧阴囊
对光反射,双侧瞳孔
压痛,左额顶部
压痛,指骨末端
叩击痛,指骨末端
肌力,四肢皮肤
肌张力,四肢皮肤
对光反射,双侧瞳孔
压痛,肩部
叩击痛,肩部
压痛,腰4-5、腰5-骶1左侧椎旁
叩击痛,腰4-5、腰5-骶1左侧椎旁
直腿抬高实验,双下肢
压痛,左膝
叩击痛,左膝
肌力,四肢
肌张力,四肢
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,胸廓
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
触痛,前额
触痛,左侧下眼睑
触痛,右侧胸锁乳突
触痛,右手拇指
触痛,头枕部
触痛,鼻背部
触痛,左胸部
触痛,头枕部
触痛,软组织
触痛,鼻背部
触痛,左胸部
触痛,软组织
压痛,双侧颈部
压痛,锁骨
对光反射,双侧瞳孔
压痛,各鼻窦
压痛,压痛点
压痛,甲状腺
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,下腹部
反跳痛,下腹部
肌紧张,下腹部
压痛,耻骨上膀胱区
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
干湿性啰音,胸廓
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
放射痛,左侧腰部
对光反射,双侧瞳孔
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,右肾区
叩击痛,左肾区
压痛,右腹
压痛,左腹部
压痛,耻骨上膀胱区
放射痛,左侧腰部
对光反射,双侧瞳孔
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,右腹部
压痛,左腹部
查体,双侧瞳孔
查体,肛门外生殖器
对光反射,双侧瞳孔
压痛,左髋外侧
叩击痛,左髋外侧
肌力,左下肢
肌张力,左下肢
对光反射,双侧瞳孔
压痛,局部
压痛,左膝关节
叩击痛,局部
肌力,四肢
肌张力,四肢
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
扣音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
相对浊音界,右侧锁骨中线第5肋间
叩心界,心前区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,两侧阴囊
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅴ肋间
呼吸音,双肺
干、湿性啰音,双肺
移动性浊音,腹
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅵ肋间
呼吸音,双肺
干、湿性啰音,双肺
移动性浊音,腹
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
压痛,左前胸第四、五肋部
叩击痛,双侧肾区
压痛,双侧输尿管
压痛,耻骨上膀胱区
压痛,胸12-腰4椎体
叩击痛,胸12-腰4椎体
压痛,椎旁
支腿抬高实验,腰椎
对光反射,双侧瞳孔
压痛,腰3-腰5
叩击痛,腰3-腰5
直腿抬高实验,左下肢
直腿抬高实验,右下肢
肌力,足背
肌力,四肢皮肤
肌张力,四肢皮肤
对光反射,双侧瞳孔
压痛,腰椎
叩击痛,腰椎
直腿抬高试验,右下肢
直腿抬高试验,左下肢
肌张力,双下肢
肌张力,四肢
放射痛,会阴部
呼吸动度,胸膜
触觉语颤,胸膜
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅴ肋间
呼吸音,双肺
干、湿性啰音,双肺
叩击痛,双肾区
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,肺
叩音,肝
叩音,右侧锁骨中线第5肋间
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
压痛,左面部
对光反射,双侧瞳孔
压痛,前胸部
呼吸音,双肺
压痛,右上腹部
压痛,腹
压痛,双上臂
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第Ⅴ肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
触痛,伤口周围
触痛,胸骨中上段
触痛,背部胸椎
对光反射,双侧瞳孔
压痛,腰部
叩击痛,腰部
压痛,双下肢
叩击痛,双下肢
肌力,四肢皮肤
肌张力,四肢皮肤
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅴ肋间
呼吸音,双肺
干、湿性啰音,双肺
压痛,右下腹及脐下
压痛,右下腹
反跳痛,右下腹
肌紧张,右下腹
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅴ肋间
呼吸音,双肺
干、湿性啰音,双肺
压痛,右下腹
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,右下腹
反跳痛,右下腹
肌紧张,右下腹
彩超检查,阑尾
叩清音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅵ肋间
呼吸音,双肺
干、湿性啰音,右肺
干湿性啰音,左肺
杂音,瓣膜听诊区
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
呼吸音,双肺
干鸣音,右肺
湿啰音,双肺
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
阴囊透光实验,右侧阴囊
触痛,左侧睾丸
呼吸音,双肺
干湿性啰音,双肺
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
呼吸音,双肺
干湿性啰音,双肺
叩击痛,双肾区
压痛,腹部
压痛,耻骨上膀胱区
触痛,两侧阴囊
触痛,双侧睾丸
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第Ⅴ肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
压痛,椎体
叩击痛,椎体
肌力,双上肢
肌力,下肢
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
扣音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
叩击痛,双侧肋脊角
压痛,腹部
压痛,耻骨上膀胱区
触痛,左侧阴囊
触痛,双侧睾丸
相对浊音界,肺
相对浊音界,肝
相对浊音界,右锁骨中线第Ⅴ肋间
呼吸音,双肺
干、湿性啰音,双肺
叩击痛,双肾区
叩击痛,双肾区
压痛,双侧输尿管
压痛,耻骨上膀胱区
触痛,左肩部
触痛,左上臂
触痛,前胸部
对光反射,双侧瞳孔
叩击痛,双肾区
压痛,耻骨上膀胱区
触痛,左侧胸部
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性罗音,双肺
触痛,左侧顶部头皮
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
扣音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
反跳痛,肝
反跳痛,脾
肌紧张,肝
肌紧张,脾
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
压痛,头顶部右侧
对光反射,双侧瞳孔
压痛,左肘部
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
压痛,头颅
压痛,右腹股沟
对光反射,双侧瞳孔
呼吸动度,胸廓
双侧语颤,胸廓
皮下捻发音,胸廓
叩音,双肺
相对浊音界,肺
相对浊音界,肝
相对浊音界,右侧锁骨中线第5肋间
呼吸音,双肺
干湿性啰音,双肺
叩心界,心前区
杂音,各瓣膜听诊区
压痛,腹部
反跳痛,腹部
肌紧张,腹部
对光反射,双侧瞳孔
颧弓CT,双侧颧
移动性浊音,腹
移动性浊音,腹
压痛,骶尾部
触痛,左侧睾丸
CT,右下腹
CT,气管
CA199 ,右下腹
CA199 ,腹
PET/CT,胰腺
PET/CT,肠
PET/CT,肠
PET/CT,子宫直肠窝
PET/CT,盆腔
下腹部平扫+,腹腔
CT,肺
CT,肝
CT,直肠壁
CT,两侧髂血管旁
CT,两侧腹股沟淋巴结
CT,两侧肾盂
腹盆MR,肠
盆腔MR,右侧附件
腹部CT,胃体
腹部CT,胰头
Ｂ超,心
下腹部MRI,肝左叶
MR,肝
MR,脾
B超,肝
上肢静脉造影,右髂总静脉
上肢静脉造影,右髂外静脉
胆囊术后CT,胰腺
冠脉造影,中下腹
冠脉造影,下腹
冠脉造影,腹
妇科彩超,腹
妇科彩超,眼
妇科彩超,宫颈
腹部CT,胰腺
腹部，CT,胰
中性粒细胞,贲门
红细胞计数,胰腺
降钙素原,胃小弯
降钙素原,胰腺
癌胚抗原 ,贲门
