entity_head,entity_tail
呼吸音,律齐
呼吸音,肿胀
啰音,肿胀
病理性杂音,肿胀
压痛,律齐
压痛,包块
反跳痛,肿胀
反跳痛,包块
反跳痛,肿胀
肌紧张,包块
肌紧张,肿胀
压痛,肿胀
查体,畸形
触压痛,畸形
触压痛,水肿
触痛,畸形
心率,畸形
反跳痛,畸形
查体,苍白
叩击痛,肿块
压痛,肿胀
杂音,律齐
压痛,肿胀
对光反射,正大等圆
杂音,律齐
叩击痛,对称
叩击痛,肿块
压痛,肿胀
压痛,肿胀
叩击痛,对称
叩击痛,肿块
压痛,肿胀
压痛,肿胀
叩击痛,肿块
触痛,畸形
压痛,畸形
反跳痛,畸形
肌紧张,畸形
触痛,畸形
皮下捻发音,畸形
呼吸音,对称
呼吸音,畸形
干湿性啰音,畸形
反跳痛,肿大
肌紧张,肿大
查体,干燥
查体,红肿
查体,渗出
心肺腹查体,干燥
心肺腹查体,正大等圆
心肺腹查体,红肿
光反射,干燥
光反射,正大等圆
光反射,红肿
光反射,渗出
查体,正大等圆
对光反射,咳嗽
压痛,疼痛
压痛,咳嗽
压痛,正大等圆
呼吸音,疼痛
呼吸音,咳嗽
呼吸音,正大等圆
T,疱疹
T,脓苔
病理性杂音,律齐
查体,发绀
查体,疱疹
查体,溃疡
T,发绀
T,充血
T,疱疹
病理性杂音,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
查体,疼痛
心肺腹查体,发热
心肺腹查体,疼痛
病理性杂音,律齐
反跳痛,肿大
肠鸣音,肿大
查体,皮疹
查体,发绀
查体,充血
查体,肿大
T,发绀
T,脓苔
心率,律齐
鼓音,肿大
肠鸣音,肿大
压痛,肿大
心率,律齐
杂音,律齐
鼓音,肿大
心率,律齐
鼓音,肿大
压痛,肿大
鼓音,肿大
鼓音,肿大
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
压痛,肿大
肠鸣音,肿大
病理性杂音,律齐
心率,律齐
压痛,肿大
压痛,肿大
肠鸣音,肿大
心率,律齐
鼓音,肿大
心率,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
压痛,肿大
心率,律齐
心率,律齐
查体,发绀
查体,疱疹
T,充血
T,肿大
心率,律齐
压痛,肿大
鼓音,肿大
心率,律齐
压痛,肿大
心率,律齐
鼓音,肿大
肠鸣音,肿大
心率,律齐
压痛,肿大
心率,律齐
压痛,肿大
肠鸣音,肿大
病理性杂音,律齐
压痛,肿大
查体,肿大
T,发绀
T,肿大
清音,发绀
呼吸音,发绀
呼吸音,充血
呼吸音,疱疹
湿性啰音,发绀
湿性啰音,充血
湿性啰音,疱疹
摩擦音,发绀
摩擦音,疱疹
摩擦音,肿大
病理性杂音,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
查体,肿大
压痛,肿大
鼓音,肿大
肠鸣音,肿大
压痛,肿大
鼓音,肿大
肠鸣音,肿大
查体,发绀
查体,充血
T,充血
病理性杂音,律齐
鼓音,肿大
腹部彩超,结节
清音,充血
清音,疱疹
清音,肿大
呼吸音,充血
呼吸音,肿大
干湿性啰音,充血
压痛,肿大
肠鸣音,肿大
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
鼓音,肿大
心率,律齐
压痛,肿大
鼓音,肿大
压痛,肿大
鼓音,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
查体,发绀
查体,浮肿
T,发绀
T,肿大
清音,浮肿
清音,疱疹
清音,肿大
呼吸音,浮肿
干湿性啰音,浮肿
干湿性啰音,疱疹
干湿性啰音,肿大
摩擦音,浮肿
摩擦音,疱疹
病理性杂音,律齐
肠鸣音,肿大
压痛,肿大
查体,浮肿
查体,肿大
T,发绀
T,浮肿
T,疱疹
T,肿大
心率,律齐
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
病理性杂音,律齐
压痛,肿大
鼓音,肿大
心率,律齐
压痛,肿大
压痛,肿大
病理性杂音,律齐
鼓音,肿大
心率,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
压痛,肿大
鼓音,肿大
心率,律齐
病理性杂音,律齐
压痛,肿大
鼓音,肿大
肠鸣音,肿大
压痛,肿大
心率,律齐
病理性杂音,律齐
鼓音,肿大
肠鸣音,肿大
清音,浮肿
呼吸音,浮肿
病理性杂音,律齐
压痛,肿大
鼓音,肿大
病理性杂音,律齐
肠鸣音,肿大
病理性杂音,律齐
肠鸣音,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
鼓音,肿大
压痛,肿大
鼓音,肿大
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
压痛,肿大
肠鸣音,肿大
心率,律齐
压痛,肿大
摩擦音,痰鸣音
鼓音,肿大
肠鸣音,肿大
清音,痰鸣音
摩擦音,痰鸣音
压痛,肿大
鼓音,肿大
病理性杂音,律齐
肠鸣音,肿大
心率,律齐
病理性杂音,律齐
病理性杂音,律齐
压痛,肿大
鼓音,肿大
胃肠道常规彩超,结节
鼓音,肿大
查体,头痛
查体,头晕
查体,律齐
Bp,头晕
Bp,咳嗽
Bp,麻木
Bp,无力
心率,头痛
心率,头晕
心率,咳嗽
心率,无力
杂音,头痛
杂音,头晕
杂音,无力
肌力,头晕
肌力,麻木
肌力,无力
肌张力,头痛
肌张力,头晕
肌张力,咳嗽
肌张力,律齐
双侧巴氏征,麻木
查体,水肿
Bp,律齐
Bp,水肿
呼吸音,律齐
呼吸音,水肿
干湿性啰音,律齐
心率,水肿
杂音,水肿
查体,律齐
BP,律齐
杂音,律齐
神经系统检查,正大等圆
对光反射,正大等圆
肌力,对称
肌力,正大等圆
跟膝腱反射,对称
查体,喘憋
查体,呼吸困难
查体,律齐
呼吸音,呼吸困难
呼吸音,咳嗽
干啰音,呼吸困难
干啰音,律齐
湿啰音,呼吸困难
湿啰音,咳嗽
湿啰音,律齐
心率,喘憋
心率,咳嗽
心率,律齐
杂音,喘憋
杂音,呼吸困难
BP,律齐
呼吸音,律齐
干湿性啰音,水肿
心率,律齐
神经系统检查,对称
神经系统检查,对称
对光反射,对称
对光反射,正大等圆
肌力,对称
肌张力,对称
跟膝腱反射,对称
查体,无力
Bp,麻木
Bp,律齐
心率,头痛
心率,头晕
杂音,头痛
杂音,头晕
杂音,律齐
肌力,头晕
肌力,无力
肌力,律齐
肌张力,头晕
双侧巴氏征,头晕
双侧巴氏征,麻木
查体,对称
呼吸动度,对称
双侧语颤,对称
双侧语颤,畸形
清音,对称
清音,畸形
相对浊音界,对称
呼吸音,对称
呼吸音,对称
呼吸音,畸形
BP,律齐
呼吸音,水肿
干湿性啰音,律齐
心率,律齐
杂音,水肿
肠鸣音,律齐
肠鸣音,水肿
呼吸音,律齐
心率,水肿
杂音,水肿
肠鸣音,律齐
肠鸣音,水肿
查体,气短
心率,气短
杂音,气短
肌力,心悸
肌张力,气短
双侧巴氏征,心悸
双侧巴氏征,气短
查体,腰痛
血脂,头晕
叩击痛,疼痛
四字试验,疼痛
查体,律齐
心率,律齐
血脂,头晕
病理性杂音,律齐
心率,律齐
病理性杂音,律齐
压痛,静脉曲张
压痛,包块
反跳痛,静脉曲张
反跳痛,包块
肌紧张,静脉曲张
莫非氏征,静脉曲张
莫非氏征,包块
叩鼓音,膨隆
叩鼓音,包块
移动性浊音,静脉曲张
移动性浊音,包块
压痛,包块
反跳痛,静脉曲张
肌紧张,静脉曲张
莫非氏征,静脉曲张
叩鼓音,静脉曲张
叩鼓音,包块
移动性浊音,包块
肠鸣音,静脉曲张
查体,肿胀
压痛,肿胀
叩击痛,肿块
查体,渗出
查体,畸形
对光反射,畸形
对光反射,正大等圆
BP,发绀
神经系统查体,对称
神经系统查体,正大等圆
对光反射,正大等圆
查体,渗出
呼吸音,律齐
压痛,律齐
反跳痛,律齐
查体,水肿
心率,水肿
神经系统检查,正大等圆
双侧肱二、三头肌腱反射,对称
跟膝腱反射,对称
心率,律齐
杂音,律齐
查体,疼痛
P,疼痛
BP,疼痛
压痛,疼痛
拾物试验,疼痛
查体,红肿
Bp,红肿
查体,律齐
查体,水肿
BP,律齐
啰音,水肿
神经系统检查,对称
神经系统检查,对称
对光反射,对称
对光反射,对称
肌力,对称
肌力,对称
肌张力,对称
肌张力,对称
跟膝腱反射,对称
跟膝腱反射,正大等圆
跟膝腱反射,对称
Bp,血肿
对光反射,血肿
压痛,血肿
心率,律齐
查体,发绀
查体,律齐
呼吸音,发绀
呼吸音,律齐
呼吸音,水肿
湿性啰音,水肿
心率,发绀
心率,水肿
病理性杂音,律齐
肠鸣音,发绀
肠鸣音,律齐
查体,水肿
Bp,律齐
Bp,水肿
湿性啰音,律齐
心率,律齐
对光反射,正大等圆
查体,发绀
BP,发绀
BP,律齐
呼吸音,发绀
呼吸音,律齐
干湿性啰音,发绀
干湿性啰音,律齐
心率,律齐
病理性杂音,发绀
病理性杂音,律齐
肌紧张,律齐
压痛,肿
压痛,渗出
呼吸音,畸形
呼吸音,律齐
啰音,律齐
压痛,畸形
压痛,包块
病理性杂音,律齐
病理性杂音,包块
病理性杂音,水肿
压痛,畸形
反跳痛,律齐
反跳痛,水肿
肌紧张,畸形
肌紧张,律齐
肌紧张,包块
晨查,出血
晨查,红肿
T,出血
T,红肿
P,红肿
叩击痛,隆起
触压痛,肿胀
压痛,畸形
双侧语颤,对称
双侧语颤,畸形
皮下捻发音,对称
皮下捻发音,畸形
叩音,畸形
相对浊音界,对称
相对浊音界,畸形
心率,隆起
心率,律齐
杂音,隆起
压痛,肿大
反跳痛,肿大
叩击痛,隆起
叩击痛,肿块
压痛,肿胀
压痛,瘀斑
呼吸音,包块
啰音,包块
病理性杂音,律齐
病理性杂音,包块
病理性杂音,渗出
压痛,包块
反跳痛,律齐
反跳痛,渗出
肌紧张,律齐
肌紧张,包块
肌紧张,渗出
心肺腹查体,疼痛
血压,膨隆
肌紧张,膨隆
压痛,肿胀
呼吸音,包块
呼吸音,水肿
啰音,包块
病理性杂音,包块
病理性杂音,水肿
反跳痛,律齐
肌紧张,律齐
移动性浊音,水肿
查体,律齐
查体,包块
查体,水肿
干湿性啰音,律齐
心率,律齐
病理性杂音,律齐
压痛,律齐
反跳痛,发绀
肌紧张,发绀
肠鸣音,发绀
肠鸣音,律齐
对光反应,水肿
对光反应,黄染
对光反应,苍白
对光反应,等大等圆
压痛,膨隆
移动性浊音,膨隆
移动性浊音,包块
肱二、三肌腱反射,畸形
呼吸音,包块
啰音,包块
压痛,包块
压痛,水肿
反跳痛,水肿
肌紧张,包块
压痛,律齐
查体,发绀
查体,充血
查体,肿大
查体,律齐
查体,水肿
BP,发绀
BP,充血
BP,肿大
BP,律齐
压痛,充血
压痛,律齐
压痛,水肿
干湿性啰音,充血
干湿性啰音,水肿
心率,发绀
心率,充血
心率,肿大
压痛,发绀
压痛,肿大
压痛,水肿
反跳痛,发绀
反跳痛,充血
反跳痛,律齐
反跳痛,水肿
肌力,对称
肌张力,对称
查体,发绀
查体,水肿
BP,发绀
呼吸音,律齐
湿啰音,水肿
干啰音,发绀
干啰音,律齐
心率,律齐
压痛,发绀
压痛,水肿
肠鸣音,水肿
BP,律齐
呼吸音,律齐
呼吸音,水肿
啰音,发绀
啰音,律齐
心率,发绀
病理性杂音,发绀
病理性杂音,律齐
压痛,律齐
压痛,水肿
肠鸣音,发绀
肠鸣音,律齐
肠鸣音,水肿
查体,充血
R,充血
呼吸音,充血
压痛,红肿
压痛,包块
病理性杂音,包块
病理性杂音,水肿
压痛,包块
反跳痛,律齐
反跳痛,水肿
肌紧张,律齐
肌紧张,包块
移动性浊音,包块
BP,水肿
呼吸音,发绀
呼吸音,水肿
干湿性啰音,水肿
病理性杂音,水肿
压痛,水肿
反跳痛,发绀
反跳痛,水肿
肌紧张,发绀
肌紧张,水肿
肠鸣音,水肿
查体,水肿
Bp,律齐
Bp,水肿
心率,律齐
杂音,律齐
压痛,水肿
肌紧张,律齐
肌紧张,水肿
肠鸣音,水肿
呼吸音,包块
呼吸音,水肿
啰音,律齐
病理性杂音,律齐
病理性杂音,水肿
压痛,包块
反跳痛,律齐
反跳痛,包块
反跳痛,水肿
肌紧张,包块
肌紧张,水肿
压痛,水肿
查体,包块
查体,畸形
查体,疼痛
肌张力,红肿
肌张力,疼痛
生理反射,红肿
压痛,畸形
压痛,红肿
压痛,疼痛
拾物试验,畸形
拾物试验,红肿
拾物试验,疼痛
压痛,疼痛
压痛,头痛
压痛,头晕
压痛,头痛
压痛,头晕
压痛,疼痛
压痛,疼痛
肌紧张,疼痛
反跳痛,头痛
反跳痛,疼痛
压痛,头痛
压痛,头晕
压痛,头晕
心率,律齐
心率,水肿
双侧肱二、三头肌腱反射,对称
跟膝腱反射,对称
呼吸音,律齐
呼吸音,水肿
啰音,律齐
病理性杂音,律齐
病理性杂音,包块
压痛,包块
压痛,水肿
反跳痛,律齐
反跳痛,包块
反跳痛,水肿
肌紧张,律齐
肌紧张,包块
肌紧张,水肿
移动性浊音,律齐
移动性浊音,水肿
查体,包块
胸部CT,昏迷
压痛,肿胀
压痛,肿胀
查体,畸形
查体,正大等圆
头颅CT,腹胀
查体,畸形
查体,肿胀
查体,正大等圆
对光反射,畸形
对光反射,肿胀
触痛,畸形
对光反射,正大等圆
压痛,红肿
触痛,红肿
叩心界,律齐
心率,隆起
心率,震颤
杂音,震颤
呼吸动度,畸形
叩音,畸形
相对浊音界,畸形
胸x片,骨折
双侧语颤,畸形
皮下捻发音,畸形
叩音,畸形
相对浊音界,畸形
呼吸音,畸形
叩心界,震颤
叩心界,律齐
心率,隆起
杂音,律齐
肌紧张,肿大
肠鸣音,正大等圆
触痛,畸形
查体,疼痛
查体,头痛
压痛,畸形
双侧语颤,畸形
皮下捻发音,畸形
扣音,畸形
叩心界,隆起
叩心界,律齐
心率,隆起
心率,震颤
心率,律齐
杂音,隆起
杂音,震颤
杂音,律齐
压痛,震颤
压痛,包块
反跳痛,肿大
肌紧张,震颤
触痛,包块
对光反射,等大正圆
呼吸音,律齐
啰音,律齐
反跳痛,律齐
头颅CT,血肿
查体,疼痛
查体,胸痛
查体,胸闷
拍片,骨折
拍片,疼痛
拍片,胸闷
对光反射,正大等圆
双侧语颤,畸形
皮下捻发音,畸形
叩音,畸形
相对浊音界,畸形
叩心界,隆起
叩心界,震颤
心率,隆起
心率,律齐
杂音,隆起
杂音,震颤
反跳痛,肿大
对光反射,正大等圆
呼吸动度,畸形
呼吸音,畸形
干湿性啰音,畸形
叩心界,震颤
叩心界,律齐
杂音,隆起
压痛,肿大
反跳痛,肿大
对光反射,正大等圆
呼吸动度,畸形
双侧语颤,畸形
相对浊音界,畸形
呼吸音,畸形
干湿性啰音,畸形
叩心界,震颤
叩心界,律齐
杂音,震颤
反跳痛,肿大
叩击痛,隆起
叩击痛,肿块
压痛,肿胀
压痛,肿胀
触痛,畸形
触痛,肿胀
触痛,肿胀
查体,出血
触痛,红肿
触痛,疼痛
触痛,红肿
查体,疼痛
查体,恶心
查体,胸闷
查体,头晕
查体,咳嗽
查体,胸闷
对光反射,正大等圆
压痛,畸形
呼吸动度,畸形
双侧语颤,畸形
皮下捻发音,畸形
相对浊音界,畸形
呼吸音,畸形
干湿性啰音,畸形
叩心界,律齐
心率,震颤
杂音,隆起
压痛,震颤
压痛,肿大
反跳痛,震颤
反跳痛,肿大
放射痛,疼痛
双侧语颤,畸形
呼吸音,畸形
干湿性啰音,畸形
叩心界,律齐
心率,律齐
杂音,隆起
杂音,律齐
压痛,肿大
反跳痛,肿大
肌紧张,肿大
肠鸣音,隆起
肠鸣音,肿块
叩击痛,隆起
压痛,肿胀
放射痛,疼痛
对光反射,正大等圆
呼吸动度,畸形
双侧语颤,畸形
皮下捻发音,畸形
叩音,畸形
呼吸音,畸形
干湿性啰音,畸形
叩心界,隆起
心率,隆起
杂音,律齐
叩击痛,隆起
叩击痛,肿块
放射痛,疼痛
肌紧张,肿大
叩击痛,隆起
叩击痛,肿块
叩击痛,肿块
压痛,肿胀
对光反射,正大等圆
压痛,肿大
反跳痛,肿大
肌紧张,肿大
压痛,肿胀
呼吸动度,畸形
双侧语颤,畸形
相对浊音界,畸形
干湿性啰音,畸形
叩心界,隆起
叩心界,律齐
心率,隆起
杂音,律齐
反跳痛,包块
肌紧张,肿大
肌紧张,包块
压痛,肿胀
彩超,静脉曲张
查体,骨折
查体,疼痛
对光反射,正大等圆
呼吸动度,畸形
双侧语颤,畸形
扣音,畸形
叩心界,隆起
叩心界,律齐
心率,律齐
杂音,律齐
压痛,震颤
压痛,肿大
反跳痛,震颤
反跳痛,肿大
肌紧张,肿大
双侧肱二、三头肌反射,畸形
巴彬斯基氏征,畸形
克尼格氏征,畸形
克尼格氏征,骨折
反跳痛,骨折
肌紧张,畸形
肌紧张,骨折
触痛,畸形
触痛,骨折
叩心界,隆起
叩心界,律齐
心率,隆起
心率,律齐
呼吸动度,畸形
皮下捻发音,畸形
叩音,畸形
相对浊音界,畸形
鼓音,畸形
体温,恶心
体温,呕吐
对光反射,正大等圆
皮下捻发音,畸形
相对浊音界,畸形
干湿性啰音,畸形
心率,隆起
心率,律齐
杂音,律齐
反跳痛,肿大
肌紧张,肿大
T,肿胀
T,红肿
BP,红肿
心肺腹查体,肿胀
心肺腹查体,红肿
查体,正大等圆
T,畸形
P,畸形
R,畸形
R,正大等圆
查体,畸形
肌力,水肿
肌张力,畸形
肌张力,水肿
对光反射,畸形
对光反射,充血
对光反射,黄染
呼吸音,律齐
病理性杂音,律齐
肠鸣音,静脉曲张
对光反射,苍白
对光反射,正大等圆
病理性杂音,律齐
移动性浊音,静脉曲张
T,结节
P,结节
R,结节
心肺腹查体,结节
对光反射,畸形
对光反射,黄染
对光反射,正大等圆
压痛,静脉曲张
反跳痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
呼吸音,律齐
干湿性啰音,律齐
心率,律齐
摩擦音,律齐
移动性浊音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,苍白
心率,律齐
病理性杂音,律齐
对光反射,浮肿
对光反射,苍白
清音,律齐
呼吸音,律齐
杂音,律齐
压痛,静脉曲张
对光反射,浮肿
对光反射,充血
对光反射,正大等圆
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
反跳痛,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,苍白
干、湿性啰音,律齐
心率,律齐
病理性杂音,律齐
摩擦音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
清音,律齐
干、湿性啰音,律齐
摩擦音,律齐
移动性浊音,静脉曲张
呼吸音,律齐
干湿性啰音,律齐
心率,律齐
病理性杂音,律齐
肠鸣音,静脉曲张
对光反射,浮肿
对光反射,充血
对光反射,黄染
对光反射,正大等圆
心率,律齐
摩擦音,律齐
压痛,静脉曲张
反跳痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,苍白
病理性杂音,律齐
肠鸣音,肿大
查体,充血
呼吸音,咳嗽
呼吸音,发烧
呼吸音,充血
呼吸音,肿大
对光反射,充血
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
对光反射,畸形
呼吸音,律齐
干湿性啰音,律齐
心率,律齐
压痛,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
反跳痛,静脉曲张
对光反射,充血
对光反射,黄染
清音,律齐
呼吸音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
病理性杂音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,充血
对光反射,黄染
对光反射,正大等圆
心率,律齐
反跳痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,黄染
心率,律齐
病理性杂音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,正大等圆
清音,律齐
呼吸音,律齐
心率,律齐
病理性杂音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
查体,头痛
查体,发热
T,咳嗽
T,咳痰
P,咳嗽
P,咳痰
P,头痛
P,发热
R,咳嗽
R,头痛
R,发热
W,咳嗽
查体,咳嗽
查体,发热
对光反射,浮肿
对光反射,苍白
压痛,静脉曲张
移动性浊音,静脉曲张
对光反射,黄染
清音,律齐
呼吸音,律齐
干湿性啰音,律齐
病理性杂音,律齐
摩擦音,律齐
移动性浊音,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,黄染
心率,律齐
病理性杂音,律齐
压痛,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,正大等圆
清音,律齐
呼吸音,律齐
干湿性啰音,律齐
病理性杂音,律齐
摩擦音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
对光反射,畸形
对光反射,浮肿
对光反射,正大等圆
心率,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
清音,律齐
干湿性啰音,律齐
心率,律齐
摩擦音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,黄染
清音,律齐
干湿性啰音,律齐
病理性杂音,律齐
摩擦音,律齐
反跳痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,黄染
对光反射,正大等圆
心界,律齐
心率,律齐
摩擦音,律齐
反跳痛,静脉曲张
移动性浊音,静脉曲张
对光反射,浮肿
对光反射,充血
对光反射,苍白
对光反射,黄染
清音,律齐
呼吸音,律齐
心率,律齐
摩擦音,律齐
反跳痛,静脉曲张
移动性浊音,静脉曲张
腹部常规彩超,结节
对光反射,浮肿
对光反射,正大等圆
清音,律齐
呼吸音,律齐
心率,律齐
病理性杂音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,黄染
对光反射,正大等圆
心率,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
清音,律齐
心率,律齐
病理性杂音,律齐
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,充血
对光反射,苍白
对光反射,正大等圆
清音,律齐
呼吸音,律齐
对光反射,浮肿
对光反射,黄染
对光反射,正大等圆
呼吸音,律齐
心率,律齐
对光反射,畸形
对光反射,充血
对光反射,苍白
对光反射,正大等圆
呼吸音,律齐
干、湿性啰音,律齐
摩擦音,律齐
对光反射,浮肿
对光反射,苍白
对光反射,正大等圆
病理性杂音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
肠鸣音,静脉曲张
对光反射,畸形
对光反射,黄染
呼吸音,律齐
心率,律齐
病理性杂音,律齐
摩擦音,律齐
移动性浊音,静脉曲张
心率,律齐
病理性杂音,律齐
摩擦音,律齐
移动性浊音,静脉曲张
对光反射,浮肿
对光反射,苍白
对光反射,黄染
对光反射,正大等圆
清音,律齐
病理性杂音,律齐
移动性浊音,静脉曲张
对光反射,黄染
对光反射,正大等圆
病理性杂音,律齐
移动性浊音,静脉曲张
对光反射,畸形
对光反射,浮肿
心率,律齐
病理性杂音,律齐
对光反射,浮肿
对光反射,正大等圆
清音,律齐
呼吸音,律齐
心率,律齐
摩擦音,律齐
压痛,静脉曲张
移动性浊音,静脉曲张
对光反射,浮肿
对光反射,充血
对光反射,苍白
