entity_head,entity_tail
全胃切除，空肠J字代胃术,胃体
全胃切除，空肠J字代胃术,胃底部
全胃切除，空肠J字代胃术,小弯侧
安素泰,腹腔
安素泰,腹膜后多发淋巴结
安素泰,胃
奥沙利铂,腹腔
奥沙利铂,腹膜后多发淋巴结
奥沙利铂,胃
奥沙利铂,肝
艾恒,腹腔
艾恒,胃
希罗达,腹膜后多发淋巴结
希罗达,胃
希罗达,肝
氟尿嘧啶,肝
洛铂,肝
泰索帝,肝
胃癌根治术（远端胃大部分切除）,下腹
胰十二指肠切除术,十二指肠粘膜
胰十二指肠切除术,胰腺
肝囊肿开窗引流,壶腹部
肝活检术,壶腹部
肝活检,肝
洛铂,腹
洛铂,脐
洛铂,肛门
表柔比星,脐
表柔比星,肛门
希罗达,脐
希罗达,肛门
腹腔镜上直肠根治术（DIXON手术）,腹腔
腹腔镜上直肠根治术（DIXON手术）,腹
腹腔镜上直肠根治术（DIXON手术）,腹
乙状结肠癌根治术,腹
乙状结肠癌根治术,腹腔
乙状结肠癌根治术,盆腔
乙状结肠癌根治术,肝脏
乙状结肠癌根治术,胆囊
ROUX-Y吻合,肝
奥沙利铂,胃
奥沙利铂,肝
多柔比星脂质体,肝
里葆多,肝
希罗达,胃
希罗达,肝
腹腔粘连松解术+部分大网膜切除术+广泛全子宫+两侧卵巢移位术+盆腔淋巴结清扫术,子宫
腹腔粘连松解术+部分大网膜切除术+广泛全子宫+两侧卵巢移位术+盆腔淋巴结清扫术,两侧宫旁
希罗达,下腹
希罗达,腹
行胃癌根治术（远端胃大切）,下腹
行胃癌根治术（远端胃大切）,腹
胃癌根治术,头
胃癌根治术,心
胃癌根治术,胃
胃癌根治术,胰
胃癌根治术, 肝总动脉旁（0/1)、 胃大弯（0/1)淋巴结
胃癌根治术,右侧下上肢
艾素,头
艾素,胃
艾素,胰
艾素,胃
艾素, 肝总动脉旁（0/1)、 胃大弯（0/1)淋巴结
艾素,贲门左(3/3)、 胃小弯(8/9)、幽门上（2/2)淋巴结
艾素,右侧下上肢
希罗达,腹
希罗达,头
希罗达,心
希罗达,胃
希罗达, 胃体
希罗达,右侧下上肢
甘露醇,腹
甘露醇,头
甘露醇,心
甘露醇,胃
甘露醇,胰
甘露醇, 胃体
甘露醇,胃
甘露醇, 肝总动脉旁（0/1)、 胃大弯（0/1)淋巴结
地塞米松,腹
地塞米松,头
地塞米松,心
地塞米松,胃
地塞米松,胰
地塞米松, 胃体
地塞米松,胃
地塞米松, 肝总动脉旁（0/1)、 胃大弯（0/1)淋巴结
地塞米松,贲门左(3/3)、 胃小弯(8/9)、幽门上（2/2)淋巴结
地塞米松,右侧下上肢
洛赛克,腹
洛赛克,头
洛赛克,心
洛赛克,胃
洛赛克,胰
洛赛克,胃
洛赛克, 肝总动脉旁（0/1)、 胃大弯（0/1)淋巴结
奥沙利铂,脑
替吉奥,脑
奥沙利铂,肝
奥沙利铂,腹
亚叶酸钙,腹
亚叶酸钙,腹
替加氟,肝
替加氟,腹
洛铂,肝
卡培他滨,肝
卡培他滨,胃
紫杉醇,腹腔
特素,腹腔
顺铂,腹腔
泰素,腹
顺铂,腹
紫杉醇,腹
泰素,腹
顺铂,腹
泰素,腹
奥沙利铂,腹
华蟾素片,腹
紫杉醇,腹主动脉淋巴结
顺铂,盆腔
顺铂,腹主动脉淋巴结
III型全子宫及及两附件两附件切除及盆腔淋巴结清扫术及腹主动脉旁淋巴结活检术,阴道
III型全子宫及及两附件两附件切除及盆腔淋巴结清扫术及腹主动脉旁淋巴结活检术,盆腔
III型全子宫及及两附件两附件切除及盆腔淋巴结清扫术及腹主动脉旁淋巴结活检术,腹主动脉淋巴结
剖腹探查术,下腹
剖腹探查术,十二指肠
胃空肠吻合术,下腹
胃空肠吻合术,十二指肠
左半结肠切除术,腹
左半结肠切除术,结直肠
环磷酰胺,肝
表柔比星,肝
长春新碱,肝
替吉奥,肝
替加氟,肝
奥沙利铂,肝
亚叶酸钙,肝
胃癌根治术,胃
远端胃切除术,胃
远端胃切除术,胃
胃癌根治术,胃窦
胃癌根治术,胃
乐沙定,胃
胃癌姑息切除术（远端胃大切）,盆底
胃癌姑息切除术（远端胃大切）,胃窦
胃癌姑息切除术,腹
胃癌姑息切除术,盆底
胃癌姑息切除术,横结肠
胃癌姑息切除术,脾脏
胃癌姑息切除术,胃窦
根治性远端胃大部切除＋毕Ｉ式吻合术,中下腹
根治性远端胃大部切除＋毕Ｉ式吻合术,胸
根治性远端胃大部切除＋毕Ｉ式吻合术,腹
根治性远端胃大部切除＋毕Ｉ式吻合术,盆底
根治性远端胃大部切除＋毕Ｉ式吻合术,肝脏
根治性远端胃大部切除＋毕Ｉ式吻合术,胃窦小弯侧
根治性远端胃大部切除＋毕Ｉ式吻合术,小弯侧胃
超声引导上右肝肿块射频消融术,腹
贲门癌根治术,上段食管旁”（3个）、“贲门周围”（4个）、“胃右动脉旁”（8个）淋巴结
顺铂,胃
安素泰,胃
紫杉醇,主动脉弓
紫杉醇,右上上肺
紫杉醇,食管
紫杉醇,纵膈及所摄入右锁骨窝区、肝胃间隙多发肿大淋巴结
紫杉醇,胃
泰素,右上上肺
泰素,食管
泰素,纵膈及所摄入右锁骨窝区、肝胃间隙多发肿大淋巴结
泰素,肝
泰素,胃
顺铂,右上上肺
顺铂,食管
顺铂,纵膈及所摄入右锁骨窝区、肝胃间隙多发肿大淋巴结
顺铂,肝
顺铂,胃
里葆多,肝
替加氟,腹腔
奥沙利铂,腹腔
艾恒,腹腔
紫杉醇,腹腔
安素泰,肝
替吉奥,肝
替吉奥,腹腔
肿瘤坏死因子,肝
肿瘤坏死因子,腹腔
根治性远端胃大部切除、毕II式吻合术,下腹部
根治性远端胃大部切除、毕II式吻合术,胃
根治性远端胃大部切除、毕II式吻合术,肠
胃癌切除术,十二指肠
胃癌切除术,胃
胃癌切除术,第1组淋巴结
肿瘤细胞减灭术（全子宫+两附件切除术+大网膜切除术+DIXON术+回盲部切除术）,左侧卵巢
北华素,腹
波贝,腹
波贝,两脚底
正中开腹根治性全胃切除+食管-空肠ROUX-EN-Y吻合+空肠造瘘+脾切除术,胃
两腔上行经颈胸腹下段食管癌切除术,胃右动脉旁、隆突上淋巴结
两腔上行经颈胸腹下段食管癌切除术,胃
两腔上行经颈胸腹下段食管癌切除术,肠
两腔上行经颈胸腹下段食管癌切除术,胃
腹腔镜上腹膜活检术+右侧卵巢切除术,盆腔
腹腔镜上腹膜活检术+右侧卵巢切除术,右侧卵巢
腹腔镜上腹膜活检术+右侧卵巢切除术,腹
腹腔镜上腹膜活检术+右侧卵巢切除术,右卵巢
腹腔镜上腹膜活检术+右侧卵巢切除术,卵巢
紫杉醇,腹腔
腹腔镜上直肠姑息性切除术+末段回肠造瘘术,肠周淋巴结
伊立替康,肝
卡培他滨,肝
远端胃切除+B-II重建+空肠BRAUN吻合,胃
腹腔镜上乙状结肠病损切除术,肝脏
腹腔镜上乙状结肠病损切除术,肠管系膜
亚叶酸钙,肝
艾恒,肝
腹腔镜辅助胃癌根治术,胃大体
腹腔镜辅助胃癌根治术,胃
远端胃切除,胃大体
远端胃切除,胃
B-II重建,胃大体
胃癌根治术,下腹部
远端胃大部切除+ROUX-EN-Y重建,下腹部
奥沙利铂,肝
奥沙利铂,肾
替吉奥,肾
胃癌根治术,下腹部
奥沙利铂,肝
亚叶酸钙,肝
胃癌根治+幽门成形术,下腹部
根治性全胃切除术+食管空肠ROUX-Y吻合术（D2）,中下腹
乙状结肠癌根治术,乙状结肠
奥沙利铂,肝
氟尿嘧啶,肝
横结肠造口术,肠
奥沙利铂,肝
氟尿嘧啶,肝
氟尿嘧啶,胃
亚叶酸钙,肝
亚叶酸钙,胃
奥沙利铂,腹
奥沙利铂,腹
亚叶酸钙,腹
亚叶酸钙,腹
腹腔镜辅助上乙状结肠癌根治术,肠周淋巴结
腹腔镜辅助上乙状结肠癌根治术,肠系膜上动脉根部淋巴结
腹腔镜辅助上乙状结肠癌根治术,肝
腹腔镜辅助上乙状结肠癌根治术,骨
胃癌根治术,十二指肠
全子宫+两附件切除+腹盆腔粘连松解术,腹
全子宫+两附件切除+腹盆腔粘连松解术,子宫
全子宫+两附件切除+腹盆腔粘连松解术,子宫右前侧壁上段
全子宫+两附件切除+腹盆腔粘连松解术,右卵巢
全子宫+两附件切除+腹盆腔粘连松解术,左附件区
全子宫+两附件切除+腹盆腔粘连松解术,肠管
全子宫+两附件切除+腹盆腔粘连松解术,肠
全子宫+两附件切除+腹盆腔粘连松解术,乳头
紫杉醇,肝
紫杉醇,肝
洛铂,肝
广泛全子宫两附件切除术+盆腔淋巴结清扫术+阔韧带肌瘤剥除术+阴道顶悬吊术,腹腔
广泛全子宫两附件切除术+盆腔淋巴结清扫术+阔韧带肌瘤剥除术+阴道顶悬吊术,腹
广泛全子宫两附件切除术+盆腔淋巴结清扫术+阔韧带肌瘤剥除术+阴道顶悬吊术,两侧卵巢
广泛全子宫两附件切除术+盆腔淋巴结清扫术+阔韧带肌瘤剥除术+阴道顶悬吊术,肝
广泛全子宫两附件切除术+盆腔淋巴结清扫术+阔韧带肌瘤剥除术+阴道顶悬吊术,脾
广泛全子宫两附件切除术+盆腔淋巴结清扫术+阔韧带肌瘤剥除术+阴道顶悬吊术,膈上
广泛全子宫两附件切除术+盆腔淋巴结清扫术+阔韧带肌瘤剥除术+阴道顶悬吊术,腹
两侧输卵管结扎术,腹腔
两侧输卵管结扎术,腹
两侧输卵管结扎术,子宫
两侧输卵管结扎术,左侧阔韧带
两侧输卵管结扎术,肝
两侧输卵管结扎术,膈上
两侧输卵管结扎术,肠管
奥沙利铂,腹
奥沙利铂,腹
雷替曲塞,腹
雷替曲塞,腹
小肠癌根治术,腹腔
小肠癌根治术,TREITZ韧带
小肠癌根治术,空肠
小肠癌根治术,肠管
直肠肿瘤DIXON切除术,腹腔
直肠肿瘤DIXON切除术,腹
直肠肿瘤DIXON切除术,腹
直肠肿瘤DIXON切除术,肝脏
直肠肿瘤DIXON切除术,腹腔
DIXON术,乙状结肠
奥沙利铂,肝
胃癌根治术,肠
胃癌根治术,胃
胃癌根治术,十二指肠
亚叶酸钙,肝
替加氟,肝
剖腹探查+卵巢癌细胞减灭术（全子宫、两侧附件、大网膜、阑尾、盆腔转移灶、直肠转移灶切除+盆腔淋巴结清扫术）,腹腔
紫杉醇,腹腔
顺铂,腹腔
顺铂,腹腔
紫杉醇,腹腔
紫杉醇,腹腔
顺铂,腹腔
顺铂,腹腔
紫杉醇,腹腔
紫杉醇,腹腔
奈达铂,腹腔
紫杉醇,腹腔
紫杉醇,腹腔
奈达铂,腹腔
胰十二指肠切除术,眼
胰十二指肠切除术,十二指肠乳头
胰十二指肠切除术,腹腔
胰十二指肠切除术,腹
胰十二指肠切除术,腹
全子宫切除术+两侧附件切除术+肿瘤细胞减灭术+骶韧带悬吊术+大网膜肿物切除术,宫体
异环磷酰胺,腹腔
洛铂,腹腔
惠尔血,肝
根治性远端胃大部切除,胃
根治性远端胃大部切除,胃
根治性远端胃大部切除,十二指肠
奥沙利铂,胃
奥沙利铂,肝
艾恒,肝
氟尿嘧啶,肝
腹腔镜辅助上根治性远端胃大部切除+残胃空肠ROUX-Y吻合术（D2）,胃窦小弯侧
直肠MILES术,结直肠
乙状结肠切除+右肾下腺切除术,结肠
乙状结肠切除+右肾下腺切除术,乙状结肠
乙状结肠切除+右肾下腺切除术,肠
宫颈癌根治术(II型子宫切除+两侧附件切除+盆腔淋巴结清扫术+腹主动脉旁淋巴结活检术）,宫颈下唇
根治性全胃切除术（食道空肠ROUX-Y吻合、D2、R0）,心
左半结肠切除术+淋巴结清扫术,阑尾
腹腔镜上直肠癌姑息性切除术DIXON,直肠
伊立替康,胃
卡培他滨片,胃
腹腔镜辅助上乙状结肠癌根治术,乙状结肠中段
腹腔镜辅助上乙状结肠癌根治术,肠周淋巴结
腹腔镜辅助上乙状结肠癌根治术,肠系膜上动脉根部淋巴结
希罗达,腹
希罗达,腹
腹腔镜上直肠癌根治术（MILES）+放射性粒子植入术,肠
腹腔镜上直肠癌根治术（MILES）+放射性粒子植入术,肠壁淋巴结
剖腹探查+全子宫两附件切除+大网膜切除+阑尾切除+放射性粒子置入术,盆腔
阑尾切除术,子宫
阑尾切除术,左侧附件
阑尾切除术,大网膜
顺铂,腹腔
紫杉醇,腹腔
乙状结肠部分切除+乙状结肠单腔造瘘术,腹
根治性左半结肠切除术,回肠
根治性左半结肠切除术,结肠
根治性左半结肠切除术,肝
替加氟,回肠
替加氟,结肠
替加氟,肝
CF,回肠
CF,肝
奥沙利铂,回肠
奥沙利铂,结肠
奥沙利铂,肝
奥沙利铂,肝
亚叶酸钙,肝
亚叶酸钙,胃
替加氟,肝
替加氟,胃
剖腹探查+小肠粘连松解术,胃
剖腹探查+小肠粘连松解术,肠
剖腹探查+小肠粘连松解术,腹
剖腹探查+小肠粘连松解术,腹
奥沙利铂,胃
奥沙利铂,肠
奥沙利铂,肠
奥沙利铂,腹
奥沙利铂,腹
奥沙利铂,腹
奥沙利铂,腹
亚叶酸钙,腹
亚叶酸钙,肛门
亚叶酸钙,胃
亚叶酸钙,肠
亚叶酸钙,肠
亚叶酸钙,腹
替加氟,腹
替加氟,肛门
替加氟,肠
替加氟,腹
替加氟,腹
替加氟,腹
腹腔镜上直肠部分切除术（姑息性）+乙状结肠造瘘术,腹腔
腹腔镜上直肠部分切除术（姑息性）+乙状结肠造瘘术,腹
腹腔镜上直肠部分切除术（姑息性）+乙状结肠造瘘术,腹
腹腔镜上直肠部分切除术（姑息性）+乙状结肠造瘘术,腹腔
腹腔镜上姑息性直肠癌切除术（HARTMANN）+乙状结肠造瘘术,腹
腹腔镜上姑息性直肠癌切除术（HARTMANN）+乙状结肠造瘘术,腹
腹腔镜上姑息性直肠癌切除术（HARTMANN）+乙状结肠造瘘术,腹腔
伊立替康,腹腔
卡培他滨,腹腔
洛铂,腹腔
全胃切除术（空肠J字代胃）,腹腔
全胃切除术（空肠J字代胃）,腹腔
全胃切除术（空肠J字代胃）,肝脏
全胃切除术（空肠J字代胃）,腹
胃癌根治术(全胃）,胃
胃癌根治术(全胃）,胃
胃癌根治术(全胃）,食管
腹腔镜上直肠癌根治术DIXON,腹
腹腔镜上直肠癌根治术DIXON,肝
腹腔镜上直肠癌根治术DIXON,胃
腹腔镜上直肠癌根治术DIXON,空肠
腹腔镜直肠癌根治切除术,直肠
腹腔镜直肠癌根治切除术,腹
腹腔镜直肠癌根治切除术,淋巴结
亚叶酸钙,肝
替加氟,肝
姑息性“乙状结肠切除,乙状结肠
姑息性“乙状结肠切除,肠
DIXON'S+肠粘连松解术,肝
胸腔镜上全胸段食管切除+食管-胃底右颈部吻合术,食管
胸腔镜上全胸段食管切除+食管-胃底右颈部吻合术,胃周淋巴结
胸腔镜上全胸段食管切除+食管-胃底右颈部吻合术,(隆突上)淋巴结
胸腔镜上全胸段食管切除+食管-胃底右颈部吻合术,(右喉返喉返神经旁)淋巴结
胸腔镜上全胸段食管切除+食管-胃底右颈部吻合术,(右锁骨下)淋巴结
胸腔镜上全胸段食管切除+食管-胃底右颈部吻合术,(下段食管旁)淋巴结
胸腔镜上全胸段食管切除+食管-胃底右颈部吻合术,(上段食管旁)个淋巴结
顺铂,胃
紫杉醇,肝
紫杉醇,胃
泰素,肝
泰素,胃
奥沙利铂,大弯淋巴结
奥沙利铂,小弯淋巴结
奥沙利铂,7、8、9组淋巴结
氟尿嘧啶,大弯淋巴结
氟尿嘧啶,小弯淋巴结
氟尿嘧啶,7、8、9组淋巴结
腹腔镜上左半结肠切除术,腹腔
腹腔镜上左半结肠切除术,回盲部
腹腔镜上左半结肠切除术,回肠末端
腹腔镜上左半结肠切除术,肠系膜根部
腹腔镜上左半结肠切除术,淋巴结
亚叶酸钙,肝
氟尿嘧啶,肝
亚叶酸钙,肝
替加氟,肝
腹腔镜上根治性右半结肠切除术,右半结肠
腹腔镜上根治性右半结肠切除术,肠
腹腔镜上根治性右半结肠切除术,肠
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,阴道
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,宫颈
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,宫颈
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,阴道壁
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,右闭孔淋巴结
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,左闭孔淋巴结
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,右髂血管淋巴结
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,左髂血管淋巴结
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,子宫
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,两侧输卵管
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,两侧卵巢白体
腹腔镜上左半结肠根治性切除术,腹
腹腔镜上左半结肠根治性切除术,肠
奥沙利铂,肝
奥沙利铂,腹
希罗达,腹
希罗达,腹
全子宫切除+两附件切除+盆腔淋巴结切除+腹主动脉淋巴结切除+大网膜切除+肠粘连松解术,盆腔
胰十二指肠切除、联合胰腺体颈部切除、胃造瘘、空肠造瘘术,胰腺
胰十二指肠切除、联合胰腺体颈部切除、胃造瘘、空肠造瘘术,胰腺
B超引导上腹腔穿刺置管引流,肝
B超引导上腹腔穿刺置管引流,胃空肠
B超引导上腹腔穿刺置管引流,腹
B超引导上腹腔穿刺置管引流,腹
B超引导上腹腔穿刺置管引流,眼
食管中段癌切除+食管-胃底弓下吻合术,胸腔
食管中段癌切除+食管-胃底弓下吻合术,主动脉弓
食管中段癌切除+食管-胃底弓下吻合术,食管旁多发淋巴结
全子宫切除术+右侧附件切除术,宫颈管
氟尿嘧啶,肝
腹腔镜辅助上根治性全胃切除术,气管
腹腔镜辅助上根治性全胃切除术,腹腔
腹腔镜辅助上根治性全胃切除术,贲门
伊立替康,肝
替吉奥,胃
奥沙利铂,肝
腹腔镜辅助上根治性全胃切除术,腹腔
腹腔镜辅助上根治性全胃切除术,腹
腹腔镜辅助上根治性全胃切除术,盆腔
腹腔镜辅助上根治性全胃切除术,腹
腹腔镜辅助上根治性全胃切除术,肝脏
腹腔镜辅助上根治性全胃切除术,胆囊
5-FU,幽门
5-FU,大弯
腹腔镜上直肠根治术（DIXON手术）中转开腹+膀胱病损修补术,直乙交界处
腹腔镜上直肠根治术（DIXON手术）中转开腹+膀胱病损修补术,膀胱
奥沙利铂,胃
奥沙利铂,肝
艾恒,胃
卡培他滨,肝
希罗达,胃
希罗达,肝
洛铂,胃
洛铂,肝
多帕菲,胃
洛铂,胃
洛铂,肝
安素泰,胃
安素泰,肝
乙状结肠癌根治术,结肠
乙状结肠癌根治术,乙状结肠
乙状结肠癌根治术,直肠
腹腔镜上扩大根治性左半结肠切除术,腹
腹腔镜上扩大根治性左半结肠切除术,肝脏
姑息性左半结肠切除术,腹腔
姑息性左半结肠切除术,腹
姑息性左半结肠切除术,腹
姑息性左半结肠切除术,肝脏
姑息性左半结肠切除术,结肠肝曲
姑息性左半结肠切除术,十二指肠
姑息性左半结肠切除术,胰头
姑息性左半结肠切除术,盲肠
姑息性左半结肠切除术,肠
姑息性左半结肠切除术,肠
姑息性左半结肠切除术,结肠
顺铂,盆腔
腹会阴直肠癌根治术（MILES手术）,腹
腹会阴直肠癌根治术（MILES手术）,小骨盆腔
腹会阴直肠癌根治术（MILES手术）,肛门
腹会阴直肠癌根治术（MILES手术）,肠
剖腹探查、根治性全胃切除术、食管-空肠ROUX-EN-Y吻合术,肠
剖腹探查、根治性全胃切除术、食管-空肠ROUX-EN-Y吻合术,胃大、小弯淋巴结
肿瘤细胞减灭术（I型全子宫切除+两侧附件切除+大网膜切除+盆腔及腹主动脉旁淋巴结清扫+肠修补术）,上腹
爱斯万,胃
腹腔镜上扩大根治性左半结肠癌切除,腹腔
腹腔镜上扩大根治性左半结肠癌切除,肝脏
左半肝切除术+胆囊切除术,肝
乙状结肠癌手术,淋巴结可见癌转移（肠周1/13，直肠下动脉旁0/1）
腹腔镜上直肠癌根治术,直肠
奥沙利铂,肝
乐沙定,肝
希罗达,肝
腹腔镜扩大根治性左半结肠切除术,阑尾
腹腔镜扩大根治性左半结肠切除术,肠周淋巴结
左半结肠切除+淋巴结清扫术,肠周查见淋巴结
左半结肠切除术,下腹痛
左半结肠切除术,淋巴结未见癌转移（肠周0/13，结肠中血管旁0/2）
盐酸伊立替康,腹
盐酸伊立替康,腹
卡培他滨片,腹
盐酸伊立替康,腹
安维汀,腹
安维汀,腹
替吉奥,腹
替吉奥,腹
腹腔镜上DIXON术,乙状结肠
腹腔镜上DIXON术,肠
腹腔镜根治性全胃切除术,小弯淋巴结
腹腔镜根治性全胃切除术,大弯淋巴结
腹腔镜根治性全胃切除术,幽门上淋巴结
胃癌姑息性切除术（远端胃大部切除+毕I式吻合）,胃窦小弯
胃癌姑息性切除术（远端胃大部切除+毕I式吻合）,胰腺
胃癌姑息性切除术（远端胃大部切除+毕I式吻合）,7、8、9组淋巴结
胃癌姑息性切除术（远端胃大部切除+毕I式吻合）,胰腺
腹腔镜上直肠癌根治术DIXON,腹腔
腹腔镜上直肠癌根治术DIXON,腹
腹腔镜上直肠癌根治术DIXON,盆腔
腹腔镜上直肠癌根治术DIXON,腹
腹腔镜上直肠癌根治术DIXON,腹腔
腹腔镜上直肠癌根治术DIXON,直肠下段
乐沙定,肝
希罗达,胃
希罗达,肝
顺铂,肝
顺铂,胃
紫杉醇,胃
根治性远端胃大部切除术,腹腔
根治性远端胃大部切除术,腹
根治性远端胃大部切除术,盆腔
根治性远端胃大部切除术,肝脏
腹腔镜上右肝肿物切除术+胆囊切除术,肝
奥沙利铂,胃
替吉奥,胃
腹腔镜上直肠部分切除术,胃
腹腔镜上直肠部分切除术,直肠
卡培他滨,胃
卡培他滨,肝
奥沙利铂,胃
奥沙利铂,肝
结肠癌根治术+放射性粒子置入术,结肠
结肠癌根治术+放射性粒子置入术,肠
腔镜上直肠根治术（DIXON手术,腹腔
腔镜上直肠根治术（DIXON手术,腹
腔镜上直肠根治术（DIXON手术,腹腔
乙状结肠切除术,中间淋巴结
乙状结肠切除术,中央淋巴结
乙状结肠切除术,肠旁淋巴结
腹腔镜上左半结肠根治性切除术,腹腔
腹腔镜上左半结肠根治性切除术,腹
腹腔镜上左半结肠根治性切除术,升结肠
腹腔镜上左半结肠根治性切除术,回盲部
腹腔镜上左半结肠根治性切除术,肝曲
腹腔镜上左半结肠根治性切除术,近端肠管
腹腔镜上左半结肠根治性切除术,肠
腹腔镜上左半结肠根治性切除术,结肠
腹腔镜上左半结肠根治性切除术,回肠
腹腔镜探查、左半结肠切除术,肠
胰头肿物切除、肝肿物切除、小肠憩室切除、胰肠吻合、空肠造瘘术,下腹
胰头肿物切除、肝肿物切除、小肠憩室切除、胰肠吻合、空肠造瘘术,乳头
经腹腹膜外子宫切除+两附件切除+全盆腹膜切除+盆腔淋巴结清扫+腹主动脉旁淋巴结清扫+阑尾切除术,两侧输卵管壁外膜
经腹腹膜外子宫切除+两附件切除+全盆腹膜切除+盆腔淋巴结清扫+腹主动脉旁淋巴结清扫+阑尾切除术,右侧输卵管粘膜
胃空肠吻合+空肠侧侧吻合术,腹
胃空肠吻合+空肠侧侧吻合术,肝脏
胃空肠吻合+空肠侧侧吻合术,胃窦小弯侧
胃空肠吻合+空肠侧侧吻合术,胃
胃空肠吻合+空肠侧侧吻合术,十二指肠第1段
胃空肠吻合+空肠侧侧吻合术,近端胃腔
胃空肠吻合+空肠侧侧吻合术,胃
根治性全胃及食管上段切除+食管-空肠ROUX-EN-Y吻合术,大弯淋巴结
根治性全胃及食管上段切除+食管-空肠ROUX-EN-Y吻合术,幽门下淋巴结
根治性全胃及食管上段切除+食管-空肠ROUX-EN-Y吻合术,幽门上淋巴结
安素泰,肝
顺铂,肝
洛铂,肝
安素泰,肝
经左胸三切口食管下段癌切除+食管胃底左颈部吻合+左侧第5肋骨固定术,下段食管
食管-胃底手工吻合,胸段食管
食管-胃底手工吻合,胃底
食管-胃底手工吻合,颈部
氟尿嘧啶,肝
