entity_head,entity_tail
PET-CT,肝包膜转移
彩超,低分化腺癌
彩超,卵巢癌
b超,胆囊结石
b超,胆囊多发结石
b超,胆囊炎
指血糖,低血糖症
指血糖,腔隙性脑梗死
指血糖,高血压病
床旁心电图,房性心动过速
床旁心电图,室下性早搏
PET-CT,肝门区及胃小弯淋巴结转移，肝多发转移瘤
胸部+全腹部+盆腔CT,直肠~结肠癌
胸部CT,周围型肺癌
MRI,颈3、胸4椎体病理性压缩性骨折
MRI,颈椎、椎间盘退行性变
CT,右肾囊肿
CT,乙状结肠癌
空腹血糖,糖尿病
糖化血红蛋白,糖尿病
尿糖,糖尿病
尿酮体,糖尿病
心脏彩超,二尖瓣及主动脉瓣狭窄
心脏彩超,二尖瓣及三尖瓣重度反流
心脏彩超,肺动脉瓣及主动脉瓣轻度反流
心脏彩超,心包积液
心脏彩超,右室收缩功能正常
PLT,缺铁性贫血
PLT,血小板减少性紫癜
HB,缺铁性贫血
HB,血小板减少性紫癜
尿素,糖尿病肾病
尿素,原发性高血压3级极高危
尿素,高血压性心脏病
肌酐,糖尿病肾病
肌酐,原发性高血压3级极高危
肌酐,高血压性心脏病
尿素,2型糖尿病
尿素,糖尿病周围神经病变
尿素,糖尿病眼病
尿素,糖尿病肾病
尿素,糖尿病植物神经病变
尿素,原发性高血压3级 很高危
尿素,高血压性心脏病
尿素,重度骨质疏松
尿素,甲状腺功能减退
尿素,冠状动脉粥样硬化心脏病
肌酐,2型糖尿病
肌酐,糖尿病周围神经病变
肌酐,糖尿病眼病
肌酐,糖尿病肾病
肌酐,糖尿病植物神经病变
肌酐,原发性高血压3级 很高危
肌酐,高血压性心脏病
肌酐,重度骨质疏松
肌酐,甲状腺功能减退
肌酐,冠状动脉粥样硬化心脏病
胸片,两肺广泛感染
谷丙转氨酶,肝硬化失代偿
谷草转氨酶,肝硬化失代偿
谷氨酰转肽酶,肝硬化失代偿
总胆汁酸,肝硬化失代偿
血小板数,肝硬化失代偿
腹部彩超,肝硬化
腹部彩超,肝硬化失代偿
孕早期彩超,子宫多发肌瘤
OGTT,妊娠期糖尿病
空腹血糖,妊娠期糖尿病
胰岛素样生长因子,胎膜早破
胰岛素样生长因子,妊娠期糖尿病
空腹血糖,妊娠期糖尿病
腹部mri,肝右叶vii段转移
CT,食道癌术后
胸ct,右上上肺尖周围型肺癌并肺内多发转移
胸ct,隆突下淋巴结转移
b超,甲状腺癌
b超,甲状腺癌
CEA,腺癌
PET,腺癌
心电图,心房纤颤
冠脉造影,四支血管病变
血肌酐,慢性肾脏病5期
血肌酐,肾性贫血
血肌酐,消化道出血
血肌酐,高血压3级很高危
血肌酐,高血压心脏病
血肌酐,尿路感染
血肌酐,低蛋白血症
尿素氮,慢性肾脏病5期
尿素氮,肾性贫血
尿素氮,消化道出血
尿素氮,高血压3级很高危
尿素氮,高血压心脏病
尿素氮,尿路感染
尿素氮,低蛋白血症
血红蛋白,慢性肾脏病5期
血红蛋白,肾性贫血
血红蛋白,消化道出血
血红蛋白,高血压3级很高危
血红蛋白,高血压心脏病
血红蛋白,尿路感染
血红蛋白,低蛋白血症
血钾,慢性肾脏病5期
血钾,肾性贫血
血钾,消化道出血
血钾,高血压3级很高危
血钾,高血压心脏病
血钾,尿路感染
血钾,低蛋白血症
胸部CT,两肺感染性病变
胸部CT,心脏血管及主动脉钙化
肾上腺CT,肾上腺腺瘤
查体,急性胰腺炎
查体,右股骨颈骨折
胸透,心包积液
胸透,上消化道穿孔
胸透,肠梗阻
腹透,心包积液
腹透,上消化道穿孔
腹透,肠梗阻
头颅和鼻骨，肝胆脾胰CT,腔隙性脑梗死
头颅、鼻骨、肝胆脾胰CT,腔隙性脑梗死
骨盆正位片,骨盆骨折
左上肢肿物彩超,脂肪瘤
头颅CT,头皮血肿
左肘关节正侧位,左肘关节骨化性肌炎
左肘关节正侧位,左肘关节骨化性肌炎
彩超,右侧输尿管结石
彩超,右侧输尿管结石
查体,右侧睾丸、附睾炎
查体,右手中指指骨粗隆骨折
彩超,前列腺增生
泌尿系超声,左侧输尿管结石
尿常规,左侧输尿管结石
查体,左手环指开放伤
左髋X光片,左股骨颈骨折
查体,左髌骨骨折术后骨性愈合
彩超,前列腺增生
查体,无痛血尿
行尿常规检验,无痛血尿
泌尿系彩超,无痛血尿
腰椎X光片,骨质疏松症
腰椎X光片,胸12椎体压缩骨折
查体,腰椎间盘突出症
查体,腰椎间盘突出症
查体,腰椎管狭窄
胸部X光片,胸部外伤
头颅CT,腔隙性脑梗塞
CT,右侧上颌窦炎
血肌酐,尿毒症
血肌酐,肾性贫血
血肌酐,高血压肾病
血肌酐,消化道出血
血肌酐,高血压心脏病
血肌酐,心功能不全
血肌酐,营养不良
血肌酐,慢性肾脏病5期
血肌酐,肾性贫血
血肌酐,消化道出血
血肌酐,高血压3级很高危
血肌酐,高血压心脏病
血肌酐,尿路感染
血肌酐,低蛋白血症
尿素氮,尿毒症
尿素氮,肾性贫血
尿素氮,高血压肾病
尿素氮,消化道出血
尿素氮,高血压心脏病
尿素氮,心功能不全
尿素氮,营养不良
尿素氮,慢性肾脏病5期
尿素氮,肾性贫血
尿素氮,消化道出血
尿素氮,高血压3级很高危
尿素氮,高血压心脏病
尿素氮,尿路感染
尿素氮,低蛋白血症
血红蛋白,尿毒症
血红蛋白,肾性贫血
血红蛋白,高血压肾病
血红蛋白,消化道出血
血红蛋白,高血压心脏病
血红蛋白,心功能不全
血红蛋白,营养不良
血红蛋白,慢性肾脏病5期
血红蛋白,肾性贫血
血红蛋白,消化道出血
血红蛋白,高血压3级很高危
血红蛋白,高血压心脏病
血红蛋白,尿路感染
血红蛋白,低蛋白血症
血钾,尿毒症
血钾,肾性贫血
血钾,高血压肾病
血钾,消化道出血
血钾,高血压心脏病
血钾,心功能不全
血钾,营养不良
血钾,慢性肾脏病5期
血钾,肾性贫血
血钾,消化道出血
血钾,高血压3级很高危
血钾,高血压心脏病
血钾,尿路感染
血钾,低蛋白血症
胸部CT,两肺感染性病变
胸水一般细菌涂片,心脏血管及主动脉钙化
抗酸杆菌,心脏血管及主动脉钙化
腺苷脱氨酶测定,心脏血管及主动脉钙化
CEA,心脏血管及主动脉钙化
AFP,心脏血管及主动脉钙化
CA125,心脏血管及主动脉钙化
胸部CT,心脏血管及主动脉钙化
心电监护,室下性心动过速
心电图,室下性心动过速
胸部CT,肺Ca伴两肺及纵隔淋巴结转移
全腹部增强CT,右侧腹股沟淋巴结转移
全腹部增强CT,两上肺结节考虑肺内转移
全腹部增强CT,胸9椎体及附件骨质破坏、转移
全腹部增强CT,右侧髂骨多发骨质破坏
心脏彩超,心包积液
心脏彩超,右室收缩功能正常
心电图,快速型房颤
PLT,血小板减少
PLT,贫血
PLT,缺铁性贫血
PLT,血小板减少性紫癜
HB,血小板减少
HB,贫血
HB,缺铁性贫血
HB,血小板减少性紫癜
BUN,血小板减少
BUN,慢性肾脏病（CKD3期）
BUN,急性肾损害
CREA,血小板减少
CREA,慢性肾脏病（CKD3期）
CREA,急性肾损害
Hb,肾功能不全
Hb,肾性贫血
Hb,心包积液
Hb,右肺上叶炎症
Hb,胸腔积液
血肌酐,肾功能不全
血肌酐,肾性贫血
血肌酐,心包积液
血肌酐,右肺上叶炎症
血肌酐,胸腔积液
血肌酐,肾功能不全
血肌酐,肾性贫血
血肌酐,心包积液
血肌酐,右肺上叶炎症
血肌酐,胸腔积液
Hb,肾功能不全
Hb,肾性贫血
Hb,心包积液
Hb,右肺上叶炎症
Hb,胸腔积液
甲状旁腺激素,肾功能不全
甲状旁腺激素,肾性贫血
甲状旁腺激素,心包积液
甲状旁腺激素,右肺上叶炎症
甲状旁腺激素,胸腔积液
内生肌酐清除率,肾功能不全
内生肌酐清除率,肾性贫血
内生肌酐清除率,心包积液
内生肌酐清除率,右肺上叶炎症
内生肌酐清除率,胸腔积液
腹部彩超,肾功能不全
腹部彩超,肾性贫血
腹部彩超,心包积液
腹部彩超,右肺上叶炎症
腹部彩超,胸腔积液
心脏彩超,肾功能不全
心脏彩超,肾性贫血
心脏彩超,心包积液
心脏彩超,右肺上叶炎症
心脏彩超,胸腔积液
胸部CT,肾功能不全
胸部CT,肾性贫血
胸部CT,心包积液
胸部CT,右肺上叶炎症
胸部CT,胸腔积液
血糖,血糖升高
血糖,2型糖尿病
钾,发热待查
钾,肺部感染
钾,尿路感染
钾,感染性休克
钠,发热待查
钠,肺部感染
钠,尿路感染
钠,感染性休克
氯,发热待查
氯,肺部感染
氯,尿路感染
氯,感染性休克
头部CT,两侧基底节区腔隙性脑梗死
头部CT,脑白质轻度脱髓鞘改变
头部CT,脑萎缩
心脏彩超,右室舒张功能减退
葡萄糖,两上肺感染
葡萄糖,支扩
白细胞,两上肺感染
白细胞,支扩
血红蛋白浓度,两上肺感染
血红蛋白浓度,支扩
血小板,两上肺感染
血小板,支扩
C反应蛋白,两上肺感染
C反应蛋白,支扩
PH,两上肺感染
PH,支扩
PCO2,两上肺感染
PCO2,支扩
PO2,两上肺感染
PO2,支扩
碳酸氢根,两上肺感染
碳酸氢根,支扩
全血碱剩余,两上肺感染
全血碱剩余,支扩
乳酸,两上肺感染
乳酸,支扩
胸片,两上肺感染
胸片,支扩
CT,两上肺感染
CT,支扩
胸腹部CT,左肺中叶及上叶少许慢性感染
心电图,快速性房颤
白细胞,咳嗽待查
红细胞,咳嗽待查
血红蛋白浓度,咳嗽待查
血小板,咳嗽待查
淋巴细胞绝对值,咳嗽待查
红细胞压积,咳嗽待查
平均红细胞体积,咳嗽待查
平均红细胞血红蛋白量,咳嗽待查
红细胞体积分布宽度,咳嗽待查
红细胞体积分布宽度百分比,咳嗽待查
C反应蛋白,咳嗽待查
全腹增强CT,肝硬化
CT,小肠积气
CT,不全性肠梗阻
谷草转氨酶,急性下消化道出血
谷草转氨酶,慢性心力衰竭
谷草转氨酶,房颤
谷草转氨酶,肺部感染
谷草转氨酶,肠梗阻
肌酸激酶,急性下消化道出血
肌酸激酶,慢性心力衰竭
肌酸激酶,房颤
肌酸激酶,肺部感染
肌酸激酶,肠梗阻
肌酸激酶同工酶,急性下消化道出血
肌酸激酶同工酶,慢性心力衰竭
肌酸激酶同工酶,房颤
肌酸激酶同工酶,肺部感染
肌酸激酶同工酶,肠梗阻
乳酸脱氢酶,急性下消化道出血
乳酸脱氢酶,慢性心力衰竭
乳酸脱氢酶,房颤
乳酸脱氢酶,肺部感染
乳酸脱氢酶,肠梗阻
尿素,急性下消化道出血
尿素,慢性心力衰竭
尿素,房颤
尿素,肺部感染
尿素,肠梗阻
肌酐,急性下消化道出血
肌酐,慢性心力衰竭
肌酐,房颤
肌酐,肺部感染
肌酐,肠梗阻
尿酸,急性下消化道出血
尿酸,慢性心力衰竭
尿酸,房颤
尿酸,肺部感染
尿酸,肠梗阻
凝血酶原时间,急性下消化道出血
凝血酶原时间,慢性心力衰竭
凝血酶原时间,房颤
凝血酶原时间,肺部感染
凝血酶原时间,肠梗阻
国际标准化比值,急性下消化道出血
国际标准化比值,慢性心力衰竭
国际标准化比值,房颤
国际标准化比值,肺部感染
国际标准化比值,肠梗阻
活化部分凝血酶原时间,急性下消化道出血
活化部分凝血酶原时间,慢性心力衰竭
活化部分凝血酶原时间,房颤
活化部分凝血酶原时间,肺部感染
活化部分凝血酶原时间,肠梗阻
纤维蛋白原,急性下消化道出血
纤维蛋白原,慢性心力衰竭
纤维蛋白原,房颤
纤维蛋白原,肺部感染
纤维蛋白原,肠梗阻
凝血酶时间,急性下消化道出血
凝血酶时间,慢性心力衰竭
凝血酶时间,房颤
凝血酶时间,肺部感染
凝血酶时间,肠梗阻
高敏肌钙蛋白,急性下消化道出血
高敏肌钙蛋白,慢性心力衰竭
高敏肌钙蛋白,房颤
高敏肌钙蛋白,肺部感染
高敏肌钙蛋白,肠梗阻
白细胞数,急性下消化道出血
白细胞数,慢性心力衰竭
白细胞数,房颤
白细胞数,肺部感染
白细胞数,肠梗阻
红细胞数,急性下消化道出血
红细胞数,慢性心力衰竭
红细胞数,房颤
红细胞数,肺部感染
红细胞数,肠梗阻
血红蛋白浓度,急性下消化道出血
血红蛋白浓度,慢性心力衰竭
血红蛋白浓度,房颤
血红蛋白浓度,肺部感染
血红蛋白浓度,肠梗阻
血小板数,急性下消化道出血
血小板数,慢性心力衰竭
血小板数,房颤
血小板数,肺部感染
血小板数,肠梗阻
中性粒细胞百分比,急性下消化道出血
中性粒细胞百分比,慢性心力衰竭
中性粒细胞百分比,房颤
中性粒细胞百分比,肺部感染
中性粒细胞百分比,肠梗阻
红细胞压积,急性下消化道出血
红细胞压积,慢性心力衰竭
红细胞压积,房颤
红细胞压积,肺部感染
红细胞压积,肠梗阻
腹部彩超,急性下消化道出血
腹部彩超,慢性心力衰竭
腹部彩超,房颤
腹部彩超,肺部感染
腹部彩超,肠梗阻
WBC,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶
RBC,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶
BNP,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶
CT,右侧半卵圆中心及两侧基底节区多发腔隙性脑梗死灶
两上肢血管彩超,两上肢动脉硬化伴粥样斑点
心脏彩超,右室肥厚
心脏彩超,二尖瓣环、主动脉瓣钙化
颈动脉彩超,右室肥厚
颈动脉彩超,二尖瓣环、主动脉瓣钙化
维生素B12,肺部感染
维生素B12,冠心病
叶酸,肺部感染
叶酸,冠心病
心脏彩超,主动脉瓣钙化
糖化血红蛋白,脑梗死后遗症
糖化血红蛋白,短暂性脑缺血发作
糖化血红蛋白,高血压病
糖化血红蛋白,颈动脉多发硬化性斑块形成
糖化血红蛋白,高脂血症
糖化血红蛋白,2型糖尿病
甘油三酯,两侧基底节区及侧脑室体旁腔隙性脑梗死
总胆固醇,两侧基底节区及侧脑室体旁腔隙性脑梗死
低密度脂蛋白胆固醇,两侧基底节区及侧脑室体旁腔隙性脑梗死
头颈部CTA,两侧基底节区及侧脑室体旁腔隙性脑梗死
心脏彩超,右室舒张功能减退
腹部彩超,脂肪肝
腹部彩超,胆囊结石
腹部彩超,胆囊肿大
腹部彩超,左肾结石
颈动脉彩超,颈动脉粥样硬化
心电图,窦性心动过速
心电图,不完全性左束支传导阻滞
心电图,左室肥大
心电图,右房肥大
胸片,两肺广发感染
CT,两肺广发感染
腹部CT,胃Ca
腹部CT,左肺中叶外侧段及两肺上叶少许炎症
胸片,主动脉增宽钙化
心电图,窦性心律
心电图,窦性心律
心脏彩超,二尖瓣及主动脉瓣狭窄
心脏彩超,二尖瓣及三尖瓣重度反流
心脏彩超,肺动脉瓣及主动脉瓣轻度反流
心脏彩超,心包积液
心脏彩超,右室收缩功能正常
PLT,缺铁性贫血
PLT,血小板减少性紫癜
HB,缺铁性贫血
HB,血小板减少性紫癜
BUN,慢性肾脏病（CKD3期）
BUN,急性肾损害
CREA,慢性肾脏病（CKD3期）
CREA,急性肾损害
冠脉造影,前降支狭窄20-50%
冠脉造影,回旋支狭窄80%
冠脉造影,冠心病
血糖,两侧基底节区腔隙性脑梗死
WBC,两侧基底节区腔隙性脑梗死
HB,两侧基底节区腔隙性脑梗死
APTT,两侧基底节区腔隙性脑梗死
高敏肌钙蛋白,两侧基底节区腔隙性脑梗死
K,两侧基底节区腔隙性脑梗死
BUN,两侧基底节区腔隙性脑梗死
CREA,两侧基底节区腔隙性脑梗死
PH,两侧基底节区腔隙性脑梗死
PO2,两侧基底节区腔隙性脑梗死
PCO2,两侧基底节区腔隙性脑梗死
CT,两侧基底节区腔隙性脑梗死
心电图,窦性心律不齐
心电图,窦性心动过缓
心电图,完全性左束支传导阻滞
PH,I型呼吸衰竭
PH,肺部感染
PH,缺血缺氧性脑病
PH,急性脑梗死
PaO2,I型呼吸衰竭
PaO2,肺部感染
PaO2,缺血缺氧性脑病
PaO2,急性脑梗死
PaCO2,I型呼吸衰竭
PaCO2,肺部感染
PaCO2,缺血缺氧性脑病
PaCO2,急性脑梗死
乳酸,I型呼吸衰竭
乳酸,肺部感染
乳酸,缺血缺氧性脑病
乳酸,急性脑梗死
Hb,肾功能不全
Hb,肾性贫血
Hb,心包积液
Hb,右肺上叶炎症
Hb,两侧胸腔积液
血肌酐,肾功能不全
血肌酐,肾性贫血
血肌酐,心包积液
血肌酐,右肺上叶炎症
血肌酐,两侧胸腔积液
血肌酐,肾功能不全
血肌酐,肾性贫血
血肌酐,心包积液
血肌酐,右肺上叶炎症
血肌酐,两侧胸腔积液
Hb,肾功能不全
Hb,肾性贫血
Hb,心包积液
Hb,右肺上叶炎症
Hb,两侧胸腔积液
甲状旁腺激素,肾功能不全
甲状旁腺激素,肾性贫血
甲状旁腺激素,心包积液
甲状旁腺激素,右肺上叶炎症
甲状旁腺激素,两侧胸腔积液
内生肌酐清除率,肾功能不全
内生肌酐清除率,肾性贫血
内生肌酐清除率,心包积液
内生肌酐清除率,右肺上叶炎症
内生肌酐清除率,两侧胸腔积液
腹部彩超,肾功能不全
腹部彩超,肾性贫血
腹部彩超,心包积液
腹部彩超,右肺上叶炎症
心脏彩超,肾功能不全
心脏彩超,肾性贫血
心脏彩超,心包积液
心脏彩超,右肺上叶炎症
心脏彩超,两侧胸腔积液
胸部CT,肾功能不全
胸部CT,肾性贫血
胸部CT,心包积液
胸部CT,右肺上叶炎症
胸部CT,两侧胸腔积液
血糖,血糖升高
血糖,2型糖尿病
二甲两胍,血糖升高
二甲两胍,2型糖尿病
尿素,糖尿病肾病
尿素,原发性高血压3级极高危
尿素,高血压性心脏病
尿素,腹泻
尿素,2型糖尿病
尿素,糖尿病周围神经病变
尿素,糖尿病眼病
尿素,糖尿病肾病
尿素,糖尿病植物神经病变
尿素,原发性高血压3级 很高危
尿素,高血压性心脏病
尿素,重度骨质疏松
尿素,甲状腺功能减退
尿素,冠状动脉粥样硬化心脏病
肌酐,糖尿病肾病
肌酐,原发性高血压3级极高危
肌酐,高血压性心脏病
肌酐,腹泻
肌酐,2型糖尿病
肌酐,糖尿病周围神经病变
肌酐,糖尿病眼病
肌酐,糖尿病肾病
肌酐,糖尿病植物神经病变
肌酐,原发性高血压3级 很高危
肌酐,高血压性心脏病
肌酐,重度骨质疏松
肌酐,甲状腺功能减退
肌酐,冠状动脉粥样硬化心脏病
尿素,糖尿病肾病
尿素,原发性高血压3级极高危
尿素,高血压性心脏病
尿素,腹泻
尿素,2型糖尿病
尿素,糖尿病周围神经病变
尿素,糖尿病眼病
尿素,糖尿病肾病
尿素,糖尿病植物神经病变
尿素,原发性高血压3级 很高危
尿素,高血压性心脏病
尿素,重度骨质疏松
尿素,甲状腺功能减退
尿素,冠状动脉粥样硬化心脏病
肌酐,糖尿病肾病
肌酐,原发性高血压3级极高危
肌酐,高血压性心脏病
肌酐,腹泻
肌酐,2型糖尿病
肌酐,糖尿病周围神经病变
肌酐,糖尿病眼病
肌酐,糖尿病肾病
肌酐,糖尿病植物神经病变
肌酐,原发性高血压3级 很高危
肌酐,高血压性心脏病
肌酐,重度骨质疏松
肌酐,甲状腺功能减退
肌酐,冠状动脉粥样硬化心脏病
胸部CT,肺气肿
心脏彩超,慢性阻塞性肺疾病
心脏彩超,肺源性心脏病
射血分数,慢性阻塞性肺疾病
射血分数,肺源性心脏病
尿素,糖尿病肾病
尿素,原发性高血压3级极高危
尿素,高血压性心脏病
尿素,2型糖尿病
尿素,糖尿病周围神经病变
尿素,糖尿病眼病
尿素,糖尿病肾病
尿素,糖尿病植物神经病变
尿素,原发性高血压3级 很高危
尿素,高血压性心脏病
尿素,重度骨质疏松
尿素,甲状腺功能减退
尿素,冠状动脉粥样硬化心脏病
肌酐,糖尿病肾病
肌酐,原发性高血压3级极高危
肌酐,高血压性心脏病
肌酐,2型糖尿病
肌酐,糖尿病周围神经病变
肌酐,糖尿病眼病
肌酐,糖尿病肾病
肌酐,糖尿病植物神经病变
肌酐,原发性高血压3级 很高危
肌酐,高血压性心脏病
肌酐,重度骨质疏松
肌酐,冠状动脉粥样硬化心脏病
尿素,糖尿病肾病
尿素,原发性高血压3级极高危
尿素,高血压性心脏病
尿素,2型糖尿病
尿素,糖尿病周围神经病变
尿素,糖尿病眼病
尿素,糖尿病肾病
尿素,糖尿病植物神经病变
尿素,原发性高血压3级 很高危
尿素,高血压性心脏病
尿素,重度骨质疏松
尿素,甲状腺功能减退
尿素,冠状动脉粥样硬化心脏病
肌酐,糖尿病肾病
肌酐,原发性高血压3级极高危
肌酐,高血压性心脏病
肌酐,2型糖尿病
肌酐,糖尿病周围神经病变
肌酐,糖尿病眼病
肌酐,糖尿病肾病
肌酐,糖尿病植物神经病变
肌酐,原发性高血压3级 很高危
肌酐,高血压性心脏病
肌酐,重度骨质疏松
肌酐,甲状腺功能减退
肌酐,冠状动脉粥样硬化心脏病
心电图,心房纤颤
冠脉造影,四支血管病变
动态心电图,偶发房性早搏
动态心电图,室性早搏（两源）
动态心电图,加速的室性逸搏
心脏彩超,右室舒张功能减退
头颅CT,老年痴呆
头颅CT,急性脑梗死
MRI,急性脑梗死
乙肝DNA,肝硬化
乙肝DNA,肝硬化失代偿期
腹部彩超,肝硬化
腹部彩超,肝硬化失代偿期
腹部彩超,肝硬化
心电图,快速型房颤
胸片,主动脉硬化
腹部彩超,两肾结石
心电图,室下性心动过速
心电图,室下性心动过速
床旁心电图,室下性心动过速
床旁心电图,室下性心动过速
谷草转氨酶,室下性心动过速
