entity_head,entity_tail
触觉语颤,畸形
颈部血管彩超,狭窄
头颅核磁检查,恶心
腰椎间盘CT,狭窄
查体,正大等圆
Bp,头晕
叩鼓音,包块
R,青紫
啰音,疼痛
干湿性啰音,畸形
B超,发烧
对光反射,咳嗽
体温,喘憋
四字试验,畸形
压痛,出血
T,正大等圆
对光反射,昏迷
查体,咳嗽
血糖,水肿
T,红肿
R,呕吐
触痛,肿胀
肌力,畸形
对光反射,充血
双侧巴氏征,气短
移动性浊音,包块
肌力,水肿
T,头痛
移动性浊音,肿大
盆骨平片,腹痛
双侧肱二、三头肌反射,骨折
双侧肱二、三头肌反射,隆起
查体,肿胀
T,腹痛
颈部血管彩超,呕吐
生理反射,红肿
生理反射,疼痛
血压,膨隆
反跳痛,瘀斑
克尼格氏征,骨折
心率,苍白
巴彬斯基氏征,隆起
呼吸音,律齐
左手X光片,麻木
压痛,淤血
触压痛,肿胀
反跳痛,膨隆
头颅CT,头痛
啰音,发热
叩音,畸形
P,水肿
啰音,水肿
P,发热
压痛,麻木
T,苍白
干湿性啰音,发绀
胸片,疱疹
肌紧张,静脉曲张
鼻部CT,疼痛
四字试验,疼痛
查体,咳痰
4字试验,红肿
移动性浊音,膨隆
心肺腹查体,肿胀
干湿啰音,畸形
胸部CT、肋骨三维重建,骨折
胸部DR,血肿
肌紧张,包块
BP,包块
病理性杂音,畸形
血压,瘀斑
T,呕吐
拾物试验,疼痛
杂音,头痛
呼吸音,肿胀
双侧巴氏征,无力
病理性杂音,发绀
体温,肿大
头颅CT,呕吐
相对浊音界,畸形
腹部常规彩超,结节
体温,畸形
压痛,肿胀
肌张力,红肿
叩心界,震颤
R,膨隆
湿啰音,律齐
压痛,头晕
胸部CT,发热
生理反射,发热
脉搏,瘀斑
胸部DR,胸痛
查体,呼吸音
体温,气短
湿啰音,发绀
胸部CT,腹胀
喘鸣音,疱疹
体温,腹泻
颈椎CT,抽搐
W,咳痰
T,发绀
压痛,充血
呼吸音,膨隆
头颅CT,肿胀
呼吸音,痰鸣音
P,疼痛
呼吸动度,畸形
压痛,膨隆
BP,正大等圆
反跳痛,呕吐
清音,畸形
颈椎X光片,头晕
体温,恶心
R,咳嗽
病理性杂音,肿胀
体温,腹痛
叩击痛,对称
心肺腹听诊,正大等圆
颈部血管彩超,头痛
B超,疼痛
清音,发绀
拾物试验,红肿
压痛,瘀斑
胎位,膨隆
跟膝腱反射,对称
血压,腹泻
胸部正位片,呕吐
左肩正位片,气短
啰音,正大等圆
血压,麻木
牵拉试验,狭窄
拍片,胸闷
R,充血
T,瘀斑
T,肿胀
肠鸣音,水肿
肌紧张,水肿
颈椎DR,呼吸困难
触痛,正大等圆
呼吸音,畸形
R,腹痛
颈椎CT,头痛
病理性杂音,渗出
左侧肩关节CT,腰痛
肠鸣音,膨隆
对光反射,疼痛
压痛,肿大
上消化道造影,反酸
对光反应,苍白
病理反射,红肿
心肺腹听诊,骨折
杂音,隆起
颈椎CR,头痛
颈椎X光片,疼痛
R,咳痰
R,腹泻
T,膨隆
胸片,咳嗽
肌张力,心悸
肌紧张,腹痛
L3-S1椎间盘CT平扫,腰痛
体温,水肿
湿啰音,呼吸困难
胸片,充血
胸片,肿大
压痛,水肿
T,疼痛
双侧语颤,畸形
摩擦音,浮肿
P,胸痛
肱二、三肌腱反射,畸形
查体,恶心
血压,律齐
压痛,青紫
肠鸣音,肿大
血压值,头晕
干、湿性啰音,律齐
盆骨平片,头痛
血常规,充血
触痛,红肿
病理性杂音,包块
头颅、胸部CT,肿胀
呼吸音,瘀斑
血压,呕吐
颈椎X光片,麻木
查体,裂开
肌张力,畸形
肌紧张,头痛
血压,心慌
膝腱反射,肿胀
肠鸣音,包块
病理性杂音,水肿
T,肿大
BP,发绀
放射痛,发热
叩击痛,畸形
查体,膨隆
P,肿胀
肌张力,正大等圆
心率,水肿
左肩正位片,骨折
对光反射,律齐
头颅CT,恶心
BP,胸痛
查体,出血
呼吸音,充血
血压值,耳鸣
胸x片,骨折
髂前上棘间径,膨隆
血压值,麻木
T,包块
放射痛,咳痰
R,发绀
叩心界,隆起
心率,肿大
体温,呕吐
湿性啰音,发绀
对光反射,出血
头颅CT,头晕
清音,疱疹
P,血肿
胸部DR,骨折
压痛,律齐
鼓音,肿大
病理性杂音,静脉曲张
压痛,畸形
Bp,无力
呼吸,水肿
压痛,疼痛
反跳痛,震颤
心电图,疼痛
前后抽屉试验,骨折
双侧肱二、三头肌腱反射,对称
肌紧张,畸形
查体,腹痛
肌紧张,发绀
T,疱疹
W,呕吐
叩击痛,肿胀
心率,喘憋
血压,水肿
干啰音,呼吸困难
腰椎间盘CT,腰痛
叩鼓音,正大等圆
肾功能,疼痛
对光反射,等大正圆
Bp,心悸
体温,咳嗽
头颅CT,无力
右踝关节DR,呕吐
查体,心悸
体温,胸痛
对光反射,肿胀
湿性啰音,律齐
右踝关节DR,麻木
Bp,麻木
T,律齐
肌力,红肿
肌紧张,肿胀
清音,浮肿
颈椎DR,骨折
查体,腹泻
腰椎CT,咳嗽
拍片,呼吸困难
查体,疼痛
查体,发热
腰椎CT,气短
心率,律齐
BP,血肿
啰音,律齐
L3-S1椎间盘CT,疼痛
肌紧张,瘀斑
BP,麻木
T,脓苔
湿啰音,喘憋
对光反射,正大等圆
脉搏,律齐
呼吸音,疱疹
呼吸音,喘憋
颈椎核磁,麻木
右踝关节DR,腹痛
T,畸形
叩心界,律齐
血压,包块
颈椎DR,疼痛
肌力,头痛
放射痛,腹泻
神经系统查体,水肿
干湿性啰音,脓苔
心电图,心悸
移动性浊音,律齐
查体,发绀
腰椎间盘CT,膨大
T,溃疡
查体,对称
右踝关节DR,头痛
血、尿常规,水肿
血压值,耳聋
查体,血肿
脉搏,黄染
鼻部CT,恶心
心率,呼吸困难
杂音,麻木
腰间盘CT,麻木
胸部CT,咳痰
右踝关节DR,气短
反跳痛,包块
颈椎X光片,呕吐
对光反射,畸形
R,律齐
右膝DR片,疼痛
P,出血
干湿性啰音,疱疹
查体,红肿
BP,腹泻
呼吸音,疼痛
P,充血
肌张力,肿胀
痰鸣音,疱疹
莫非氏征,静脉曲张
颈椎X光片,头痛
Bp,红肿
查体,包块
右踝关节DR,疼痛
查体,肿大
左肩正位片,血肿
移动性浊音,肿胀
对光反射,黄染
摩擦音,肿大
叩击痛,肿块
干湿性啰音,肿大
病理性杂音,瘀斑
查体,渗出
心率,震颤
头颅CT,昏迷
直腿抬高试验,红肿
血压值,腹痛
W,头痛
放射痛,恶心
呼吸音,黄染
反跳痛,静脉曲张
P,腹泻
颈椎核磁,疼痛
肌力,心悸
扣音,畸形
腰椎CT,疼痛
P,畸形
挤压试验,红肿
啰音,肿大
神经系统查体,正大等圆
呼吸音,包块
P,头痛
胸部DR,头痛
病理反射,发热
颈部血管彩超,麻木
肠鸣音,血肿
宫高,律齐
对光反射,发绀
血压,头痛
心电图,水肿
血压值,恶心
肋骨重建,肿胀
T,咳痰
查体,腰痛
心肺腹查体,红肿
头颅CT,咳嗽
反跳痛,发绀
血压,黄染
头颅CT,血肿
病理反射,疼痛
肌张力,律齐
反跳痛,骨折
光反射,渗出
拍片,胸痛
干鸣音,肿大
R,疼痛
拾物试验,畸形
T,发热
鼻窦CT,肿大
中细湿性啰音,疱疹
腰椎CT,胸闷
BP,出血
查体,胸痛
叩鼓音,静脉曲张
查体,充血
颈椎CT,呕吐
宫高,膨隆
直腿抬高试验,疼痛
头颅CT,气短
颈椎DR,气短
颈椎X光片,恶心
胸片,腹痛
中小水泡音,充血
对光反应,黄染
BP,充血
清音,痰鸣音
血、尿常规,疼痛
颈椎DR,血肿
查体,麻木
颈椎侧、双斜位DR片,头痛
血压,耳聋
肌张力,头晕
P,咳嗽
呼吸音,咳脓痰
压痛,红肿
肌紧张,震颤
湿罗音,咯血
胸片,发热
干湿性啰音,充血
神经系统检查,对称
T,出血
髂脊间径,膨隆
心率,麻木
风湿三项,水肿
T,充血
肌紧张,律齐
查体,咳脓痰
呼吸音,发烧
肌张力,麻木
杂音,头晕
皮下捻发音,畸形
R,红肿
脉搏,水肿
胸部正位片,畸形
Bp,正大等圆
X光片,锐痛
Bp,律齐
L3-S1椎间盘CT平扫,疼痛
呼吸音,呼吸困难
查体,头痛
脉搏,包块
肠鸣音,律齐
膝腱反射,隆起
头颅核磁检查,昏迷
DR,骨折
体温,反酸
肌力,对称
直腿抬高试验,畸形
BP,肿大
杂音,震颤
杂音,咳嗽
腰间盘CT,咳嗽
啰音,渗出
头颅MRI,血肿
肌张力,疼痛
压痛,结节
BP,水肿
叩击痛,瘀斑
反跳痛,浮肿
B超,腹痛
心率,黄染
干鸣音,充血
心率,隆起
Bp,水肿
头颅CT,抽搐
腰椎CT,咳痰
肌张力,无力
压痛,浮肿
反跳痛,发热
BP,瘀斑
T,咳嗽
心肺腹查体,水肿
头颅CT,胸闷
血压,红肿
触痛,对称
压痛,狭窄
胸部DR,呼吸困难
压痛,腹痛
痰鸣音,肿大
病理性杂音,律齐
压痛,正大等圆
心率,肿胀
腰椎CT,腰痛
呼吸,膨隆
查体,苍白
压痛,隆起
R,麻木
压痛,头痛
体温,浮肿
肠鸣音,发绀
叩击痛,隆起
T,浮肿
查体,胸闷
鼓音,畸形
肠鸣音,肿胀
Bp,血肿
心率,充血
颈椎MRI,血肿
体温,胸闷
BP,疼痛
P,呕吐
肌力,头晕
腹围,膨隆
查体,水肿
颈椎DR,胸痛
查体,浮肿
胸部DR,呕吐
杂音,水肿
心率,发绀
叩鼓音,膨隆
对光反射,苍白
干湿性啰音,对称
查体,溃疡
对光反射,红肿
湿性啰音,水肿
P,肿大
呼吸,肿大
病理性杂音,黄染
肌紧张,骨折
查体,呕吐
肌力,律齐
体温,律齐
干啰音,水肿
呼吸动度,对称
鼾鸣音,肿大
血压值,头痛
头颅CT,腹胀
血脂,头晕
双侧巴氏征,头痛
叩击痛,青紫
湿啰音,水肿
肌紧张,肿大
放射痛,气短
清音,律齐
T,血肿
放射痛,咳嗽
巴彬斯基氏征,骨折
查体,发烧
神经系统查体,包块
压痛,发绀
体温,呼吸困难
对光反射,骨折
Bp,发绀
T,水肿
巴彬斯基氏征,畸形
双侧巴氏征,头晕
鼻部CT,头痛
BP,肿胀
L3-S1椎间盘CT,腰痛
光反射,肿胀
心率,头痛
体温,烧心
胸部正位片,轻咳
杂音,律齐
血压,心悸
腰椎CT,出血
肝功能,疼痛
BP,律齐
腰间盘CT,疼痛
对光反应,等大等圆
肌张力,咳嗽
双侧肱二，三头肌腱反射,正大等圆
呼吸音,头痛
病理性杂音,正大等圆
啰音,瘀斑
肌紧张,膨隆
肾功能,水肿
压痛,静脉曲张
双侧巴氏征,麻木
呼吸,黄染
4字试验,畸形
L3-S1椎间盘CT,咳嗽
左手X光片,昏迷
摩擦音,痰鸣音
阿氏评分,出血
跟膝腱反射,正大等圆
BP,膨隆
W,发热
生理反射,畸形
压痛,血肿
P,结节
皮下捻发音,对称
触压痛,水肿
巴彬斯基氏征,肿胀
P,律齐
干啰音,律齐
查体,律齐
P,发绀
血常规,头痛
呼吸音,轻咳
肌紧张,头晕
查体,瘀斑
肌力,疼痛
呼吸音,脓苔
干湿性啰音,律齐
颈椎CT,血肿
前列腺彩超,头晕
颈椎CT,无力
压痛,包块
反跳痛,律齐
清音,肿大
肠鸣音,静脉曲张
肝功能,水肿
肌力,骨折
肛查,膨隆
肌紧张,发热
