entity_head,entity_tail
神经系统检查,对称
移动性浊音,正大等圆
骶耻外径,膨隆
P,发绀
肠鸣音,静脉曲张
摩擦音,律齐
扣音,畸形
P,畸形
R,发绀
胸部正位片,疱疹
神经系统查体,水肿
生理反射,腰痛
心率,震颤
生理反射,畸形
头颅CT,出血
查体,黄染
心肺腹查体,红肿
反跳痛,肿大
反跳痛,黄染
腰椎CT,麻木
神经系统查体,对称
移动性浊音,畸形
P,充血
反跳痛,发绀
肌力,律齐
腰椎间盘CT,红肿
克尼格氏征,隆起
病理反射,红肿
R,充血
查体,律齐
左肩正位片,恶心
病理性杂音,律齐
肠鸣音,昏迷
呼吸音,包块
左侧肩关节CT,咳痰
叩击痛,对称
啰音,畸形
头颅核磁检查,头痛
对光反射,等大正圆
W,发热
腹部彩超,结节
移动性浊音,水肿
心率,头晕
拾物试验,畸形
R,头痛
头颅CT,腹胀
胸片,疱疹
R,肿胀
颈椎CR,呕吐
反跳痛,腹痛
P,青紫
查体,呕吐
T,肿胀
肌张力,畸形
DR,畸形
反跳痛,静脉曲张
清音,肿大
皮下捻发音,对称
T,律齐
心电图,水肿
查体,无力
触痛,包块
叩击痛,腰痛
叩击痛,畸形
肌紧张,水肿
肌紧张,震颤
反跳痛,头晕
湿啰音,发绀
查体,水肿
杂音,律齐
血压,抽搐
移动性浊音,血肿
颈椎侧、双斜位DR片,头晕
触痛,红肿
病理性杂音,发绀
血压值,抽搐
胸x片,骨折
体温,包块
啰音,咳嗽
查体,瘀斑
T,膨隆
P,水肿
R,畸形
反跳痛,充血
呼吸动度,畸形
头颅CT,呕吐
体温,疼痛
杂音,头晕
干啰音,喘憋
R,水肿
鼻部CT,头晕
反跳痛,头痛
跟膝腱反射,正大等圆
干啰音,咳嗽
腹围,律齐
左侧肩关节CT,气短
T,畸形
耻骨弓,膨隆
啰音,充血
头颅CT,无力
查体,胸痛
颈椎侧、双斜位DR片,头痛
T,发热
查体,咯血
晨查,出血
胫腓骨正侧位,骨折
右踝关节DR,腰痛
BP,结节
呼吸音,畸形
头颅TCD,头晕
右踝关节DR,腹胀
对光反射,肿胀
颈部血管彩超,狭窄
T,咳痰
肌张力,疼痛
颈、腰椎核磁,水肿
左侧肩关节CT,麻木
颈椎X光片,麻木
移动性浊音,包块
放射痛,咳嗽
压痛,头痛
血压,头晕
清音,浮肿
叩音,畸形
干湿性啰音,充血
查体,咳嗽
叩击痛,疼痛
湿啰音,正大等圆
肝功能,水肿
呼吸,瘀斑
压痛,呕吐
肌力,畸形
BP,充血
叩击痛,出血
腰3-骶1椎间盘CT,疼痛
病理性杂音,肿大
反跳痛,膨隆
湿性啰音,肿大
双侧语颤,畸形
对光反射,律齐
头颅CT,头晕
P,包块
湿性啰音,水肿
颈椎DR,胸闷
对光反射,血肿
心肌酶,水肿
反跳痛,渗出
对光反射,畸形
四字试验,腰痛
查体,肿胀
左侧肩关节CT,呕吐
颈椎侧、双斜位DR片,恶心
头颅核磁检查,呕吐
Bp,麻木
莫非氏征,包块
腰椎CT,腹胀
对光反应,苍白
T,胸痛
颈椎CR,头晕
肌紧张,包块
血糖,疼痛
查体,头痛
移动性浊音,疼痛
双侧巴氏征,咳嗽
头颅CT,疼痛
双侧语颤,对称
呼吸音,正大等圆
血脂,头晕
心率,头痛
叩击痛,麻木
左肩正位片,头痛
心肺腹查体,渗出
盆骨平片,疼痛
生理反射,疼痛
心肺腹查体,正大等圆
颈椎X光片,头晕
BP,发绀
左侧肩关节CT,腹痛
肌张力,律齐
心率,充血
心率,畸形
T,脓苔
压痛,肿大
肌紧张,疼痛
尿常规,疼痛
肌力,麻木
查体,发热
胎方位,律齐
L3-S1椎间盘CT平扫,膨大
压痛,咳嗽
中小水泡音,充血
胎心音,膨隆
颈椎DR,恶心
头颅CT,咳痰
干鸣音,律齐
心肺腹查体,结节
放射痛,胸闷
4字试验,疼痛
肌力,发热
触痛,隆起
R,苍白
压痛,渗出
压痛,对称
对光反射,黄染
T,血肿
体温,发热
喘鸣音,疱疹
杂音,水肿
对光反射,充血
痰鸣音,肿大
病理反射,腰痛
痰鸣音,充血
颈椎DR,骨折
胸部正位片,头痛
心肺腹查体,疼痛
双髋关节MRI,疼痛
胸部DR,骨折
肌力,疼痛
心肌酶,疼痛
心率,麻木
杂音,心悸
对光反射,等大等圆
血压,麻木
干、湿性啰音,律齐
双侧肋骨CT,昏迷
压痛,静脉曲张
肠鸣音,律齐
BP,水肿
摩擦音,静脉曲张
BP,疼痛
P,正大等圆
腰椎间盘CT,疼痛
体温,心慌
肌张力,气短
血压,呕吐
叩心界,律齐
T,皮疹
压痛,肿
血压值,气短
压痛,昏迷
湿啰音,律齐
病理性杂音,肿胀
啰音,发绀
查体,血肿
血脂,水肿
血压值,头痛
膝腱反射,骨折
颈椎侧、双斜位DR片,呕吐
R,发热
头颅CT,呼吸困难
查体,渗出
压痛,正大等圆
摩擦音,充血
查体,正大等圆
肾功能,疼痛
肌张力,对称
病理性杂音,水肿
肠鸣音,膨隆
清音,疱疹
B超,疼痛
肌紧张,律齐
查体,肿大
胸部DR,血肿
干湿性啰音,对称
清音,充血
鼓音,肿大
盆骨平片,恶心
压痛,发热
BP,律齐
杂音,麻木
腰间盘CT,麻木
摩擦音,肿大
血压,头痛
肌张力,发热
心率,隆起
肌力,咳嗽
胸部DR,恶心
Bp,头痛
触痛,畸形
头颅CT,恶心
查体,畸形
鼾鸣音,充血
血压,腹痛
P,苍白
触痛,正大等圆
腰椎CT,腹痛
压痛,律齐
肌张力,正大等圆
移动性浊音,律齐
查体,骨折
肠鸣音,肿大
双侧肱二、三头肌反射,肿胀
查体,膨隆
头颅核磁检查,发热
跟膝腱反射,对称
呼吸音,咳嗽
T,结节
压痛,骨折
压痛,隆起
胸部CT,骨折
左侧肩关节CT,恶心
反跳痛,恶心
心率,发绀
叩鼓音,畸形
左肩正位片,胸闷
压痛,头晕
压痛,膨隆
呼吸动度,对称
触痛,骨折
拾物试验,疼痛
肠鸣音,疼痛
肠鸣音,正大等圆
反跳痛,畸形
查体,恶心
上腹部CT,骨折
干湿性啰音,肿大
干湿性啰音,畸形
喘鸣音,充血
反跳痛,水肿
T,咳嗽
痰鸣音,律齐
查体,头晕
查体,腹泻
压痛,浮肿
体温,呕吐
盆骨平片,腹胀
胸片,肿大
L3-S1椎间盘CT,狭窄
T,正大等圆
心率,心悸
相对浊音界,畸形
压痛,震颤
体温,呼吸困难
左肩正位片,呼吸困难
呼吸动度,充血
触痛,对称
压痛,发绀
啰音,律齐
叩击痛,正大等圆
心率,包块
干啰音,律齐
光反射,正大等圆
W,咳嗽
头颅CT,胸闷
胎心,膨隆
晨查,红肿
右踝关节DR,咳嗽
头颅CT,血肿
W,腹痛
病理反射,畸形
头颅CT,昏迷
体温,喘憋
叩心界,震颤
颈椎DR,头痛
心率,律齐
心电图,心悸
生理反射,红肿
查体,呼吸困难
查体,腹痛
跟膝腱反射,畸形
杂音,喘憋
皮下捻发音,畸形
查体,浮肿
Bp,水肿
湿性啰音,疱疹
干湿性啰音,发绀
湿啰音,水肿
叩击痛,肿块
鼻窦CT,充血
反跳痛,包块
颈椎DR,头晕
B超,呕吐
心率,膨隆
右踝关节DR,头晕
P,膨隆
血压,正大等圆
T,水肿
鼻窦CT,头痛
胸部正位片,恶心
腰椎磁共振平扫,狭窄
触痛,渗出
摩擦音,发绀
叩心界,隆起
查体,胸闷
对光反射,肿大
4字试验,红肿
湿性啰音,充血
B超,恶心
查体,发绀
肠鸣音,畸形
干湿性啰音,律齐
L3-S1椎间盘CT,疼痛
T,发绀
杂音,包块
肌紧张,膨隆
杂音,呼吸困难
胸部x片,骨折
呼吸音,疱疹
心肺腹听诊,肿胀
左侧肩关节CT,腹胀
呼吸音,律齐
四字试验,疼痛
双侧巴氏征,头晕
干湿性啰音,水肿
叩鼓音,膨隆
触痛,肿胀
T,疱疹
血压值,头晕
Bp,发绀
左侧肩关节CT,出血
风湿三项,疼痛
脉搏,畸形
移动性浊音,膨隆
血压,耳鸣
肠鸣音,肿胀
查体,苍白
肌张力,头晕
干鸣音,疱疹
干啰音,水肿
双侧肱二、三头肌反射,畸形
Bp,律齐
T,疼痛
R,咳痰
腰椎CT,狭窄
肌紧张,渗出
移动性浊音,黄染
直腿抬高实验,疼痛
血、尿常规,水肿
血脂,疼痛
血压,气短
R,昏迷
肌张力,头痛
对光反射,正大等圆
右踝关节DR,咳痰
颈椎DR,血肿
血压,畸形
肌紧张,发绀
L3-S1椎间盘CT,咳嗽
体温,咳痰
压痛,水肿
肌力,对称
BP,红肿
血压值,胸闷
神经系统查体,膨隆
头颅CT,头痛
X光片,肿胀
反跳痛,肿胀
颈椎X光片,恶心
压痛,肿胀
P,血肿
查体,结节
肌张力,腰痛
呼吸,律齐
R,血肿
中细湿性啰音,充血
BP,正大等圆
清音,律齐
心率,水肿
查体,咳痰
腰椎CT,呕吐
肠鸣音,肿块
血压,肿胀
头颅核磁检查,耳聋
盆骨平片,呕吐
头颅CT,骨折
肌紧张,头痛
神经系统查体,畸形
中小水泡音,肿大
腰椎CT,头痛
呼吸,包块
头颅CT,发热
病理性杂音,包块
颈椎侧、双斜位片,狭窄
肠鸣音,水肿
头颅CT,抽搐
颈椎侧双斜位片,狭窄
对光反射,浮肿
L3-S1椎间盘CT,膨大
BP,肿胀
颈椎CT,头晕
叩击痛,隆起
肌紧张,腹痛
病理反射,疼痛
压痛,苍白
肌紧张,静脉曲张
肌力,气短
P,律齐
肌紧张,肿大
心肺腹查体,肿胀
湿啰音,咳嗽
直腿抬高试验,畸形
直腿抬高试验,疼痛
压痛,充血
呼吸音,对称
P,疼痛
叩鼓音,包块
查体,充血
双侧肱二、三头肌腱反射,对称
胸部CT,咳嗽
B超,钝痛
左手X光片,肿胀
肌力,正大等圆
牵拉试验,狭窄
X光片,头晕
啰音,包块
体温,咳嗽
肌力,红肿
腰3-骶1椎间盘CT,腰痛
T,昏迷
腹部常规彩超,结节
呼吸音,水肿
杂音,隆起
心率,正大等圆
移动性浊音,静脉曲张
查体,包块
颈椎CR,头痛
胸部正位片,充血
查体,昏迷
肌张力,无力
病理性杂音,正大等圆
BP,青紫
体温,膨隆
肌紧张,恶心
啰音,水肿
拍片,骨折
Bp,昏迷
查体,脓苔
左侧肩关节CT,咳嗽
查体,红肿
头颅核磁检查,胸痛
胸部DR,头晕
左手X光片,出血
呼吸音,昏迷
右踝关节DR,恶心
呼吸音,咯血
中小水泡音,疱疹
L3-S1椎间盘CT,腰痛
T,红肿
对光反射,对称
脉搏,律齐
病理性杂音,昏迷
直腿抬高试验,红肿
头颅CT,腰痛
呼吸音,渗出
肠鸣音,发绀
R,红肿
放射痛,胀痛
放射痛,疼痛
干湿性啰音,疱疹
胸部DR,胸闷
BP,血肿
腰间盘CT,腰痛
左肩正位片,骨折
T,出血
呼吸音,发绀
头颅核磁检查,头晕
杂音,头痛
血糖,头晕
Bp,气短
肋骨三维重建,骨折
查体,疼痛
压痛,血肿
压痛,麻木
R,律齐
摩擦音,疱疹
上消化道造影,胃疼
血压,肿大
血压,包块
R,结节
左肩正位片,胸痛
查体,疱疹
压痛,畸形
反跳痛,律齐
颈椎X光片,呕吐
双侧巴氏征,头痛
心率,无力
压痛,出血
肠鸣音,隆起
克尼格氏征,肿胀
心率,昏迷
胸部CT,喘憋
叩击痛,肿胀
肠鸣音,浮肿
左肩正位片,血肿
触压痛,肿胀
压痛,包块
胸部CT,昏迷
